text_id,text,Disgust,Sadness,Anger,Surprise,Joy,Fear
swahili_A2_00122,Haha hiyo place wako inakaa ni private property ya mtu na anataka watoke hapo. Shida ni wanatumia jina ya mhesh vibaya. https://t.co/36nmAbL0KE,0,2,0,0,0,0
swahili_A2_00123,@BeautflBlkChld Tupeleke kwa Osumo kesho baaas,0,0,0,0,0,0
swahili_A2_00124,Yikes dem anafanya Pipita akuwe chizi ni kiatu bana hahaaa,0,0,0,0,0,0
swahili_A2_00125,"Only like 2 of my friends are good people, hao wote wengine ni wagaidi😂",0,0,0,0,1,0
swahili_A2_00126,Nmekuja kugundua hawa born 2000 ndo hulia sana wamekua abused kwa relationship.,0,0,0,2,0,0
swahili_A2_00127,Hii traffic imeamua nipewe memo job,0,0,0,0,0,0
swahili_A2_00128,Ile vumbi iko hii mtaa unaanika nguo za White asubui jioni unapata zikiwa brown,0,2,0,0,0,0
swahili_A2_00129,"Hio association inajua tu vizuri hawawezi pewa ruhusa. If they d, clubs zinaisha hivyo",0,0,2,0,0,0
swahili_A2_00130,Asante kwa kukesha nami @KakaZema kwenye #CitizenExpress Endelea kutegea @RadioCitizenFM kwa burudani zaidi!! Kesho Majaaliwa Tukutane tena!,0,0,0,0,3,0
swahili_A2_00131,@GukenaFMKenya pamoja Sana,0,0,0,0,0,0
swahili_A2_00132,"Madem wawachane na shisha kabisa, ile kitu wanafaa kuvuta ni hizo nguo fupi ziteremke wafiche stretch marks",0,0,2,0,0,0
swahili_A2_00133,Tab walai leo ni tatu,0,0,0,0,0,2
swahili_A2_00134,"@sethonserio @QwetuRadio Kutoka KK Security, tukiwa na Nyakundi, Ogutu, Kerama, Collins, Abiola, Nancy na Esther. Pole sana kwa familia yangu kwa kumpoteza baba mzazi mzee Michira Kerama",0,3,0,0,0,0
swahili_A2_00135,Na kuna mtu aliniambia pale Facebook ati nikipata girlfriend atanirushia bash hahaha.,0,0,0,2,0,0
swahili_A2_00136,hiyo ni wimbo ama ni spoken word jameni?,0,0,0,2,0,0
swahili_A2_00137,"Lakini mbona small small things huwakasirisha? Hamskiangi kama mmechoka mkikasirika aki? Anyway, si ni life tu ama?🤷🏾‍♂️",0,2,0,0,0,0
swahili_A2_00138,Alafu leo nimeambiwa madame wanaitwa Nancy wakaange wakijua jina yao full huwa Pregnancy 😭,0,0,0,0,0,0
swahili_A2_00139,4 DAYS KENYA LODGE SAFARI MAASAI MARA/LAKE NAKURU -  https://t.co/gv9y4mHhOW  follow the link and make your booking. https://t.co/EDOMPFFMHG,0,0,0,0,0,0
swahili_A2_00140,Walitunyima ile sasa wacha walipie hii,0,0,0,0,0,0
swahili_A2_00141,@VeshNice Wallahi Njeri sawa Tu,0,2,0,0,0,0
swahili_A2_00142,ANDIKA INSHA FUPI KUHUSU NYUMBA YAKO. 20mks.  ME:MIMI SINA NYUMBA NIMERENT,0,0,0,0,0,0
swahili_A2_00143,Nilianza kwenda gym January ndio nikuwe nimeunga biSep😊,0,0,0,0,2,0
swahili_A2_00144,"Hio mvua yote halafu mtaani ni vumbi tu, ukambani ni noma",0,0,0,0,0,0
swahili_A2_00145,@CharlesKenha @_kambas Kwenda na wewe haaaaa si hiyo umechoma clutch mapema haaaaa,0,0,0,0,0,0
swahili_A2_00146,"@ntvkenya their even tagging themselves in their own tweet,hawa watu kichwa yao sio mzuri kabisa",0,0,2,0,0,0
swahili_A2_00147,"@9negredo9 @BrianOm93632720 @Kenyans kelele hizo. mwajifanya yaani sasa hilo jimwizi leo hii yeye ndo ywapendwa sana maanake ni ""mcha mungu"" katumwa atukomboe! 😂😂",2,0,0,0,0,0
swahili_A2_00148,Wale wasee wenye huwa have nothing to lose ndio unaget wana cheza na kazi na hawaezi pigwa kalamu.wewe jaribu ushangae!!,0,0,0,0,0,0
swahili_A2_00149,Early morning twitter ni wale mattresses zao ni konde mpaka usingizi inaisha haraka,0,0,0,0,0,0
swahili_A2_00150,@1mwawa 😂 Labda ni msee ananijua alikuwa anadai kunigotea maze,0,0,0,0,2,0
swahili_A2_00151,Nilijificha nikaenda kudishi samosa peke yangu nisishare na mtu now my stomach wants to end me 😭😭😭,0,3,2,0,0,0
swahili_A2_00152,Hadi nilijifunza lugha yakwao  imagine 😂😂😂😂😂😂😂😂😂😂 nimesadikia wahenga  mkataa kwao ni mtumwa  🤣😂 ulijuwa nitaandika nn  🤣😂 ndo salami hiyo jeni kabila gani hilo 😂😂😂😂😂😂😂😂,0,0,0,0,2,0
swahili_A2_00153,Asante Frederick kwa kucheza kiburi ya kaberere @FredMuitiriri @faithmwende20 @EdwinOkwara @Mosseh4 @BabuTimnah #Safari,0,0,0,0,3,0
swahili_A2_00154,Si niliwaambia nikipata mtu hamtapenda? 😭 endeleeni tu.,0,0,0,2,0,0
swahili_A2_00155,Ama Diana Marua ni mawe tulizo ambiwa zitaambia mungu ?,0,0,0,2,0,0
swahili_A2_00156,"WE WILL NOT ALLOW JUBILEE PARTY TO IMPOSE A PERSON ON US. NAIVASHA IS OUR BUSINESS,LAKEVIEW IS MY PRIDE AND THE SEAT IS OUR BUSINESS .WE WANT TO BATTLE IT OUT FAIR AND SQUARE ON THE BALLO. TWATAKA HAKI YETU .HAKI YA UCHAGUZI WA USAWA NA HAKI KWA BALLOT.@WilliamsRuto @susankihika",0,0,2,0,0,0
swahili_A2_00157,After that thread ya mapunda i think from now on ii kitu yangu ni ya kukojoa tu😪😪,0,0,0,0,0,0
swahili_A2_00158,Mkitwambia about pinned tweets mbona mnawanga smooth kama KC😂😂😂? Afu tukifanya vile mnataka mnakua triple distilled kama jameson apa🤔🙄?,0,0,0,0,0,0
swahili_A2_00159,"Is it true Chenye nyi husema about kamba ladies loving sex, if it's true nipewe mmoja",0,0,0,0,0,0
swahili_A2_00160,Hahaha wahenga hawakukosea vile walisema hasira kama mki see 😂😂😂,0,0,0,0,0,0
swahili_A2_00161,Lmao kipii yangu uiba simu ya mamake kinanipigia..,0,0,0,0,0,0
swahili_A2_00162,Kuna watu mkidebate hawataki kushindwa,2,0,0,0,0,0
swahili_A2_00163,Kama leo unalala dryspell  iyo ni  shida ya kujitakia,0,0,0,0,0,0
swahili_A2_00164,@Kevlan_ Niliona kwa TL. Ulifanyia nini watu jamani😅,0,0,0,2,0,0
swahili_A2_00165,@MainaKaibere Pole sana,0,3,0,0,0,0
swahili_A2_00166,@bakirmohamed2 Asante sana Ndugu,0,0,0,0,3,0
swahili_A2_00167,"Kesho ni Friday, kuna baridi hauna mtu plus haukunywi pombe😪😂, si depression itakuuwa wewe",0,0,0,0,0,0
swahili_A2_00168,"HAJUI WAZAZI WAKE,BABA,MAMA,MANDUGU OR EVEN RELATIVES #regepoison",0,0,0,0,0,0
swahili_A2_00169,Chargers za madem wenu zitaharibika from leo ndio msiongee hadi Monday haha,0,0,0,0,0,0
swahili_A2_00170,Hata ni kelele milkuwa mnaleta leafy surburbs,0,0,0,0,0,0
swahili_A2_00171,Huyo player amepiga chuma kichwa na ni kipara 😂,0,0,0,2,0,0
swahili_A2_00172,@BramJambo good evening sir! Tunasikiza Rhumba tu kwa gari tukielekea Huruma. @RadioJamboKenya #MazungumzoWaziWazi,0,0,0,0,2,0
swahili_A2_00173,Ndio mzae ananiuliza kama nilimaliza form four 😂😂😂,0,0,0,2,0,0
swahili_A2_00174,Hii homa nayo itajua nani mwenye mwili 😒,0,0,2,0,0,0
swahili_A2_00175,Mnajua ni nyinyi tu mnaleta hizi fake news online 😂 mnazitoa wapi?,0,0,0,2,0,0
swahili_A2_00176,"Amua leo umwambie huwa unamtaka, utaogopa hadi lini?🤔☹😂😂🚮💔",0,0,0,0,1,0
swahili_A2_00177,@DavidNdii Hapa watu wa Kuzimia watasema nini jameni,0,0,0,0,0,0
swahili_A2_00178,"Ni mapema itabidi ujipange, hawa mafala hawataki si tumange",0,0,2,0,0,0
swahili_A2_00179,@KakaZema @Milele_FM Tuko pamoja #KaziMpango,0,0,0,0,0,0
swahili_A2_00180,@Sysca_ Watatuombea kwa Barabara Woi,0,0,0,0,0,2
swahili_A2_00181,@tedd_gavin @OfficialShetta NIMEJARIBU LEO #TeamADELLE #KISS,0,0,0,0,2,0
swahili_A2_00182,Akina nani hao wameitwa 'thin minded' na tapeli?!!,0,0,0,0,0,0
swahili_A2_00183,Madem wenye huleak dm ni the same same chics hukimbia kwa mapero kureport wakikatiwa,2,0,0,0,0,0
swahili_A2_00184,Btw huwa mnakumbuka aje mtu alitweet kuhusu topic fulani na sa hio SS ni ya five years ago au huwa mnaweka waiting to use it.. asking for my cream tweet,0,0,0,0,0,0
swahili_A2_00185,@dryce_pete ndio naambia hawa watu hawaskii,0,0,0,0,0,0
swahili_A2_00186,Mwanaumme mwengine hu-spend on your womanz hadi anadhani yeye ndio anampenda more.  What you do with that info is upto you,0,2,0,0,0,0
swahili_A2_00187,"Haha kuna mdems alienda kucompete  Half black american/Chinese anapigwa za kahasho, ati she should never have been born",0,0,0,0,0,0
swahili_A2_00188,Why don't we just live with this virus.... It's the new normal... Naona mtu anasema turudi curfew na lockdown ati to control surging cases... Tutashinda hivi hadi lini?,0,2,0,0,0,0
swahili_A2_00189,Masikio ya Mungu yanasikia  Good morning Kenya,0,0,0,0,2,0
swahili_A2_00190,@HomeboyzRadio @Demakufu Pamoja,0,0,0,0,0,0
swahili_A2_00191,Ukijiangalia ivi unaona kama wewe ni role model WA mtu 🌚 ?,0,0,0,0,0,2
swahili_A2_00192,Lakini hii kenya ni nini hatujaona😐😐brain surgery on a wrong patient,0,2,0,0,0,0
swahili_A2_00193,Shisha huwa illegal ?ama nini husumbua makarao mtu akiamua kukula his hard earned money polepole,0,0,2,0,0,0
swahili_A2_00194,Tangu story ya safety belt ikue serious watu wengine wamechukua hiyo kama advantage.. Mse anajifanya anatafuta safety belt kumbe ameingia kwa mfuko yako ya trouser,0,0,2,0,0,0
swahili_A2_00195,"Kuna wagonjwa wa akili huwa hawaoni shida zao. Ukimsho use your brain anasema I am only reacting ni mimi nimechokozwaaa. Like, u mean to say all the time you the victim? Wewe ni mungu ama mathare tu. Ushawahi onea mtu huruma vile anafikiria 😂",0,0,0,0,0,0
swahili_A2_00196,Naona fire engines zinatoka station yao mbio tao.. Ni wapi kulikuwa kunachomeka jana?,0,0,0,0,0,2
swahili_A2_00197,Pogba anaforce na hii kitu ni rahisi,0,0,0,0,0,0
swahili_A2_00198,Hii jua inakaa ukiwa swimmo inaweza chemsha io maji mchomekee huko ndani,0,0,0,2,0,0
swahili_A2_00199,@ictraimy we douche bado haijafika but raundi hii dhafu ni plus log. sin n tan,0,0,0,0,0,0
swahili_A2_00200,Siri ya Machozi Mungu unaijua @EvaMwalili @Milele_FM #BarakaZaMilele,0,0,0,0,0,0
swahili_A2_00201,One errand that bado sijazoea ni kufeed our dogs....bado hazijanizoea na mimi huona kama zitanigeukia,0,0,0,0,0,2
swahili_A2_00202,Wacha ni lale niachie Malaya na wezi giza,2,0,0,0,0,0
swahili_A2_00203,@justinawamae @CJMarthaKoome Hata chebukati anangoja results itangazwe vile tulimngoja yeye atangaze  Si mungu ni mwema,0,0,0,0,0,0
swahili_A2_00204,"It’s like that deadline today will see dust 😰 mambo ni mengi, muda ndio mchache 😬",0,0,0,0,0,3
swahili_A2_00205,Kuna mechi inakaa,0,0,0,0,0,0
swahili_A2_00206,Dame anaitwa bobo akivaa shati yako sasa huyo ndiye bobo shati??,0,0,0,0,0,0
swahili_A2_00207,@esikuri_zablon @wa_chamwada Asanti kwa kutusikiliza #AlexNaWilbrodaMilele,0,0,0,0,3,0
swahili_A2_00208,@Code_Mutumwa Asante Sana Master,0,0,0,0,3,0
swahili_A2_00209,Pande hii ingine @Tichaade rhumba ina ni tesa then niko hali maututi,0,0,0,0,2,0
swahili_A2_00210,@Belive_Kinuthia Pole Sana,0,2,0,0,0,0
swahili_A2_00211,"Aki people, you drink bad and you want to drive! Huyu mzee hapa down totally drunk na anataka kwenda ameweka ngoma. Watu hawajipendi!",2,2,0,0,0,0
swahili_A2_00212,Huu mwaka nimesema sijipi unnecessary pressure. Kama kitu haiwork nanchang nayo,0,0,0,0,0,0
swahili_A2_00213,Mwanaume amekonda lakini anasambaza mimba kama matatu,0,0,0,2,0,0
swahili_A2_00214,Kibandaski ukibakisha supu kwa sahani unanyimwa maji unaambiwa ukunywe hiyo supu ikona maji ndani 😊😊,0,0,0,0,0,0
swahili_A2_00215,"Haha ati kubebwa na nduthi ni uchomoki gui, kidogo utaskia kunyolewa na boyz pia",2,0,0,0,0,0
swahili_A2_00216,Kuna msee alikuwa analipia dem campo keja weekend amekuja na shopping kupeep kejani bae ananyanduliwo tiambo kimsee kilishuta man,3,2,0,0,0,0
swahili_A2_00217,“@masaku_: Kuna time nilitry kukata kata sukuma nikashindwa ikabidi nipike hizo leaves ka chapati.”hahaha,0,0,0,0,0,0
swahili_A2_00218,Ukimake eye contact na ninja iko jaba hio ni salamu unapokea,0,0,0,2,0,0
swahili_A2_00219,@MuneneOfficial Ntapotea Aje Nkiwa Hapa kwa Bedsitter. SmH,0,0,0,2,0,0
swahili_A2_00220,"Hizi fleet zenu ni advrts tupu, ei hii ndio kusecure the bag, afadhali fridah uweka vitu moto",2,0,0,0,0,0
swahili_A2_00221,MUSALIA MUDAVADI AONYA DHIDI YA MJADALA UNAOENDELEA KUHUSIANA KESI ZA ICC HUENDA UKAWAGANYA WANANCHI,0,0,0,0,0,3
swahili_A2_00222,Hadi nikamtext na simu ya mamangu nikamuuliza why are you doing this to my daughter na bado nikaachwa 💔😂😪😭,0,2,0,0,0,0
swahili_A2_00223,ATI KUNA DEM AMEANGUSHA KIBETI  TAO NIKAMWAMBIA EXCUSE ME MADAM!!..AKADAI I HAVE A BOYFREND...SAI NAKULA KUKU,0,0,0,0,3,0
swahili_A2_00224,Hii baridi ni ya saitan,0,2,2,0,0,0
swahili_A2_00225,@Evabulence hahaha...... ni waste mistari alafu usitokee?,0,2,0,0,0,0
swahili_A2_00226,Mlisema weave zitolewe watu wakiomba ama?,0,0,0,2,0,0
swahili_A2_00227,Ati ni simu gani zilizimwa?? napigia yengs na haiendi thru,0,0,0,2,0,0
swahili_A2_00228,@inooroke #Kurikiria pamoja Sana,0,0,0,0,0,0
swahili_A2_00229,Nakuwanga nimemap barabara most lakini za kurudi tao from inda zi hunichanganya ajab,0,0,0,0,0,0
swahili_A2_00230,ATI UAMBIE HAWA WATU WA #10YearsChallenge KAMA WANAONA WANAJUA SANA PIA WAANZE #BaeExChallange TUONE KAMA KITAELEWEKA 😅😅😅😅😅 @ Ranson Hotel https://t.co/jbBAinByn1,0,0,0,0,0,0
swahili_A2_00231,Haya tuliambiwa hii ni kama heart attack??  Juu nakufa mimi,0,0,0,0,0,2
swahili_A2_00232,Siku Njema Huonekana Asubuhi,0,0,0,0,2,0
swahili_A2_00233,"Kenyans we are united by the constitution, presidency,flag let not tear gas divide us.YA ALLAH SAVE KENYANS",0,2,0,0,0,2
swahili_A2_00234,Watu wa mombasani wali wa daku ndio upi?,0,0,0,2,0,0
swahili_A2_00235,"Mimi kenye niliona Jana siwezi rudi barabarani tena, form ni kutarget mdenge mmoja tuandamane hadi kwangu✌️😌😂",0,0,0,0,0,2
swahili_A2_00236,Watu huandika Brian as Brain shida yenyu huwa wapi?,0,0,0,0,0,0
swahili_A2_00237,pongezi Sirkali na ingwe kwa nidhamu waliyoionyesha Jumapili #SSKPL,0,0,0,0,2,0
swahili_A2_00238,"@Baba_Jamila If we dealt in salt production tumgeweza jibu, otherwise hio ni mambo pia sisi tunaskia tu",0,0,0,2,0,0
swahili_A2_00239,Mimi hata mahali niko concerned ni kama strippers walirushanishwa kwa cell matako tupu tu hivo. Mnajua karao hata huwa hawakubali ujivae aki,2,0,0,0,0,0
swahili_A2_00240,"Is Susan Wambui made of rare fiber or she just detested Waititu, one yr?  ..... the way hawa watu wakiambu bora waripwo.",0,0,0,0,0,0
swahili_A2_00241,"Lakini Nameless huwa one of the best top performers ikikam ni kupiga mziki live,never disrespect him. Naona mnasulubisha huyo mumama  hahaha",0,0,0,0,0,0
swahili_A2_00242,YAA ALLAH! YA ALLAH! YA ALLAH!,0,0,0,0,0,0
swahili_A2_00243,#TopReply 🡅 1 point Nyinyi ndio wale watu mnaowapaka wanawake mshusho pale ferry?,2,0,0,0,0,0
swahili_A2_00244,MPAKA LINI TUTAWAFAGILIA WASANII WA NJE YA KENYA??? KWANI INAMAANISHA HAPA NCHINI HATUNA WASANII?? INAUMA SANA CC #ALLRADIOPRESENTERS,0,2,0,0,0,0
swahili_A2_00245,Hawa watu wa makueni hawataacha tupumue 😏😏😏😪,0,0,0,0,0,0
swahili_A2_00246,Saa hii makarao wakiona bodaboda ni kama wameona bangi 😂😂,0,0,0,3,0,0
swahili_A2_00247,Kumbe kuvaa skirt ni mzuri hivi?,0,0,0,3,0,0
swahili_A2_00248,ni kama oomf anapigwa na bibi hahaha,0,0,0,0,0,0
swahili_A2_00249,Mlisema sponsors ni kina nani?,0,0,0,0,0,0
swahili_A2_00250,Ukiambia mtu kuiba ni mbaya na aendeleee kuiba what else do you have to do? 🤔,0,2,0,0,0,0
swahili_A2_00251,"Haiya, karibu niulize kama hawa watu hupewa transport kurudi home nikakumbuka hawako broke kama mimi 😭",0,0,0,2,0,0
swahili_A2_00252,I have  two requests za kuchangia 2 projects   1. A kitchen in a certain  church 2. Classrooms for a certain  church sponsored school  Hizi michango nikilenga naweza itwa mchoyo kweli ?,0,0,0,0,0,0
swahili_A2_00253,@Safaricom_Care ATI WATU WAWILI AMA ZAID I WAKIANGALIA MTANDAO KWA SIMU PAMOJA VIFURUSHI VINAISHA.ATI WACHA KUANGALIA UNANIMALIZIA VIFURUSHI,0,0,0,2,0,0
swahili_A2_00254,Huko illuminati ni wapi?,0,0,0,0,0,2
swahili_A2_00255,Redrawing is zero pain tbh. Sasa part ya fingers ndio naogopa 😂,0,0,0,0,0,2
swahili_A2_00256,watu wanafanya medicine genuinely hautawai waona wakipost picha na lab coats lakini hawa wasee wa butchery,0,0,2,0,0,0
swahili_A2_00257,Niliacha waliweka laws that they shouldn't use lyrics to prosecute someone kumbe ni upus. https://t.co/fPmd5Dr3VU,0,0,2,0,0,0
swahili_A2_00258,"Nyumba zenu huwa zimeshona like hamwezi hama on short notice, mimi huishi kama ndege",0,0,0,0,0,0
swahili_A2_00259,@kavsmaina Nimekuja kwa upole Kavs,0,0,0,0,0,0
swahili_A2_00260,Watu hamdate on valentine's day mtakuwa mnafanya nini niwacopy😉,0,0,0,0,2,0
swahili_A2_00261,we mzee huyo ni dem yangu anakurombosea hapo https://t.co/gbZqC0bk1W,0,0,2,2,0,0
swahili_A2_00262,"#NyamaChomaMix wanyina kuhana atia,,Mbaru uraciunurira kuuu umuthiii,,,uchoyo leo nimekataaaaaaaa twende kaaaziiii",0,0,0,1,0,0
swahili_A2_00263,@Kevoh_254 @Mutai___ @keyveen @SpaceYaMagari Tunakuja kwa space vibaya sana,0,0,2,0,0,0
swahili_A2_00264,Nimeona mats zimerudi highway nikakuwa service lane ni vituko https://t.co/6NxoVS1mmr,0,0,0,0,0,0
swahili_A2_00265,"Yaani,niwaulize hii ni ujinga gani?! https://t.co/vGl2z5Jpnr",0,0,2,0,0,0
swahili_A2_00266,@Gaddafess @keyakinuthia @Mwirigi Kuku za class mzima aki hawaoni ni ulafi?🤣🤣🤣🤣 naeza peleka mtoto asubuhi akisha present narudi nayo home. Acha niitishe off day,0,0,0,0,0,0
swahili_A2_00267,"Sielewi mbona uharibie mtu maisha na false allegations, sasa mseh amekua jobless ivo tu",0,2,0,0,0,0
swahili_A2_00268,We mzee si hii ni contrast unacheza nayo tu https://t.co/j6r7PN3Ofh,0,0,0,0,0,0
swahili_A2_00269,Should i use mu insurance on my knee rehabilitation yet naona ni vitu naweza jifanyia?,0,0,0,0,0,0
swahili_A2_00270,Nairobi CBD watu wanashikwa juu ya kusimama usiku hawa watu hawako serious,0,0,1,0,0,0
swahili_A2_00271,Haha shida itakuwa hapo midfield but squad ni motooo🔥🔥🔥 https://t.co/r8GFebnj6D,0,0,0,0,1,0
swahili_A2_00272,"Si ati anataka upkeep,ni pocket money mtumie hio 100 uko nayo 😂😂😂",0,0,0,0,0,0
swahili_A2_00273,May be jon doe alimbia shee kichwa tu shee aka dhani ni forehead,0,0,0,2,0,0
swahili_A2_00274,Acha niweke minions analfu ni declutter huku. Maybe nitachoka nisahau shida,0,3,0,0,0,0
swahili_A2_00275,"@tukei_ Niliona jana nikaisha mbaya, mimi all the times nimeenda sijawai ona shida kama hiyo",0,2,0,0,0,0
swahili_A2_00276,Nko na mzae kwa Gari zero Vibe Heri ningebaki na shosh,0,2,0,0,0,0
swahili_A2_00277,Vijana wanaotaka mabadiliko huku hawaelewi nini kinaendelea mbele yao wala kujua vitu gani wanavisimamia ni sawa na bomu la kutega ardhini!,0,0,0,0,0,0
swahili_A2_00278,Saii kuna mdemu anamwagiwa ndani ndaniii,2,0,0,0,0,0
swahili_A2_00279,"btw I have never met a woman who doesn't enjoy cooking. Heh, hawa wa Twitter complaining about cooking 4 their men sijui ni wa sampuli gani",2,0,0,2,0,0
swahili_A2_00280,@RadioCitizenFM @ckositany KUNA UKORA SANA NA UWEKWE PEUPEE BY OMWAMBA MORONYA AMACHIKO NAWAPATA KUTOKA KATI KATI YA VIOSK VYA NAIROBARI #JamboKenya,0,0,0,0,0,0
swahili_A2_00281,Hawa madem wote warembo wamejaa tao huwa wanaishi wapi cause daamn bro!!,0,0,0,3,0,0
swahili_A2_00282,@Belive_Kinuthia Pole sana Ndugu @HonMoses_Kuria,0,3,0,0,0,0
swahili_A2_00283,"Wacha hata mimi niseme if i have seen ua pussy this year,you will never see me again",0,0,0,0,0,0
swahili_A2_00284,Mlisema ni Liverpool sio?,0,0,0,0,0,0
swahili_A2_00285,@chibelube Na awe mzembe kitandani maana mwenye hizo zote ni mzembe kitandani,2,0,0,0,0,0
swahili_A2_00286,"Huyo mzee naye hutuangusha, si atokee aconcede mara moja kesho watu warudi shughuli zao, smh",0,0,0,0,0,0
swahili_A2_00287,Mimi btw mniwache sasa nikuwe nun. How can I saw I have a crush na hivi ndivyo mnanishow? https://t.co/oJ0t47EoQ4,0,2,0,0,0,0
swahili_A2_00288,Kiambu watu ni kungoja tu the swearing in ceremony but kunakaa hivi hivi tu 🤔 https://t.co/Lt2vzu081r,0,2,0,0,0,0
swahili_A2_00289,Yaani kitu nimemwaga hii mwezi ni jasho tu😭,0,0,0,0,0,0
swahili_A2_00290,Those results are very poor. Shida inaweza kuwa gani haswa?,0,2,0,2,0,0
swahili_A2_00291,Watu wa Migori Mko na sauti kweli,0,0,0,0,0,0
swahili_A2_00292,Hatukatai ni wewe ndio unamlipianga doh ya salon but unajua ni Mimi ndio huwa naguza hio nywele,0,0,0,0,0,0
swahili_A2_00293,@Makiadi_ Unakuanga na wisdom mingi sana,0,0,0,0,0,0
swahili_A2_00294,@Son_of_Laikipia Kuna mtu amekuwa akitweet in Kikuyu na ni chotara I thought ni wewe unamanage that account.Mameuga uko mùrùaru wapi??,0,0,2,0,0,0
swahili_A2_00295,Ile kitu watu wanadecide kufanya na life yao si ni Shida yao mbona ukusumbue wewe stranger?,0,0,2,0,0,0
swahili_A2_00296,The Comprehensive African Agriculture Development Programme has been formed under AU to enhance growth and create wealth through agriculture,0,0,0,0,0,0
swahili_A2_00297,#hiphoprpublik @GhettoRadio895  @Curtiswakijeey  @Wakadinali KUTIZO SCAR ANA WEZA ACHILIYA NGOMA MOJA NA CHALI WA MTA LAKINI ANA KAKITU,0,0,0,0,0,0
swahili_A2_00298,Tunafika moja kwa moja hadi signal Iduna Park,0,0,0,0,1,0
swahili_A2_00299,@C_NyaKundiH @AMB_A_Mohammed Wazee eni sawa kama mumelipa AP hafanye hivyo wamama wametaja kwa television sasa hawa mama mtawa do?,0,0,0,0,0,0
swahili_A2_00300,#3EncouragingWords BADO MTAACHANA TU,0,0,0,0,0,0
swahili_A2_00301,Kuna DM Fulani nilitumiwa nikaisha yangu yote.,0,0,0,0,2,0
swahili_A2_00302,Kama alikua mdosi hustler akaikatia insurance wasiwasi ameumia.,0,0,0,0,0,0
swahili_A2_00303,Hawa ni wazazi bana wanabehave.hivi https://t.co/Wvz1gKq6qx,0,0,0,2,0,0
swahili_A2_00304,@pizzahmwitu @IamMukui Nini,0,0,0,0,0,0
swahili_A2_00305,Haha huyo akikam mbinde ata sio mimi namchapa anachapwa na ananyolewa hiyo manyoya mshenz,0,0,2,0,0,0
swahili_A2_00306,"Leo ni Sato, alafu kesho ni Sunday then Monday ni holiday eeh mniite tu viongozi  nitakuja na akili na charger 😂😂😂😂😂😂",0,0,0,0,3,0
swahili_A2_00307,@amjosure @AdanZamuh Na confirm Kama viatu ziko zenye niliwacha nje za sister yangu ndo majirani wajue siko pekee yangu coz zikipotea nitachapwa,0,0,0,0,0,2
swahili_A2_00308,Hadi nikamlipia okoa jahazi lakini wapi,0,2,0,0,0,0
swahili_A2_00309,Hata mimi sikua natambua io potus ni myama gani hadi nikafanya research kama ya kuandika thesis,0,0,0,3,0,0
swahili_A2_00310,Mbona madem hupenda kunyoa majamaa nywele za sehemu nyeti.. Huyu jamaa ananishw ata yy akinyolewa za chunga hua ana feel kupiga nduru.. Ati that place is sensitive asf🤔🤔,2,0,0,0,0,0
swahili_A2_00311,"Man u fans look confused on the tl, mnapea haters reason ya kupiga kelele",2,0,0,0,0,0
swahili_A2_00312,Na madame ni roho chafu walai....,0,0,0,0,0,0
swahili_A2_00313,"Jesus alihurt Romans alikuwa anawaambia eti yeye ni baba yao, imagine kuambia mtu mwenye amefiwa ati wewe ni baba yake.",0,2,0,0,0,0
swahili_A2_00314,Ya mwisho halafu niombee hawa niende home,0,0,0,0,0,0
swahili_A2_00315,@bonniemusambi @RadioTaifaFM Nashukuru Mungu kwa Juma mzima asanti Mungu #BonnieMusambiZinga,0,0,0,0,2,0
swahili_A2_00316,mna watch nini niwa copy bana,0,0,0,0,0,0
swahili_A2_00317,Kuna tweet nimefav saa hii nangojea tu community shield ni ifufue,0,0,0,0,0,0
swahili_A2_00318,Eti kuna house wife analipwa 450k.  Hata kama bwana anapanguzia Jeff bezos makamasi hawezi lipwa hivyo,2,0,0,0,0,0
swahili_A2_00319,On #AfricaLive with @MahiaMutua The AU Summit comes to a close with a collective plan to withdraw from the ICC. https://t.co/Nqcwww5r82,0,0,0,0,0,0
swahili_A2_00320,@Milele_FM Pamoja #AlexNaWilbtodaMilele,0,0,0,0,0,0
swahili_A2_00321,Wamalize huyo wamabati  ama ni aluminicha.She thinks she's who? https://t.co/5A7dTiExuQ,0,0,2,0,0,0
swahili_A2_00322,Hadi huyo mmama umepost ni girl ? 🙄,0,0,0,2,0,0
swahili_A2_00323,Haha safaricom na own goal below 2mb mnanitumia SAA hii nifanye nini?,0,2,0,0,0,0
swahili_A2_00324,Wacheni Kelele za Chura #KhanYouArrestRuto,0,0,3,0,0,0
swahili_A2_00325,@inooroke WANASIASA WAJIEPUSHE NA SIASA KWA MAZISHI,2,0,0,0,0,0
swahili_A2_00326,@katemwesh @DorahManya @QwetuRadio Tumushukuru Mungu kwa upendo wake #BarakaZaQwetu #BarakaZaQwetu,0,0,0,0,3,0
swahili_A2_00327,MATTRESS YANGU IMENYESHEWA,0,3,0,0,0,0
swahili_A2_00328,mgaa gaa na upwa hali  wali mkavu hula crocodile meat,0,0,0,2,0,0
swahili_A2_00329,@HILLA254 @Mercynicky_ 🤣🤣🤣🤣🤣🤣🤣 Ulitaka kufunga Afande na Pingu za Maisha,0,0,0,0,3,0
swahili_A2_00330,Sisi watu less traveled tungejuaje ni switi 😂😂,0,0,0,2,0,0
