text_id,text,Anger,Sadness,Surprise,Disgust,Fear,Joy
yoruba_1_01791,Á júwe ilé fún Niyi Akintola tó bá tẹ̀síwájú láti ṣiṣẹ́ tako wá - APC l‘Oyo,1,0,0,0,0,0
yoruba_1_01792,Ikú tún ṣọṣẹ́! Àgbà òṣèré Yorùbá míì ti dágbére fáyé!,0,3,0,0,0,0
yoruba_1_01793,Ìjọba àpapọ̀ tún wọ́ Sunday Igboho padà sí ilé ẹjọ́ kòtẹ́milọ́rùn nilùú Ibadan,0,0,0,0,0,0
yoruba_1_01794,"Ondo Election tribunal judgment: Ilé ẹjọ́ kótẹ́milọ́rùn ló kù, dídùn lọsàn á sò- Ondo PDP",0,0,0,0,0,0
yoruba_1_01795,Apẹja náà ní ó ti pẹ́ tí òun ti ń gbèrò láti pa irúfẹ́ ẹja bẹ́ẹ̀,0,0,0,0,0,0
yoruba_1_01796,"Gómìnà tẹ́lẹ̀ rí ní Ondo, Ọgagun Tuoyo dágbére fáyé",0,2,0,0,0,0
yoruba_1_01797,Auxillary Kidnap Attempt: Akọ̀wé ẹgbẹ́ PMS ní àwọn ọmọ ẹgbẹ́ ọhún ni kò jẹ́ kí wọ́n rí Auxilliary gbé lọ,0,0,0,0,0,0
yoruba_1_01798,World Stroke Day: Ọ̀nà méje rèé láti borí àìsàn rọpá-rọṣẹ̀ tó ń pa àwọn ènìyàn ní àgbáyé!,0,0,0,0,0,0
yoruba_1_01799,Peter Fatomilola: Mo ṣe àìgbọràn sí ìyá mi púpọ̀ nítorí ẹran ìrúbọ ati ẹ̀bùn ọ̀fẹ́,0,0,0,0,0,0
yoruba_1_01800,Wo ohun ti gómìnà Akeredolu sọ nípa ìkọlù tuntun tó wáyé nílùú Owo,0,0,0,0,0,0
yoruba_1_01801,BBC tú àṣírí àwọn tó ń kó ọmọdé ṣòwò ẹrú,0,0,0,0,0,0
yoruba_1_01802,Iléèṣẹ́ ọlọ́pàá mú ọkùnrin ẹni ọdún 55 tó gé ẹ̀yà ara èèyàn nílẹ̀ ìsìnkú ṣọ́ọ̀ṣì l'Ogun,0,0,2,2,0,0
yoruba_1_01803,Enuduisu Odili sexual Port Harcourt death: Ọkùnrin kan gba ibi ìbálòpọ̀ jásí ọ̀run alákeji,0,2,0,0,0,0
yoruba_1_01804,Ayede Ogbese Kidnap: Wọ́n ti ri ẹni mẹ́wàá tó di àwátì nínú okó tí wọ́n ti ń ṣiṣẹ́ ní Ondo,0,0,0,0,0,2
yoruba_1_01805,Aisha Lawal: Ẹni tó kéde pé mo kú yóò rí ìbínú Ọlọ́run,2,0,0,0,0,0
yoruba_1_01806,Mozambique corruption trial: Ààrẹ àná Armando Guebuza jẹ́jọ́ lórí ẹ̀sùn ìwà àjẹbánu tí wọ́n fi kan ọmọ rẹ̀,0,0,0,0,0,0
yoruba_1_01807,"Oyo jail break: Ọ̀pọ̀ olùgbé Abolongo fara pa torí ìkọlù ẹlẹ́wọ̀n, wọ́n ń sá kúrò nílé",0,1,0,0,2,0
yoruba_1_01808,Alleged Sexual harassment: Ẹ̀gbọ́n baba Barakat ṣàlàyé bó ti gbé e lọ sílé kọmísọ́nà Ogun tí wọ́n ní kó lọ rọ́kún ńlé,0,1,0,0,0,0
yoruba_1_01809,Ìgbà méjì ni mo gún Ataga lọ́bẹ àmọ́ mo ti kúrò nílé ìtura kó tó kú – Chidinma,0,1,0,0,0,0
yoruba_1_01810,Pastor Chris Oyakhilome Rapture Maths: Àlùfáà ìjọ Christ Embassy ṣe ìṣirò ìgbà tí Jesu yóò dé,0,0,0,0,0,0
yoruba_1_01811,Sagamu Interchange - Ìjọba yóò ti afára Sagamu pa nítorí ìjàmbá iná,0,0,0,0,0,0
yoruba_1_01812,Pandora Papers: Oyetola ní òun kọ́ ló bá Tinubu ra ile Diezani tó wà ní London,0,0,0,0,0,0
yoruba_1_01813,Debo Adedayo: Agbára wà lọ́wọ́ àwa ọ̀dọ́ lórí ètò ìdìbò 2023- Macaroni,0,0,0,0,0,0
yoruba_1_01814,Abuja accidents: Àjọ FRSC ní ọ̀kànlélúgba èèyàn(201) ló dèrò ọ̀run nínú ìjàmbá ọkọ̀ l'Abuja,0,3,0,0,0,0
yoruba_1_01815,Venus Williams virginity: Ṣé lóòtọ́ọ́ ni Venus Williams kò tíì mọ ọkùnrin lọ́mọ ọdún 41?,0,0,2,0,0,0
yoruba_1_01816,Wọ́n ti iléèwòsàn pa nítorí àwọn àlùjànú tó n fi ipá bá àwọn nọ́ọ́sì lòpọ̀,0,0,2,0,0,0
yoruba_1_01817,Mo yá $50k fún ìgbáradì ìdíje 2022 World Championships – Tobi Amusan,0,0,0,0,0,0
yoruba_1_01818,Wo àwọn olóṣèlú tí àwọn ọmọ Naijiria ti fi aṣọ wọn ṣe yẹ̀yẹ́ rèé...,0,0,0,0,0,0
yoruba_1_01819,"Osun Masqurade attack: Kayode Esuleke, olórí egúngún to bá àwọn musulumi jà ní Osogbo wà láhámọ́ ọlọ́pàá",0,0,0,0,0,0
yoruba_1_01820,Tinubu: Lára ìdí tí mo ṣe fẹ jẹ ààrẹ Nàíjíríà ni láti wá ọjọ́ ọ̀la tó jiire fún ìran tó ń bọ̀,0,0,0,0,0,0
yoruba_1_01821,"Dino Melaye: Mo jẹ́ afọ́jú tẹ́lẹ̀, àmọ́ mo ti ríran pé wọn gba wa ni bí Buhari ṣe di ààrẹ",0,0,0,0,0,0
yoruba_1_01822,"Sunday Igboho: Ẹgbẹ́ ọmọ bíbí Igboho ké sáwọn Alfa, Pásítọ̀, oníṣẹ̀ṣe láti ké pe Ọlọ́run pẹ̀lú gba ààwẹ̀ àti àdúrà",0,0,0,0,0,0
yoruba_1_01823,Bode George sọ̀rọ̀ sókè lórí àwọn tó faragbọta lásìkò ìwọ́de EndSARS ní Lekki,1,0,0,0,0,0
yoruba_1_01824,Mali Coup: Ẹgbẹ̀lẹ́gbẹ̀ èèyàn tú jáde ní Bamako láti yọ̀ pé wọ́n rẹ́yìn ààrẹ àná,0,0,0,0,0,3
yoruba_1_01825,Kabex End SARS: Àwọn ìṣẹ̀lẹ̀ tó làmìlaaka tó wáyé nínú oṣù Kẹ́wàá ọdún 2020,0,0,0,0,0,0
yoruba_1_01826,"Oyo drivers'crisis: Auxiliary ń ní wá lára pẹ̀lú gbígba owó aitọ, a ń ko ọkọ̀ wa kúrò lójú pópó - Awakọ èrò",0,2,0,0,0,0
yoruba_1_01827,"Ban on Okada: Báwọn èèyàn kan ṣe tako òfin kí ọ̀kadà má rìn l‘Eko, làwọn míì faramọ́ọ",0,0,0,0,0,0
yoruba_1_01828,Àwọn tí wọ́n ò tíì bí bàbà wọn nígbà tí mo gbé Tinubu jáde ló ń bú mi pé mò ń jowú rẹ̀ – Ayo Adebajo,0,0,0,0,0,0
yoruba_1_01829,Funsho Adeolu: Ìwọ̀kuwọ̀ àti ìrìnkurìn obìnrin míì ń fa ìfipábánilòpọ̀,0,1,0,0,0,0
yoruba_1_01830,End SARS Protest: Babangida ní ejò lọ́wọ́ nínú lórí ìsẹ̀lẹ̀ rògbòdìyàn tó ń wáyé káàkiri Nàìjíríà,0,1,0,0,0,0
yoruba_1_01831,EFCC- Diezani: Ilé ẹjọ́ ti gbéjilé ẹ̀ṣọ́ ara Diezani tó tó $40m pátápátá,0,0,1,0,0,0
yoruba_1_01832,"Premier league: Ìjà orogún London, Arsenal ati Tottenham ranjú mọ ara wọn, ṣùgbọn iná ojú wọn kò ran tábà",0,0,0,0,0,0
yoruba_1_01833,2023 General Elections: Èmi ni mo kájúẹ láti di Ààrẹ orílẹ̀ èdè Nàìjíríà – Tinubu,0,0,0,0,0,0
yoruba_1_01834,Ǹkan márùn ún tí Atiku ní òun yóò ṣe nìyìí tó bá di Ààrẹ,0,0,0,0,0,0
yoruba_1_01835,Olusegun Obasanjo: Ààrẹ àná orílẹ́èdè Nàìjíríà ní òun ò lè padà sí ẹgbẹ́ òṣèlú PDP mọ́ láyé,0,0,0,0,0,0
yoruba_1_01836,Sowore: Àjọ DSS tọrọ àforíjìn lórí ìwà ti wọ́n hù nílé ẹjọ- Femi Falana,0,0,0,0,0,0
yoruba_1_01837,"Myrtle Corbin: Obìnrin tó ló àìdàpé ara rẹ̀, sọ ara rẹ̀ di olówó",0,0,0,0,0,0
yoruba_1_01838,"K﻿oko ni ara mi le, mo ṣetán láti sìn Nàíjíríà - Bola Tinubu",0,0,0,0,0,0
yoruba_1_01839,Àlàyé rèé lórí ohun tó fa aáwọ̀ láàrin èmi àti Dapo Abiodun - Amosun,0,0,0,0,0,0
yoruba_1_01840,O parí! Joe Biden ní Covid-19 dohun ìgbàgbé l‘Amẹ́ríkà ṣùgbọ́n...,0,0,0,0,0,0
yoruba_1_01841,Timothy Adegoke: Falana sọ fún ọ̀gá ọlọ́pàá láti dáwọn afurasí lórí ikú Timothy Adegoke padà sí Osun,0,0,0,0,0,0
yoruba_1_01842,"Ondo Fulani ultimatum: Gbogbo ẹ̀yin Fulani darandaran tó wà ní ìgbó ìjọba ní Ondo, ọjọ méje lẹní láti pòórá - Gomina Akeredolu",2,0,0,0,0,0
yoruba_1_01843,Ìgbìmọ̀ afọbajẹ ìlú Oyo já 61 dànù lára àwọn tó ń dupò Aláàfin,0,0,0,0,0,0
yoruba_1_01844,"Ondo resident doctors strike: Àwọn Dókìtà bẹ̀rẹ̀ ìyanṣẹ́lódì ní FMC Owo, Ondo",0,0,0,0,0,0
yoruba_1_01845,Ọ̀ràngún ti Ila: Èdè àti àṣà Yorùba ní láti jọ wá lójú fún ìdàgbàsókè ìran Yorùbá,0,0,0,0,0,0
yoruba_1_01846,Dejo Tunfulu: Àwọn òṣèré tíátà bẹ̀rẹ̀ kíkọ́ ilé sórí ilẹ̀ gbajúgbajà adẹ́rìnínpòṣónú tó papò dà,0,0,0,0,0,0
yoruba_1_01847,Gunmen kidnap priests: Àwọn agbébọn jí fadá ìjọ Kátólíkì méjì gbé ní Katsina,0,0,0,0,0,0
yoruba_1_01848,"Toyin Adegbola: Bí wọn ṣe pariwo olè lé ọmọ mi ní ibùdó ìgbọ́kọ̀sí Shoprite, ló jẹ́ kí ń lọ kojú wọn",2,0,0,0,0,0
yoruba_1_01849,King of Satan: Mọ̀ si nípa Ọba Sátánì tó fẹ́ ìyàwó 57 kí ó tó jáde láyé,0,0,0,0,0,0
yoruba_1_01850,"Priscila Tsegah CCTV: Ikú akẹ́kọ̀ọ́ ẹni ọdún 23, irú kí ló ṣẹlẹ̀ tí ọlópàá fí ba oku rẹ̀ nílé ìtura?",0,2,0,0,0,0
yoruba_1_01851,Nigeria vs Madagascar: Super Eagles ń gbáradì fún ọjọ́ àìkù,0,0,0,0,0,0
yoruba_1_01852,Sunday Igboho: Ẹgbẹ́ CAN ké gbànjarè sí ìjọba àpapọ̀ Nàìjíríà lórí àwọn Pásítọ̀ tí o wà lọ́wọ́ ajínigbe,0,2,0,0,0,0
yoruba_1_01853,Amotekun news: Báwo lọ̀rọ̀ ṣe jẹ́ tí wọ́n fi ní ikọ̀ tó ń dáàbò bo ìlú yìnbọn pa èèyàn méjì n'Ibadan?,0,0,2,0,0,0
yoruba_1_01854,"Ooni of Ife: Oba Adeyeye Ogunwusi ṣẹ̀ṣẹ̀ fi ẹ̀bùn tuntun ta Olorì lọ́rẹ tán ní, ìfẹ́ wọn dúró, kò sí ìpínyà- Aàfin Oòdúà",0,0,0,0,0,2
yoruba_1_01855,Ìgunnukó: Àwọn Tápà gbà pé ẹni tó bá ń sin Ìgunnukó kò ní ráùn ohun rere,0,0,0,0,0,0
yoruba_1_01856,"Nigerian Drone Maker: Roqeeb Aderogba ní ìgbà mẹ́fà l‘òun kùnà láti ṣe dírónù, kó tó yege",0,0,0,0,0,2
yoruba_1_01857,Ikọ̀ agbésùnmọ̀mí tó ṣèkọlù sí ọgbà ẹ̀wọn Kuje ní ohun ìjà jù wálọ - Ìjọba Naijiria,0,1,0,0,0,0
yoruba_1_01858,"Bí ó bá ṣè ẹbọ ló gbà, ẹ fín-in kí àlááfíà lè j'ọba ní Oyo- Makinde sọ f'áwọn ẹlẹ́sìn àbáláyé",0,0,0,0,0,0
yoruba_1_01859,Sunday Igboho kéde ìgbésẹ̀ tó kàn lẹ́yìn ìdájọ́ iléẹjọ́ Kòtẹ́milọ́rùn,0,0,0,0,0,0
yoruba_1_01860,"Àìsàn onígbáméjì “Cholera” bẹ́ sílẹ̀, ogún ènìyàn ti bá a lọ",0,3,0,0,2,0
yoruba_1_01861,Ondo killing: Ilé ẹ̀jọ́ ni Akure ti ni ki afurasi Victor Akinwa sì wà ní àhámọ́ títí ìwádìí lórí ikú bàbá rẹ̀ á fi parí,0,0,0,0,0,0
yoruba_1_01862,À﻿wọn jàndùkú dáná sun ọ́fíìsì INEC tó wà nípìnlẹ̀ Ogun,0,0,0,0,0,0
yoruba_1_01863,Nollywood: Kìí ṣe nǹkan ìtìjú pé èmi ni mò ń gbọ́ bùkátà ẹbí mi - Nkechi Blessing,0,0,0,0,0,0
yoruba_1_01864,Wo èèyàn mẹ́wàá tí ọlọ́pàá ta níbọn lọ́dún 2022,0,2,0,0,0,0
yoruba_1_01865,Àwọn agbébọn sẹ fídíò bí wọ́n sẹ n na àwọn arìnrìnàjò Abuja sí Kaduna,0,2,0,0,0,0
yoruba_1_01866,Taribo West: Àwọn aláìní ní Italy ní mò ń fi owó ìjọ mi ràn lọ́wọ́,0,0,0,0,0,0
yoruba_1_01867,PDP South West: Fayose ní àwọn aṣojú dìbò ju bó ṣe yẹ níbi ìpàgọ́ PDP,0,0,0,0,0,0
yoruba_1_01868,Dare Adeboye burial: Pásítọ̀ Adeboye bẹ̀bẹ̀ fún àdúrà fún ìdílé rẹ̀ àti ẹbí olóògbé Dare Adeboye,0,2,0,0,0,0
yoruba_1_01869,"NDA Invasion: Fr Mbaka ní bí Buhari kò bá yíwà padà, díẹ̀ ní ìṣẹ̀lẹ̀ Afghanistan yóò jẹ́",0,0,0,0,2,0
yoruba_1_01870,"Sunday Igboho: Ooni, Olujinmi, Olugbon, Akin Osuntokun àtàwọn àgbàgbà Yorùbá forí korí",0,0,0,0,0,0
yoruba_1_01871,"Nigeria Inheritance way: Àwọn ẹ̀gbọ́n mi ọkùnrin dá pín ogun bàbá wa, wan ní obìnrin ni mí- Onyinye",0,2,0,0,0,0
yoruba_1_01872,"Irọ́ ni wọ́n pa mọ́ mi, mi ò gbé Atiku lọ ilé ẹjọ́ – Wike",0,0,0,0,0,0
yoruba_1_01873,ASUU Strike: Ẹ má torí ìyansẹ́lódì ASUU dá ètò òṣèlú rú- Ààrẹ ilé aṣòfin àgbà sì ẹgbẹ́ akẹ́kọ̀ọ́ NANS,0,0,0,0,0,0
yoruba_1_01874,Kazeem Alli: Àwọn tọ jí alága NURTW Osun gbé ti bèèrè 15 mílíọ̀nù owó ìtúsílẹ̀,0,0,0,0,0,0
yoruba_1_01875,Uromi Bank Robbery: Ohun tí a mọ̀ nípa ₦34.5m àti ọkọ̀ táwọn adigunjalè patì sínú igbó ní Ubiaja rèé,0,0,0,0,0,0
yoruba_1_01876,"Boko Haram: Oluwatobi Adeigba, Ọkọ mi ń lọ siṣẹ́ fún àjọ INEC ló kàgbákò ikú - Opó Adeigba",0,3,0,0,0,0
yoruba_1_01877,"Ìyà gé orí ọmọ ara rẹ̀ tó jẹ́ ọmọ Oṣù mẹ́wàá, bí ọwọ́ ọlọpàá ṣe tẹ̀ẹ́ nìyí",0,2,0,0,0,0
yoruba_1_01878,Violence against Women: Àlùfáà Joel Olugbenga: Bíbélì kò ní kéèyàn dúró títí ọkọ rẹ̀ yóò fi lù ú pa,0,0,0,0,0,0
yoruba_1_01879,"Mali sex slave returnee: Báàlù la rò pé a máa wọ̀ lọ Mali, ìrìn òṣù kan gbáko lá rìn láti Togo dé Mali",0,1,2,0,0,0
yoruba_1_01880,Ekiti man to die by hanging: Wọ́n ṣèdájọ́ ikú fún ẹni ọdún 42 l'Ekiti lẹ́yìn tó pa Ọba aládé,0,2,0,0,0,0
yoruba_1_01881,"Paul Okoye fàbínú yọ lórí ọ̀rọ̀ìkíni tí ìyàwó ìbejì rẹ̀ Lola Omotayọ kọ, ẹ wo ohun tó sọ",2,0,0,0,0,0
yoruba_1_01882,"Adájọ́ pàṣẹ́ kí LASTMA sàn N750,000 fún awakọ tí wọn gbà N20,000 lọ́wọ́ rẹ",0,0,0,0,0,0
yoruba_1_01883,"Osun 2022: Buhari ti kí Adeleke kú oríire, Oyetola, gbà fún Ọlọ́run, bá aláyọ̀ yọ̀ - Olajengbesi",0,0,0,0,0,0
yoruba_1_01884,Aya ààrẹ àná rí ẹ̀wọ̀n ọdún mẹ́wàá he lẹ́yìn ọjọ́ díẹ̀ tọ̀kọ rẹ̀ lọ sẹ́wọ̀n ọdún méjìla,0,0,0,0,0,0
yoruba_1_01885,Wo àwọn ọna tí o le gbà tó bá jẹ́ pé alábágbé ilé rẹ ń yọ ọ lẹnu,0,0,0,0,0,0
yoruba_1_01886,Ondo Rape: Pásítọ̀ ní ẹ̀mí èsù ló gbé òun wọ̀ títí òun fi fi ipá bá olóyún oṣù mẹ́jọ lòpọ̀!,0,0,0,2,0,0
yoruba_1_01887,Èèyàn mẹsan an pàdánù ẹ̀mi wọn nínú ìwọ́de tako Hijab ní Iran,0,3,0,0,0,0
yoruba_1_01888,"Waste to Wealth: Ẹ̀gbin tìrẹ ni èròjà táwọn èèyàn míràn fi n ṣiṣẹ́ ajé, okoòwò ńlá ni",0,0,0,0,0,0
yoruba_1_01889,Ọ﻿lọ́pàá mu pásítọ̀ àti àwọn méjì mìírán  fún ìpànìyàn ní Ogun,0,1,0,0,0,0
yoruba_1_01890,"Nítorí owú jíjẹ, ọkọ Zarka gé imú aya rẹ̀ dànú!",0,2,0,2,0,0
yoruba_1_01891,Okeho Robbery: Ó tó 60 mílíọ̀nù tí àwọn olè jí ṣùgbọ́n a kò rí kọ́bọ̀ gbà padà- Òṣìṣẹ́ banki,0,1,0,0,0,0
yoruba_1_01892,"Wọn ti rí òku Ooreoluwa, ọmọ tọkọtaya tí wọ́n dáná sún ni Abeokuta lọ́jọ́ ọdún, wo ohun tí ọlọ́pàá Ogun tún sọ...",0,3,0,0,0,0
yoruba_1_01893,Teenagers arrested for money ritual: 'Orí Facebook ni mo ti kọ́ nípa òògùn owó táà gé orí Sofiat fún ní Abeokuta',0,2,0,0,0,0
yoruba_1_01894,"Ọkọ àfẹ́sọ́nà kọ̀ mí sílẹ̀ pé mo ní iṣan lápá, ọyàn mi sì ǹ rá torí iṣẹ́ ọ̀gbìn – Àgbẹ̀ Obìnrin",0,1,0,0,0,0
yoruba_1_01895,Yomi Fabiyi: Fíìmù ‘Owó orí ẹlẹ́wọ̀n’ jẹ́ ká mọ̀ pé ìgbà ìpọ́njú làá mọ ọ̀rẹ́,0,0,0,0,0,0
yoruba_1_01896,"Lizzy Anjorin: Ẹ má bú mi, ọ̀pọ̀ òṣèré tíátà ni kìí bá mi yọ̀ fún ire mi",0,1,0,0,0,0
yoruba_1_01897,Igbo Olodumare: Ohun gbogbo tó wà nínú ìwé Fagunwa ló wà nínú igbó náà,0,0,0,0,0,0
yoruba_1_01898,EndSARS Protest: Àwọn olùwọ́de Endsars ló já sọ́ọ̀bù kìí ṣe torí ebi - Femi Adesina,0,0,0,0,0,0
yoruba_1_01899,Sylvester Oromoni: Nọ́ọ̀sì tó ń ṣiṣẹ́ ní Dowen College jẹ́rìí nílé ẹjọ́ lórí ikú akẹ́kọ̀ọ́ náà,0,0,0,0,0,0
yoruba_1_01900,"""Kí ló dé tí àwọn ọ̀dọ́ ìlú fárígá lọ dáná sun """"mortuary"""" ọlọ́dani kan?""",0,0,1,0,0,0
yoruba_1_01901,Protest On Nigeria Independence Day: Aráàlú tú ẹlẹ́wọ̀n sílẹ̀ láti fẹ̀hónú hàn lọ́jọ́ àjọdún òmìnira,0,0,0,0,0,0
yoruba_1_01902,Woman pushing police inspector: Obìnrin kan tó ti Ọ̀gá Ọlọ́pàá lulẹ̀ dèrò ilé ẹjọ́ Badagry,0,0,0,0,0,0
yoruba_1_01903,Driving offence: Àjọ FRSC kìlọ̀ f'áwọn awakọ̀ tó máa tẹ fóònù lórí ìrin ní ìpínlẹ̀ Eko.,0,0,0,0,0,0
yoruba_1_01904,Queen Elizabeth II: Wo ọ̀pọ́ àwòrán ìgbà tí Ọbabìnrin ti kópa nínú eré ìdárayá,0,0,0,0,0,0
yoruba_1_01905,Johnson & Johnson baby powder: Iléeṣẹ́ apoògùn wọ́gilé ìpara ọmọdé ‘baby powder’ lẹ́yìn tí àwọn èèyàn ní ó ń fa àrùn jẹjẹrẹ,0,0,0,0,0,0
yoruba_1_01906,Boko Haram: Ọwọ́ iléeṣẹ́ ológun tẹ afurasí tó pa akẹẹgbẹ́ rẹ̀,0,0,0,0,0,1
yoruba_1_01907,King of Bahrain robot bodyguard: Wo ohun tó yẹ kí o mọ̀ nípa ‘rọ́bọ́ọ̀tì Ọba Bahrain’,0,0,0,0,0,0
yoruba_1_01908,Ọ﻿kùnrin tí kò wẹ̀ fún àádọ́ta ọdún kú ní ẹni ọdún 94,0,0,2,0,0,0
yoruba_1_01909,Xenophobia: Àwọn ọ̀dọ́ kan ń ṣèwọ́de láti pè fún lílé àwọnjì kúrò ní South Africa,1,0,0,0,0,0
yoruba_1_01910,"B﻿alógun ikọ̀ Tunisia, Khazri gbàgbọ́ pé ìdíje World Cup yóò ṣẹnure",0,0,0,0,0,0
yoruba_1_01911,"SK Abiara rumoured death: Ṣé ẹ mọ̀ npé onígbàgbọ́ ni wá, ohun táa ṣe fún oníròyin náà nìyìí",0,0,0,0,0,0
yoruba_1_01912,Tanzania church crusade: Àwọn ọmọ ìjọ náà ń sáré lọ 'wájú pẹpẹ láti gba ìfàmì òróró hàn,0,0,0,0,0,0
yoruba_1_01913,Ilé ẹjọ́ tú ìgbéyàwó ọdún mẹ́wàá ká nítorí ẹ̀sùn ìbálòpọ̀ ọlọ́jọ́ gbọọrọ àti òògùn owó,0,1,0,0,0,0
yoruba_1_01914,"""Coronavirus Update in Nigeria: 'Ẹ sọ́ra fún """"Christmas Carol"""", ẹ̀yin tẹ́ẹ sì wà lókè òkun ẹ má wálé o!'""",0,0,0,0,2,0
yoruba_1_01915,A ti ra ọkọ̀ akérò BRT tí yóò rọ́pò àwọn ọkọ̀ dáńfó l'EKo - Sanwo-Olu,0,0,0,0,0,0
yoruba_1_01916,"William Ruto: Mọ̀ síi nípa William Ruto, ààrẹ tuntun tí wọ́n ṣẹ̀ṣẹ̀ dìbò yàn ní Kenya",0,0,0,0,0,0
yoruba_1_01917,Sunday Igboho: Wo bí àwọn ọmọ Yorùbá ṣe tako ìhàlẹ̀ láti dá ìbò 2023 dúró,0,0,0,0,0,0
yoruba_1_01918,"Ọ̀dá owó ló sọ mi di alábárù, iṣẹ́ àbárù sàn ju olè jíjà lọ-Alábárù",0,2,0,0,0,0
yoruba_1_01919,Osun spider man: Mo ń ṣe ìtanijí láti gbógunti ìdọ̀tí láwùjọ ló sún mi dé ìdí 'Spider-man',0,0,0,0,0,0
yoruba_1_01920,Sierra Leone Tanker explosion: Ìjàmbá iná sọ lásìkò tí táńkà epo àti ọkọ̀ akérò forí sọra,0,2,0,0,0,0
yoruba_1_01921,Dangote dáa padà fún ì﻿jọba Kogi bó ṣe ti iléèṣẹ́ 'Dangote cement' pa ní Obajana,0,0,0,0,0,0
yoruba_1_01922,"Salami report on EFCC: Ààrẹ Buhari tẹ́wọ́ gba àbájáde ìwádìí lórí àjọ EFCC, ìròyìn kan ní wọ́n fẹ́ yọ Magu nípò",0,0,0,0,0,0
yoruba_1_01923,Ọwọ́ ọlọ́pàá tẹ ìyàwó ilé tó fi ọmọ odó pa ìyálé rẹ̀ lójú orun,0,1,0,2,0,0
yoruba_1_01924,Ajibade Babalade: Àwọn ọmọ Naijiria ṣèdárò gbajúgbajù agbábọ́ọ̀lù Super Eagles tó dolóògbè,0,2,0,0,0,0
yoruba_1_01925,Human Trafficking Series: Ìrírí àrábìnrin kan àti ọmọ rẹ̀ lásìkò tí wọ́n tà wọ́n sí Lebanon àti Libya,0,0,0,0,0,0
yoruba_1_01926,"Ogun Police: Ọlọ́pàá Ogun rí ₦2m, oògùn olóró ₦10m àti ọ̀pọ̀ ohun ìjà olóró kó níbùba olóògùn olóró",0,0,0,0,0,0
yoruba_1_01927,Church founders allegedly kill member in fellowship: Bí olùdásílẹ̀ ìjọ méjì ṣe sin òkú ọmọ ìjọ láì sọ f'Ọ́lọ́pàá,0,0,2,0,0,0
yoruba_1_01928,Àwọn ajínigbé ń bèèrè owó tuntun láti tú ẹni tí wọ́n jígbé sílẹ̀,0,1,0,0,0,0
yoruba_1_01929,"Oba Oloyede Akinghare youngest king: Oba Oloyede ti pari ìwé mẹ́wàá báyìí,ó sọ ohun tí àwọn Olùkọ ṣe fun un nilé ẹ̀kọ́",0,0,0,0,0,2
yoruba_1_01930,"Husand, wife kidnap baby: Tọkọtaya kó sí gbaga ọlọ́pàá fẹ́sùn jíjí ọmọ ọjọ́ mẹ́fà gbé",0,2,0,0,0,0
yoruba_1_01931,"Ẹ﻿ yé tẹ òfin lójú mọ́lẹ̀ EFCC, ẹ kó láṣẹ láti fòfin gbé wa - àwọn aṣòfin Oyo sí EFCC",1,0,0,0,0,0
yoruba_1_01932,"Itunu Lawal allegedly killed by husband: Láàrin ọdún méjì ìgbéyàwó, ọmọ mi àti ọkọ rẹ bẹ̀rẹ̀ ìjà tó gbóná",0,2,0,0,0,0
yoruba_1_01933,Ẹṣọ oju-popo ti a ba ri ju 500 naira lọwọ re wọ gau,0,0,0,0,0,0
yoruba_1_01934,Vincent Enyeama: Aṣọ́lé Nàìjíríà tẹ́lẹ̀ rí ṣe tán láti padà sórí pápá,0,0,0,0,0,0
yoruba_1_01935,Ife Modakeke crisis: Ìpànìyàn tó wáye ni abúle Toro kìí ṣe ìjà láàrín Ife ati Modakeke - Ooni Ile Ife,0,0,0,0,0,0
yoruba_1_01936,Ọlọ́pàá mú ọkùnrin tó d﻿áná sun ọmọ ìyàwó rẹ̀ márùn-ún ní Ondo,0,3,0,0,0,0
yoruba_1_01937,Ọ̀pọ̀ òkú sùn bí ajínigbé ṣe fi ìbọn da ọkọ̀ ojú omi nù torí báwọn èèyàn ṣe sá mọ́ wọn lọ́wọ́,0,3,0,0,0,0
yoruba_1_01938,"Oyebade Adebimpe: Kò ṣeéṣe kí n lóyún, kí n sì gbe pamọ́ lọ́jọ́ orí mi",0,0,0,0,0,0
yoruba_1_01939,EndSARS kò tíì tán torí ìjọba kò tíì fi ọlọ́pàá àrúfin kankan jófin - Mr Macaroni,2,0,0,0,0,0
yoruba_1_01940,Àwọn afurasí ajínigbé bẹ́ orí kánsélọ̀ tó lọ dóòlà ará ìlú rẹ̀ tí wọ́n jígbé,0,3,0,0,0,0
yoruba_1_01941,Tshegofatso Pule: Ilé ẹjọ́ ní lóòótọ́ ọ̀rẹ́kùnrin olóògbé ló sanwó pé kí wọn pa aláboyún naá,0,2,0,0,0,0
yoruba_1_01942,UFC248: Israel Adesanya ti fi ẹ̀ṣẹ́ yanjú Romero ní ìjà ẹ̀ṣẹ́ kíkàn,0,0,0,0,0,0
yoruba_1_01943,"Ìyàwó torí owú dánà sun ọkọ rẹ̀, ló bá fẹsẹ̀ fẹ",0,2,2,0,0,0
yoruba_1_01944,Kemi Remi Dairo: Iṣẹ́ abẹ nínú ọpọlọ àti ẹ̀rọ ni mo fi ń gbọ́ ọ̀rọ̀ báyìí,0,0,0,0,0,0
