text_id,text,Sadness,Joy,Fear,Anger,Surprise,Disgust
isixhosa_3_00483,Liza kubhubhela ejele ixhego eladlwengula umzukulwana!,3,0,0,0,0,0
isixhosa_3_00484,Oonyana babulele uyise kuba ebethe inja etya amaqanda | EC Indab,3,0,0,0,2,0
isixhosa_3_00485,Iphulo le-Operation Phakisa lithembisa imisebenzi kuluntu laseBhayi,0,2,0,0,0,0
isixhosa_3_00486,Abarhanelwa abane bavele enkundleni ngezityholo zokuba iintambo zombane,0,0,0,0,0,0
isixhosa_3_00487,Owanqunqa uNosicelo ufumene igqwetha,0,0,0,0,0,0
isixhosa_3_00488,Ubhubhele ehlathini odinga ikhaya,3,0,0,0,0,0
isixhosa_3_00489,Inkcubeko yethu ibonakala kwiilwimi zethu,0,0,0,0,0,0
isixhosa_3_00490,Imbongi ikhuthuzwe ngosuku lweValentine,2,0,0,0,0,0
isixhosa_3_00491,Ingcwatywe ngamacebo inkwenkwe eyarhaxwa eGreenaker,3,0,0,0,0,0
isixhosa_3_00492,Inxanelwe impumelelo kwidabi lasekhaya iSouthern Kings,0,1,0,0,0,0
isixhosa_3_00493,Walila iinyembezi efuna iR2 600 yakhe kumasipala,3,0,0,0,0,0
isixhosa_3_00494,"‘Hamb’ uyozivavanyela isifo sephepha’, uMphathiswa uyalele uMasualle",0,0,0,0,0,0
isixhosa_3_00495,Kubhaqwe indoda ibhubhile KwaZakhele,3,0,0,0,2,0
isixhosa_3_00496,UJohannes usanxanelwe ezinye iindebe,0,1,0,0,0,0
isixhosa_3_00497,Ikhulu leminyaka unomathotholo eqhuba eMzantsi Afrika,0,2,0,0,0,0
isixhosa_3_00498,#LifeEsidimeni Qedani: ‘Andiyazi babulawa yintoni’,2,0,0,0,0,0
isixhosa_3_00499,Axhalabile amafama amnyama eMpuma Koloni,0,0,3,0,0,0
isixhosa_3_00500,Amasiko esiNtu esenziwa xa umfazi ebhujelwe,0,0,0,0,0,0
isixhosa_3_00501,Ugwetywe ubomi unosimokolo owabulala umfazi wakhe!,3,0,0,0,0,0
isixhosa_3_00502,UNondumiso uzidumise ngemisebenzi yakhe,0,3,0,0,0,0
isixhosa_3_00503,Abambene ngeqanda eNelson Mandela Bay Stadium,0,0,0,0,0,0
isixhosa_3_00504,Iintsapho ezimbini zitshe zabhubha,3,0,0,0,0,0
isixhosa_3_00505,IMpuma Koloni izakusebenzisa iilwimi ezine,0,2,0,0,0,0
isixhosa_3_00506,Kubhubhe abasibhozo kwingozi yemoto,3,0,0,0,0,0
isixhosa_3_00507,UGogo waseMthatha ubanjelwe ubuqhophololo beRAF | EC Indab,0,0,0,0,2,0
isixhosa_3_00508,Indoda ixhaxhwe yabhubha kwifama yodumo,3,0,0,0,0,0
isixhosa_3_00509,Amalungu eUDM abhubhe kwingozi emasikizi,3,0,0,0,0,0
isixhosa_3_00510,Ibuyile kwakhona iHeroes Marathon!,0,2,0,0,0,0
isixhosa_3_00511,Ukhonjwe emnyango umqeqeshi weFree State Stars,2,0,0,0,0,0
isixhosa_3_00512,Kusinde imveku bebulawa ziimbumbulu,3,0,0,0,0,0
isixhosa_3_00513,Utata uqumbele uForensic waseMthatha,1,0,0,2,0,0
isixhosa_3_00514,"Asikangcwatywa isibini sasetyhini, nesabulawa ngokungenalisini eNcerha | EC Indab",3,0,0,0,0,0
isixhosa_3_00515,"Ulahlekile, uyafunwa ekhaya | EC Indab",2,0,0,0,0,0
isixhosa_3_00516,Kukhunjulwa ogetyengwe kwivenkile yokutya!,2,0,0,0,0,0
isixhosa_3_00517,Imvumi yaseMpuma Koloni izenzela igama,0,2,0,0,0,0
isixhosa_3_00518,"Wathandeni, ayazibulala amadoda kweli",3,0,0,0,0,0
isixhosa_3_00519,Ngxathu: Liqaqambile ikamva lombhoxo wamanenekazi!,0,3,0,0,0,0
isixhosa_3_00520,Ucela uncedo owawelwa yindlu!,3,0,0,0,0,0
isixhosa_3_00521,Isikolo se-Autism eBhayi sibhiyozela uthotho lweminyaka sasekwayo,0,3,0,0,0,0
isixhosa_3_00522,Ibali letyendyana laseNgqamakhwe kwiSkeem Saam,0,2,0,0,0,0
isixhosa_3_00523,Ivele ikhale ezimatshiyane intwazana yase Ngqwarha xa kuthethwa ngokubambisa isoka lakhe | EC Indab,0,0,0,0,2,0
isixhosa_3_00524,UThembisa uzakubanjelwa ngudade wabo uAnele kwi-Our Perfect Wedding!,0,2,0,0,0,0
isixhosa_3_00525,Wancedwa sisitulo esinamavili sowabhubhayo okhubazekileyo!,0,2,0,0,0,0
isixhosa_3_00526,"Xa ufunwa ufumaneke, uMvenya ubongoze uMabuyane",0,0,0,0,0,0
isixhosa_3_00527,Kubhubhe abantu ababini kwingozi eyenzeke kuhola wendlela u,3,0,0,0,0,0
isixhosa_3_00528,Baninzi oogqirha abangaphangeliyo kweli,2,0,0,0,0,0
isixhosa_3_00529,Libhengeziwe iqela lesizwe leqakamba eliya kwitumente yehlabathi,0,0,0,0,0,0
isixhosa_3_00530,Kufuniswa ngababulele benxibe ezamapolisa,0,0,0,0,2,0
isixhosa_3_00531,Abantwana abathathu babhaqwe bebhubhile,3,0,0,0,0,0
isixhosa_3_00532,Kufikwe esongelwe ngengubo odutyulwe ngubhuti wakhe!,3,0,0,0,2,0
isixhosa_3_00533,Amantombazana amathathu atshone elwandle,2,0,0,0,0,0
isixhosa_3_00534,Ityala likanoteksi lokudlwengula umkhweli ona14!,2,0,0,0,0,0
isixhosa_3_00535,Indoda idlwengule umntwana oneminyaka emithathu,3,0,0,0,0,0
isixhosa_3_00536,Ulandulele eli utitshala kaMantashe,3,0,0,0,0,0
isixhosa_3_00537,Limisiwe ityala likaNelani yinkundla,0,0,0,0,0,0
isixhosa_3_00538,Libulalelwe 'imali ezalayo' ipolisa eKapa,3,0,0,0,0,0
isixhosa_3_00539,Ufunyenwe kulwandle lwaseMonwabisi uNwabisa,0,0,0,0,0,0
isixhosa_3_00540,Halala! kumfama onguNontuthuzelo Mbele,0,3,0,0,0,0
isixhosa_3_00541,Clinton Larsen: Isinika ithuba lokuzibonakalisa iNedbank Cup,0,2,0,0,0,0
isixhosa_3_00542,Lifikile ixesha lokonwabisa abalandeli kwiCarling Black Label,0,3,0,0,0,0
isixhosa_3_00543,Batshayelwe abasebenzisa iziyobisi eGcuwa,0,0,0,0,2,0
isixhosa_3_00544,Ukubaluleka kokushiya incwadi yeLifa ekhaya,0,0,0,0,0,0
isixhosa_3_00545,Indoda ena-43 idlwengule intombazana ena-5,3,0,0,0,0,0
isixhosa_3_00546,"Ingalo yomthetho indijikele, kutsho ixhoba lodlwengulo",3,0,0,0,0,0
isixhosa_3_00547,"Umzimba kamakhulu (71) ufunyenwe ungcwatywe egadini, kubanjwe abazukulwana!",3,0,0,0,2,0
isixhosa_3_00548,uhlonitshwe ngetumente uEric Mntonga eMdantsane,0,2,0,0,0,0
isixhosa_3_00549,Utyelele isikolo sakhe eMdantsane uMapisa-Nqakula,0,1,0,0,0,0
isixhosa_3_00550,"Uqhathwe kuFacebook, wadlwengulwa ngeValentines Day",3,0,0,0,0,0
isixhosa_3_00551,"Wone ngokucela ishumi “R1” wabulawa, nomrhanelwa wabulawa!",3,0,0,0,2,0
isixhosa_3_00552,Kudibana oomakad’ ezondana eSoweto!,0,0,0,0,0,0
isixhosa_3_00553,Iqela laseMqanduli ligqugqise eXhora lemka nesityhwentywe semali,0,2,0,0,0,0
isixhosa_3_00554,INtshona Koloni idlulise amazwi ovelwano kwiKomkhulu lamaXhosa,2,0,0,0,0,0
isixhosa_3_00555,I-ATM iginya amalungu eminye imibutho,0,0,0,0,0,0
isixhosa_3_00556,Ugwetywe ubomi unoteksi waseMonti ngokudlwengula umkhweli | EC Indab,3,0,0,0,0,0
isixhosa_3_00557,Uceba utyholwa ngokutshisa ikhaya,0,0,0,0,2,0
isixhosa_3_00558,UBongi ugqwesile ngokufunda iindaba,0,3,0,0,0,0
isixhosa_3_00559,Kubhaqwe imizimba engcwatyiweyo eNgqushwa!,2,0,0,0,0,0
isixhosa_3_00560,Iza kufika ikrismesi sele besonge izandla abadala,2,0,0,0,0,0
isixhosa_3_00561,Ichongwe kwiqela likazwelonke intwazana yaseCala,0,3,0,0,0,0
isixhosa_3_00562,Amanyathelo ngakubuxoki bukamninawa kaBuyelekhaya Dalindyebo,0,0,0,0,0,0
isixhosa_3_00563,Kudutyulwe umama notata phambi kwabantwana,3,0,0,0,0,0
isixhosa_3_00564,Ifuthe lenkomfa yeANC ephondweni,0,0,0,0,0,0
isixhosa_3_00565,"Undijonga ntoni, ndijing’ inqathe?",0,0,0,2,0,0
isixhosa_3_00566,Abalali behlayo kwindlu ekunqunqelwe kuyo uNosicelo,3,0,0,0,2,0
isixhosa_3_00567,Babhubhe bebhaptiswa abantwana abathandathu,3,0,0,0,0,0
isixhosa_3_00568,INtetho yoBume beMpuma Koloni,0,0,0,0,0,0
isixhosa_3_00569,Inkedama ibethwe ngumbane yabhubha,3,0,0,0,0,0
isixhosa_3_00570,Iqhawulwe umlenze yabulawa inkosikazi!,3,0,0,0,2,0
isixhosa_3_00571,Babanjiwe ababhaqwe bebe iimpahla,1,0,0,0,0,0
isixhosa_3_00572,Likhothamile igqala lamanqindi laseMdantsane,3,0,0,0,0,0
isixhosa_3_00573,Kubhubhe abathathu konzakala abane kudubulwano eQonce,3,0,0,0,0,0
isixhosa_3_00574,Abafundi bakhala esimantshiyane ngokungabhatalwa,2,0,0,0,0,0
isixhosa_3_00575,Kubanjwe abarhanelwa abane bebanjelwa ubuqhophololo ngexesha leCovid,1,0,0,0,1,0
isixhosa_3_00576,Ufikelwe sisifo sokuwa kwecala eselwandle,2,0,0,0,0,0
isixhosa_3_00577,ULuckeez woMhlobo: 'Ndivuke iqatywe ikaka imoto yam',0,0,0,0,2,3
isixhosa_3_00578,Amahla ndenyuka kaSomashishini wasetyhini,0,0,0,0,0,0
isixhosa_3_00579,Kuthinjwe iimphahla ezixabisa izigidi ezisixhenxe eGcuwa,0,0,0,0,2,0
isixhosa_3_00580,Sikrwabaze ungabi naxhala isiNgesi,0,0,0,0,0,0
isixhosa_3_00581,Baphange ivenkile behamba nenkosikazi,0,0,0,0,2,0
isixhosa_3_00582,Indoda eyayigula ngengqondo yabethwa yatshiswa yabhubhela eMakiwane,3,0,0,0,0,0
isixhosa_3_00583,Aboncedo lokuqala abathandathu abaneziqinisekiso zomgunyathi banikwe ibheyile,0,0,0,0,2,0
isixhosa_3_00584,Kukhangelwa obulele inenekazi kwaLanga,2,0,0,0,0,0
isixhosa_3_00585,Umfama uthi amasi akhe akanalindle,1,0,0,0,0,0
isixhosa_3_00586,Unqunyanyisiwe umphathi wakwaKFC otyholwa ngobuhlanga!,1,0,0,2,0,0
isixhosa_3_00587,Igwetywe iminyaka eyi18 indoda eyadlwengula umntwana ona8,3,0,0,0,0,0
isixhosa_3_00588,Ukhatshwe ngesithozela uVuyani ‘Speedo’ Mawethu,0,2,0,0,0,0
isixhosa_3_00589,Iinzame zokugcina ilifa likaMadiba,0,0,0,0,0,0
isixhosa_3_00590,Uvele enkundleni umfundi wezigidi zeerandi waseWSU!,0,0,0,0,2,0
isixhosa_3_00591,Ndixhamla inkululeko mna andazi wena!,0,0,0,2,0,0
isixhosa_3_00592,Ungcoliseko lubangela izigulo eCambridge,3,0,0,0,0,0
isixhosa_3_00593,Ugwetywe iminyaka esibhozo umfundi webanga leshumi,1,0,0,0,2,0
isixhosa_3_00594,Kubhaqwe umzimba wendoda eGcuwa,2,0,0,0,0,0
isixhosa_3_00595,Kubhubhe isixhenxe kumalangatye emoto,3,0,0,0,0,0
isixhosa_3_00596,Kubanjwe ingqungquthela yoosomashishini eHarry Gwala,0,0,0,0,1,0
isixhosa_3_00597,Baxhalabile abasebenzi ngeenguqu ezintsha kwirhafu,0,0,2,0,0,0
isixhosa_3_00598,UCook ukhokela ngomzekelo kwiqela lesizwe leqakamba,0,2,0,0,0,0
isixhosa_3_00599,Libhaqeke liphila ixhegwazana laseGcuwa ebelikhwele kwiQuantum!,0,0,0,0,2,0
isixhosa_3_00600,IMpuma Koloni iphulukene neR23.9 billion ngenxa yabantu abafulathela iphondo,2,0,0,0,2,0
isixhosa_3_00601,WSU: Ubetha ebuyelela enkundleni umfundi wezigidi!,1,0,0,0,2,0
isixhosa_3_00602,Kubhubhe abaphathi beTaxi ababini eMthatha | EC Indab,3,0,0,0,0,0
isixhosa_3_00603,UPitso ufuna impumelelo kwiChamps League,0,2,0,0,0,0
isixhosa_3_00604,Umzabalazo wenkululeko nomhobe wesizwe,0,0,0,0,0,0
isixhosa_3_00605,Bayabhubha abakhwetha eMpuma Koloni!,2,0,0,0,0,0
isixhosa_3_00606,Abasibhozo babulewe kwitheko lokuzalwa,3,0,0,0,0,0
isixhosa_3_00607,Kudutyulwe kwabulawa umsebenzi olungisa indlela,3,0,0,0,0,0
isixhosa_3_00608,Lunzulile uthando lombhoxo kuKolisi,0,2,0,0,0,0
isixhosa_3_00609,UBooi unephupha lokusasazela uMzantsi Afrika,0,2,0,0,0,0
isixhosa_3_00610,Imbelukazi yaseKomani ijonge intshinga kanobuhle,0,2,0,0,0,0
isixhosa_3_00611,Bavele enkundleni nezilamane zabo abenze ubuqhophololo kwikholeji yeTVET,0,0,0,0,0,0
isixhosa_3_00612,Ufunwa ngapha nangapha uLetsoaka,0,1,0,0,0,0
isixhosa_3_00613,Nam ndithi tshotsho ingezi irabhi!,0,0,0,0,0,0
isixhosa_3_00614,Lebese: ndonwabile kwiKaizer Chiefs,0,2,0,0,0,0
isixhosa_3_00615,Babhubhile abantu ababini bebulawa yindoda engaphilanga ngengqondo!,3,0,0,0,2,0
isixhosa_3_00616,Ungajima ungahlawulanga mali efama,0,0,0,0,0,0
isixhosa_3_00617,Ubanjiwe umalume odlwengule umtshana,2,0,0,0,0,0
isixhosa_3_00618,Kuvalwa unyaka ngesibhadlalala setumente yamanqindi eMonti,0,3,0,0,0,0
isixhosa_3_00619,Baphoxekile abadlali kukuhlehliswa kwemidlalo ye-Olimpiki,2,0,0,0,0,0
isixhosa_3_00620,Indlu entsha kusapho lwendoda yengubo eluhlaza yaseMarikana,0,2,0,0,0,0
isixhosa_3_00621,ULusanda Dumke uzuze iwonga elikhulu kwisebe lezemidlalo,0,3,0,0,0,0
isixhosa_3_00622,Unyana ubhubhe noyise ezama ukunqanda,3,0,0,0,0,0
isixhosa_3_00623,Amapolisa abambe abarhanelwa abaphange umfama,0,1,0,0,0,0
isixhosa_3_00624,UPan ufuna ukubayinkuthazo kulutsha lakokwabo,0,2,0,0,0,0
isixhosa_3_00625,Owayeqeqesha iPirates uvele enkundleni ngenxa yesityholo sesincwaso,0,0,0,0,2,0
isixhosa_3_00626,Likhuphe ingoma ibandla laseMthatha,0,2,0,0,0,0
isixhosa_3_00627,Tyala itumato ngempumelelo mfama,0,2,0,0,0,0
isixhosa_3_00628,UFleck wonwabile ngumdlalo weStormers,0,2,0,0,0,0
isixhosa_3_00629,Injinga yonyaka ka2021 kuzwelonke: Keneilwe Neo Raphesu,0,2,0,0,0,0
isixhosa_3_00630,‘Siza kuyikhusela iLuthuli House’,0,1,0,0,0,0
isixhosa_3_00631,UZolani Tete owayesoyikwa ubuyile kwakhoka emanqindini!,0,2,0,0,0,0
isixhosa_3_00632,Ukwimeko embi unogada owonzakaliswe ngabalandeli beChiefs,3,0,0,0,0,0
isixhosa_3_00633,Kudutyulwe kwabhubha abane(4) kwindawo yentselo yaseSweetwaters ePietermaritsburg namhlanje. | EC Indab,3,0,0,0,0,0
isixhosa_3_00634,Kubanjwe isithoba kuqhankqalazo lweeteksi,0,0,0,0,0,0
isixhosa_3_00635,Intswela ngqesho ngowona mnqantsa ujongene nephondo leMpuma Koloni | EC Indab,3,0,0,0,0,0
isixhosa_3_00636,Uzakuvela kwi nkundla kamantyi eMthatha otyholwa ngokudlwengula intombi ebeyicele ilifti | EC Indab,2,0,0,0,0,0
isixhosa_3_00637,Ivela ezinkundleni indoda ngokubulala enye,2,0,0,0,0,0
isixhosa_3_00638,UNomeva uthi soze abethelwe e-Orient Theatre,0,0,0,0,0,0
isixhosa_3_00639,Izakugwetyelwa ukubulala umntana wayo onenyanga eziyi14 indoda yaseKhayelitsha,3,0,0,0,0,0
isixhosa_3_00640,Barholiswa iR500 ngenyanga ootitshala,2,0,0,0,2,0
isixhosa_3_00641,ISenegal idlulela kumjikelo olandelayo we-Afcon,0,2,0,0,0,0
isixhosa_3_00642,Kubhubhe owasetyhini kwizibuko leenqanawe eGqeberha | EC Indab,3,0,0,0,0,0
isixhosa_3_00643,Kubhubhe abantu abathathu ngengozi yemoto kwindlela yaseGcuwa. | EC Indab,3,0,0,0,0,0
isixhosa_3_00644,AbaThembu bashiyeke bebambe ongezantsi kubekwa uAzenathi,3,0,0,0,0,0
isixhosa_3_00645,AmaJamani atyathiswe iitasana zawo yiSouth Korea agoduka,0,1,0,0,0,0
isixhosa_3_00646,Uyangcwatywa umfundi wesikolo saseLusikisiki,3,0,0,0,0,0
isixhosa_3_00647,Iminyaka elishumi engaphaya kwamasango eYunivesithi umfundi ngenxa yokudlwengula,2,0,0,0,0,0
isixhosa_3_00648,Sikhahlela uGqirhalwazi N.Z. Gxekwa!,0,2,0,0,0,0
isixhosa_3_00649,Isikolo saseMbizana sitshatshele kwiDanone Cup,0,2,0,0,0,0
isixhosa_3_00650,Kuxhotyiswa amanina kwa Eskom,0,1,0,0,0,0
isixhosa_3_00651,Abhaqe umzimba ongaziwayo ukuba ngokabani amapolisa eKapa,2,0,0,0,0,0
isixhosa_3_00652,Bakhwankqise ilali ababulelene ngenxa yebhiya eNtabankulu,3,0,0,0,0,0
isixhosa_3_00653,‘Zange ndambona uthikoloshe!’ - sikhumbula umzobi weNtsimbi,0,0,0,0,0,0
isixhosa_3_00654,"Kuqweshe ibanjwa eCala, lijonge ukuxoxa ityala lalo | EC Indab",0,0,0,0,1,0
isixhosa_3_00655,Uphumele elubala esizela unina,1,0,0,0,0,0
isixhosa_3_00656,UMamani intombi kaSontlo eyazekelwa umfazi,0,1,0,0,0,0
isixhosa_3_00657,Uzakugwetywa alahlelwe kwezimnyama izisele uYibanathi ngokubulala umkakhe. | EC Indab,0,0,0,0,2,0
isixhosa_3_00658,Oomama mabangatyi tyum ngokudlwengulwa,0,0,0,1,0,0
isixhosa_3_00659,Isibonda siboliswa ngamaxolo aso!,0,0,0,0,0,0
isixhosa_3_00660,Masingawafihli amacephe kuza kutyiwa!,0,0,0,2,0,0
isixhosa_3_00661,"Ubanjiwe umrhanelwa otyholwa ngokuqweqwedisa, ethimba abemi bangaphandle. | EC Indab",2,0,0,0,0,0
isixhosa_3_00662,Ibanjiwe indoda edlwengule isithandwa sayo!,2,0,0,0,2,0
isixhosa_3_00663,Ufuna libizwe ngeliphi igama iphondo lakho ?,0,0,0,0,0,0
isixhosa_3_00664,Ukuxhatshazwa kubangele umama abulale umntwana!,2,0,0,0,2,0
isixhosa_3_00665,Isohlwayo kumongikazi waseMpuma Koloni ofunyenwe enetyala kwihlazo lesatifikethi sokuzalwa. | EC Indab,0,0,0,0,0,0
isixhosa_3_00666,Iteletele inyhasha ilungelo loomama,2,0,0,0,0,0
isixhosa_3_00667,INguni libhongo neqhayiya leAfrika,0,3,0,0,0,0
isixhosa_3_00668,Kubhubhe umqhubi weteksi emva kokuba isithuthi sabafundi sitshayiswe nguloliwe | EC Indab,3,0,0,0,0,0
isixhosa_3_00669,Unogada wesikolo iLinge ufuna ukuqhubeka ahlale esikolweni,0,0,0,0,0,0
isixhosa_3_00670,Ukufa kumi emnyango kukhweba nababhali,2,0,0,0,0,0
isixhosa_3_00671,Iimbethimanqindi ziza kuxhimfana eMdantsane,0,1,0,0,0,0
isixhosa_3_00672,Umntu ufunyenwe kubugoxo besakhiwo esidilikileyo eGeorge ephila!,0,2,0,0,2,0
isixhosa_3_00673,Kukhalinyelwa ukubiwa kwezandla zikaBiko engcwabeni lakhe!,0,0,0,0,2,0
isixhosa_3_00674,"Ubulungisa kwinkondekazi eyabhubhela ""ukuthakatha""",3,0,0,0,0,0
isixhosa_3_00675,Wasenza owabulal’ uSenzo Meyiwa,3,0,0,0,0,0
isixhosa_3_00676,Bafunyenwe bebhubhile ooZama Zama abayi-20,3,0,0,0,0,0
isixhosa_3_00677,Kubanjwe abarhanelwa abahlanu(5)zaphanza inzame zokuphanga Ivenkile | EC Indab,0,0,0,0,0,0
isixhosa_3_00678,Ubelixhoba lodlwengulo umkhweli e Graaf,3,0,0,0,0,0
isixhosa_3_00679,Ilinge lokubambisana liphakamisa ubuthile benkcubeko yamaBhele KaJamangile,0,2,0,0,0,0
isixhosa_3_00680,Inkosikazi yokuqala ibanga amagunya,0,0,0,0,1,0
isixhosa_3_00681,Uphando ngokubhunyulwa kwezigidi kwisebe lezempilo,0,0,0,0,0,0
isixhosa_3_00682,Igqiyazana lizisa uncuthu eluntwini,0,2,0,0,0,0
isixhosa_3_00683,USolinas uncoma abadlali bakhe emva kokuwongwa yiPSL,0,2,0,0,0,0
isixhosa_3_00684,Imo yezulu emanzi nemtyibilizi imke nemiphefumlo yabantu emibini(2) kwiingozi zendlela. | EC Indab,3,0,0,0,0,0
isixhosa_3_00685,UCele ugqala isisombululo kudushe loonoteksi eMthatha,0,1,0,0,0,0
isixhosa_3_00686,Kuxhonyiswe umfama nancuma naye KwaNjoli | EC Indab,2,0,0,0,0,0
isixhosa_3_00687,Ubanjwe emva kokuhlasela umhlobo wakhe ngekrele,2,0,0,0,2,0
isixhosa_3_00688,Zwelonke: UZuma ebenyolukiswe kukulamba,0,0,0,2,0,0
isixhosa_3_00689,Kubhaqwe ibanjwa kwanqunyanyiswa amagosa,0,0,0,0,2,0
isixhosa_3_00690,UGaxa utyikitywe yiBidvest Wits,0,2,0,0,0,0
isixhosa_3_00691,"UMcGragor uzamile, icekwa likuthi bantu abaphilayo",0,0,0,0,0,0
isixhosa_3_00692,INtshona Koloni ingaphumelela kwii-Idols zalo nyaka,0,2,0,0,0,0
isixhosa_3_00693,Ufunyenwe sele ebanda uNandipha!,3,0,0,0,2,0
isixhosa_3_00694,‘Sifuna ukubuyisela amanqindi elokishini’,0,2,0,0,0,0
isixhosa_3_00695,Uswelekile owayengumdlali wePirates ne-Arrows,2,0,0,0,0,0
isixhosa_3_00696,Uchazwe njengekhalipha owabeka uZuma izityholo zokudlwengula,0,1,0,0,0,0
isixhosa_3_00697,"Kungxwelerheke umntu, omnye wabulawa kwisiganeko sokuphanga eGqeberha | EC Indab",3,0,0,0,0,0
isixhosa_3_00698,"Masibemanxadanxada sonke, kubongoza uMasualle",0,0,0,0,0,0
isixhosa_3_00699,Uluhlu lwamagama wamangcwaba achaphazeleke kuqhushumbiso,2,0,0,0,0,0
isixhosa_3_00700,"Ebudaleni uJanet Jackson, 50, uzakuba ngumama okokuqala",0,2,0,0,0,0
isixhosa_3_00701,UKekana uvuyisana neqela lakhe,0,2,0,0,0,0
isixhosa_3_00702,Wayekiswa kukubizwa ‘baby’ ziintsana ukuya eNyobeni,0,0,0,0,0,0
isixhosa_3_00703,Isigantsontso saseQonce sigqugqise eGoli,0,2,0,0,0,0
isixhosa_3_00704,USilila uyikhusele intshinga yakhe,0,2,0,0,0,0
isixhosa_3_00705,Ulunywe indlebe ngenxa yebhiya!,1,0,0,0,3,0
isixhosa_3_00706,"Umasipala waseBuffalo City uhlonipha, ukhumbula imbethi manqindi eyabulawayo ""Baby Lee"" | EC Indab",2,1,0,0,0,0
isixhosa_3_00707,Ufikile eDutywa emva kokuhamba ngeenyawo i800km,0,0,0,0,2,0
isixhosa_3_00708,Baqhankqalazele ubundlobongela abantwana baseNyanga,2,0,0,0,0,0
isixhosa_3_00709,IChippa United itywatyushwe kakubi e-Athlone Stadium,2,0,0,0,0,0
isixhosa_3_00710,Inkosikazi yasePort Alfred ibulewe zizinja,3,0,0,0,0,0
isixhosa_3_00711,Abafana Bes’thende babethwe bangcotsha yiMamelodi Sundowns engenantanga kwiDStv Premiership!,1,0,0,0,0,0
isixhosa_3_00712,Ubhubhe exolile uSis’ Hlehle?,0,0,0,0,0,0
isixhosa_3_00713,UVovee usungula icwecwe elitsha ngeCawe!,0,3,0,0,0,0
isixhosa_3_00714,"uSizwe Kupelo, uthe abafundi abangamashumi amathathu anesine, besikolo esiseMlungisi basiwe kwisibhedlele saseFrontier. | EC Indab",2,0,0,0,0,0
isixhosa_3_00715,Ababethelwa nangu do oosaziwayo abathandana besini sinye,0,2,0,0,0,0
isixhosa_3_00716,"Unina kwikhwarantini, bona bagcwele ilali",1,0,0,0,0,0
isixhosa_3_00717,Inenekazi lokuqala linabise isisa salo eNxarhuni,0,2,0,0,0,0
isixhosa_3_00718,Unxunguphalo lubhalwe ebusweni kuMakupula,3,0,0,0,0,0
isixhosa_3_00719,‘Ingqawa’ ibulele iigusha eziyi-72,0,0,0,0,0,0
isixhosa_3_00720,“Qal’ uyiva!” bamatshekile bebona umtyekezo wezulu,0,0,0,0,3,0
isixhosa_3_00721,Usapho olwabotyozwa yiloli lucela amangqina,2,0,0,0,0,0
isixhosa_3_00722,"Ugwinte isinqandamathe, emva koko wazibulala ngeyeza leegusha",2,0,0,0,2,0
isixhosa_3_00723,"Emka amagorha, kwashiyeka amagwala",2,0,0,0,0,0
isixhosa_3_00724,‘Bendifuna ukumbulala unyana wam’,0,0,0,2,0,0
isixhosa_3_00725,"Kuhlaselwe amakhosikazi amabini, enye yabhubha",3,0,0,0,0,0
isixhosa_3_00726,Uceba nomyeni wakhe babetha abahlali,2,0,0,0,0,0
isixhosa_3_00727,Usengxakini owazenza unozakuzaku waphelekwa ngamapolisa,0,0,0,0,2,0
isixhosa_3_00728,Bathi ayivakali itishala yaseVakele,0,0,0,0,0,0
isixhosa_3_00729,Ingozi emasikizi nesube imiphefumlo eyi,3,0,0,0,0,0
isixhosa_3_00730,Usejele otshise ngeayini isithandwa sakhe!,1,0,0,0,2,0
isixhosa_3_00731,URabada uyophule amalungu i-Australia,0,2,0,0,0,0
isixhosa_3_00732,"Intombazana enonyaka omnye isindile kwingozi yebhasi, kodwa umzali okanye usapho alwaziwa",0,0,0,0,2,0
isixhosa_3_00733,Amadoda aseAmathole alwa ubundlobongela,0,1,0,0,0,0
isixhosa_3_00734,Inkosazana ibhacile emva kogrogriso,2,0,0,0,0,0
isixhosa_3_00735,Banyembezana eMnquma kukubhubha kukaSfiso,3,0,0,0,0,0
isixhosa_3_00736,Ikhaya elitsha lokungcakaza eMthatha,0,2,0,0,0,0
isixhosa_3_00737,"Amapolisa aseGqeberha abambe umrhanelwa, abuyise isithuthi ekurhaneleka ukuba sibiwe | EC Indab",0,0,0,0,0,0
isixhosa_3_00738,Banikwa ithuba lokuya e-Angola oosomashishini beli,0,3,0,0,0,0
isixhosa_3_00739,Ikhululwe inkosikazi yaseKSD ejongene nezityholo zokubulala!,0,0,0,0,2,0
isixhosa_3_00740,Usityheshele isicelo se Bheyile otyholwa ngokudlwengula uKawa eGqeberha | EC Indab,0,0,0,0,0,0
isixhosa_3_00741,Inqununu ingombe umfundi yamgxotha!,2,0,0,0,2,0
isixhosa_3_00742,"Kubhubhe isibini, ze omnye wangxwelerheka kwisehlo sokudutyulwa eGqeberha | EC Indab",3,0,0,0,0,0
isixhosa_3_00743,Kuvulwe ityala lokubulala indoda eKaladokhwe,2,0,0,0,0,0
isixhosa_3_00744,UNtsebeza uyaqhuba nophuhliso lwemidlalo ezilalini,0,3,0,0,0,0
isixhosa_3_00745,Uwelwe sisigwebo owadlwengula inkonde ena-87!,3,0,0,0,2,0
isixhosa_3_00746,Bahlaliswa esikolweni abafundi ngelizama ukuphucula iimviwo zebanga leshumi,0,0,0,0,0,0
