text_id,text,Anger,Sadness,Disgust,Surprise,Fear,Joy
zulu_4_00556,UDelazy uyintandokazi kumaMetro,0,0,0,0,0,0
zulu_4_00557,OwoSuthu ubonga abadlali ngemiphumela kwiDiski,0,0,0,0,0,0
zulu_4_00558,UTyson ungumholi wokuzalwa: Ntombela,0,0,0,0,0,0
zulu_4_00559,IMultiChoice iphakamise imbokodo ngenxusa elisha leMasidlale,0,0,0,0,0,0
zulu_4_00560,Ujabulile ngesenzo sikaSomizi umndeni kaBobo,0,0,0,0,0,2
zulu_4_00561,Iciko libukise ngemidwebo yalo,0,0,0,0,0,0
zulu_4_00562,Kusizakala nentsha ngebhizinisi lakhe lokuthunga,0,0,0,0,0,0
zulu_4_00563,Injabulo iFifty50 iqokelwa kowase-Afrika,0,0,0,0,0,3
zulu_4_00564,UZidane nethemba lokuhlala kukaRamos,0,0,0,0,0,0
zulu_4_00565,UPatosi ugila izimanga eqenjini lakhe laphesheya,0,0,0,0,0,0
zulu_4_00566,UNzimande uncoma izinhlelo zenyuvesi,0,0,0,0,0,0
zulu_4_00567,AbeLadies House bafuna umqali wekhasi,0,0,0,0,0,0
zulu_4_00568,UKhisimusi omuncu kwabeNumsa,0,1,0,0,0,0
zulu_4_00569,Kukhonya imidlalo emisha  kumaRoyalty Awards,0,0,0,0,0,0
zulu_4_00570,ULorch embangweni womdlali ovelele,0,0,0,0,0,0
zulu_4_00571,"@Sjava_atm Nkabi yam Bamba la 🤝🤝 yithina ithemba lakho, yitha abakho",0,0,0,0,0,0
zulu_4_00572,@EsonasihleM ulale kahle nawe nkosazana💓🤞,0,0,0,0,0,0
zulu_4_00573,Umethuli wezinhlelo usezolingisa kuZalo,0,0,0,0,0,0
zulu_4_00574,IMeya ichaza ngetulo lokuyisoconga,0,0,0,0,0,0
zulu_4_00575,Udonsa kanzima ejezini owaduma kwiBafana,0,0,0,0,0,0
zulu_4_00576,"@NanaZulu Ngthanda smile sakho😉. Ngi right sis wam, ngyajabula uma usharp nawe🤗",0,0,0,0,0,2
zulu_4_00577,Ngike ngizame nje Gubhela uma kuvele ithuba. Ngiyajabula uma ubona kubukeka. 😅 https://t.co/ix0oHiW32W,0,0,0,0,0,0
zulu_4_00578,I-DIFF ikulethela izilomo zabalingisi,0,0,0,0,0,0
zulu_4_00579,Kubuya izinhlelo ezithandwayo kuMoja Love,0,0,0,0,0,0
zulu_4_00580,Ayandise izinhlelo ezintsha iSABC,0,0,0,0,0,0
zulu_4_00581,Ujabule uNtuli ekhululwa yiMamelodi Sundowns,0,0,0,0,0,2
zulu_4_00582,My mother I wana know what love is #Le_Eyami ithi Mina ngiyibhekisa kuwena Ma Cphithi-phithi Sokhozi 💗💖🤗 #Jabulujule https://t.co/MF9ZQrKitQ,0,0,0,0,0,0
zulu_4_00583,Kubuya uhlelo lwemishado i-Our Perfect Wedding,0,0,0,0,0,0
zulu_4_00584,ULorch ukhumbule umfowabo ongasekho ngegoli,0,0,0,0,0,0
zulu_4_00585,Zibuya ngegiya eliphezulu izinhlelo zeMoja Love,0,0,0,0,0,0
zulu_4_00586,Bafisele iSilo unwele olude,0,0,0,0,0,0
zulu_4_00587,USatsha useshiyile kwiJoyous Celebration,0,0,0,0,0,0
zulu_4_00588,@DjLeSoulSa Happy Birthday Nonkululeko Mdlalose ✨🎈🎉🎂. Engathi Inkosi Ingakubusisa Ngakho Konke Okudingayo Nokufisayo Futhi Inkosi Ikubusise.,0,0,0,0,0,0
zulu_4_00589,Uyancomeka umsebenzi kaMthiyane kwiGagasi,0,0,0,0,0,0
zulu_4_00590,Uthando lokujimisa luphenduke ibhizinisi,0,0,0,0,0,0
zulu_4_00591,Bafuna siqhubeke isibonelelo,0,0,0,0,0,0
zulu_4_00592,UKgatlana ubuyisa ithemba ngelabesifazane,0,0,0,0,0,0
zulu_4_00593,Ithemba lokudlulela phambili koweNigeria,0,0,0,0,0,0
zulu_4_00594,Injabulo uDladla Mshunqisi ethula i-albhamu yokuqala,0,0,0,0,0,3
zulu_4_00595,ITheku lifuna izindlela zokuthuthukisa ezomnotho,0,0,0,0,0,0
zulu_4_00596,Iseluleko kuJele ngokuhola iPirates kweyeCAF,0,0,0,0,0,0
zulu_4_00597,Ijabule i-ANC inqoba okhethweni lokuchibiyela,0,0,0,0,0,2
zulu_4_00598,UBonang kweyobulili e-India,0,0,0,0,0,0
zulu_4_00599,Injabulo iSoweto Gospel Choir ibuya neGrammy,0,0,0,0,0,3
zulu_4_00600,I-ANC ifisa ukwakha ubumbano,0,0,0,0,0,0
zulu_4_00601,Iseluleko se-ANC kuZuma ngeNPA,0,0,0,0,0,0
zulu_4_00602,Bachitha oze nokusha elobolweni,0,0,0,0,0,0
zulu_4_00603,Siyadumaza isimo sedolobha uMphithi,0,0,0,0,0,0
zulu_4_00604,@MandisaShuku Ngiyabonga ma. Ngizoba nosuku olufana nje ngawe ❤️,0,0,0,0,0,0
zulu_4_00605,Banamagalelo abesifazane kwezezindaba,0,0,0,0,0,0
zulu_4_00606,UNodada uhalela esovelele kwiPSL,0,0,0,0,0,0
zulu_4_00607,Kufezeke amaphupho eminyaka engena kwesikaTira,0,0,0,0,0,0
zulu_4_00608,"Isabelomali esizohlomulisa intsha, isimame naboselwa",0,0,0,0,0,0
zulu_4_00609,UMazinyo ujabule ngakubone bebhaxatshulwa,0,0,0,0,0,2
zulu_4_00610,Kufezeke iphupho kuGigi nge-Ambitiouz,0,0,0,0,0,0
zulu_4_00611,UZakwe nezinhlelo zokuqedela iziqu ze-IT,0,0,0,0,0,0
zulu_4_00612,AbaseGlebelands bajabulela amaphoyisa,0,0,0,0,0,1
zulu_4_00613,Injabulo emphakathini uCele efeza isithembiso ngamaphoyisa amabharethi,0,0,0,0,0,3
zulu_4_00614,Ucathulisa osomabhizinisi abasafufusa ngolwazi,0,0,0,0,0,0
zulu_4_00615,Lifezekile iphupho lesibabuli soSuthu esishayela phezulu,0,0,0,0,0,1
zulu_4_00616,USolinas usenalo ithemba lesinye isicoco,0,0,0,0,0,0
zulu_4_00617,Uphinde walivikela ngempumelelo ibhande lakhe,0,0,0,0,0,0
zulu_4_00618,Ikhefu elibalulekile kuTinkler neqembu aliphekayo,0,0,0,0,0,0
zulu_4_00619,ISundowns izibeke ethubeni elihle lokunqoba iNedbank,0,0,0,0,0,0
zulu_4_00620,OweGagasi nosizo lwemifundaze kubafundi,0,0,0,0,0,0
zulu_4_00621,UNcikazi ujabulela ukuqashwa kukaKhenyeza abe yiphini lomqeqeshi,0,0,0,0,0,2
zulu_4_00622,URebecca uthembise ulozolo lwe-albhamu,0,0,0,0,0,0
zulu_4_00623,Uyaziqhenya ngokuthola uHlanti kwelaseSoweto,0,0,0,0,0,2
zulu_4_00624,UDa Sa ubona besenethuba lokudlala kweyokuhlunga yeGladAfrica,0,0,0,0,0,0
zulu_4_00625,ISafa ivule izandla ekusingatheni i-Afcon,0,0,0,0,0,0
zulu_4_00626,Ithuba entsheni efuna ukungena kwezamafilimu,0,0,0,0,0,0
zulu_4_00627,U-Ertugral uyeke ithuba lokuyocija oweBafana,0,0,0,0,0,0
zulu_4_00628,Kambe nathi nalana eThekwini isiyakhokhelwa le Njabulo🧐 https://t.co/H4V0ceHQAz,0,0,0,0,0,0
zulu_4_00629,Azohlomula                  kuR1.2 billion amabhizinisi ezokuvakasha,0,0,0,0,0,2
zulu_4_00630,I-The Imposter ikhuza ibuya ngabalingisi abasha,0,0,0,0,0,0
zulu_4_00631,Bafuna ikolishi libabuyisele emsebenzini abebeyitoho,0,0,0,0,0,0
zulu_4_00632,Bagubhe iMandela Day ngokunikela ngezifonyo nesibulalimagciwane,0,0,0,0,0,0
zulu_4_00633,Ubonga ithuba okwiThe Queen,0,0,0,0,0,0
zulu_4_00634,Ugu lulindele izinkulungwane koweJazz,0,0,0,0,0,0
zulu_4_00635,@LifeOfNivo Futhi ihamba ngawo ushuni wokubonga ugogo ngezibusiso. Yinhle indlela owenze ngayo njengenjwayelo umsebenzi uyancomeka. 🙌🙌,0,0,0,0,0,2
zulu_4_00636,NgaJabula ngaJula ❤️❤️ #jabulujule @ladydwabantu @ukhozi_fm @Ayanda_Melansi @nosihlesibisi_ SIBONGELE @RoyalAM_FC Baphath inside ku @DStv,0,0,0,0,0,0
zulu_4_00637,Kubuya onamava kwiRhythm City,0,0,0,0,0,0
zulu_4_00638,Iyabulela iLali Camagu siyabonga kakhulu wena my Leader 🙏🏾@TheZingOne,0,0,0,0,0,0
zulu_4_00639,IKia Rio iqhubeka nokuheha abathengi,0,0,0,0,0,0
zulu_4_00640,Bafuna ijaji ophenyweni oNgoye,0,0,0,0,0,0
zulu_4_00641,Usafuna ukulilwela ijezi okhuhla ibhentshi kwiKaizer Chiefs,0,0,0,0,0,0
zulu_4_00642,IChiefs izimangazile inqoba umdlalo,0,0,0,0,0,0
zulu_4_00643,IVatican ijube abaphenyi koloFata,0,0,0,0,0,0
zulu_4_00644,Uzimisele ukunika uRantie ithuba lesibili,0,0,0,0,0,0
zulu_4_00645,@King_Mnembe Seyikhulumile iKing-Mnembe Ngiyabonga mina Mnembe ...mmmh🤔,0,0,0,0,0,0
zulu_4_00646,Kufezeke iphupho ebona owoZalo,0,0,0,0,0,2
zulu_4_00647,UJaiva Zimnike usedumisa umaskandi eGermany,0,0,0,0,0,0
zulu_4_00648,Injabulo kwethulwa istudio esisha kwiZwi LoMzansi,0,0,0,0,0,2
zulu_4_00649,Ulaka lomphakathi ngentuthuko,2,0,0,0,0,0
zulu_4_00650,AmaHubo 122:1 Ngajabula lapho bethi kimi: “Masiye endlini kaJehova.”🙏 https://t.co/NxKdx3XAsA,0,0,0,0,0,1
zulu_4_00651,'ElaseMzansi kufanele liyinqobe iCaf kulo nyaka',0,0,0,0,0,0
zulu_4_00652,Kuhoxiswe igama likaSabelo kwi-ANC,0,0,0,0,0,0
zulu_4_00653,Injabulo kuMazet eqokelwa kwibhodi yenkampani ekwiJSE,0,0,0,0,0,2
zulu_4_00654,Ubona isixazululo sodonga lweBucs,0,0,0,0,0,0
zulu_4_00655,IMalini ifuna ukudlisa emazweni,0,0,0,0,0,0
zulu_4_00656,Iyaqonga eyeqembu elisha lepolitiki,0,0,0,0,0,0
zulu_4_00657,Amakhosi abuyise ithemba edlala ingcwenga yebhola,0,0,0,0,0,0
zulu_4_00658,ITheku lixhasa abalimi abasafufusa,0,0,0,0,0,0
zulu_4_00659,I-NFP inqobe ukhetho eGreytown,0,0,0,0,0,0
zulu_4_00660,Uthokozile obelingisa ekaThokozile kwiMbewu,0,0,0,0,0,0
zulu_4_00661,I-Denosa ijabulele abasebenzi benqoba,0,0,0,0,0,2
zulu_4_00662,I-Wrap Up Party yamaMetro kwaMax,0,0,0,0,0,0
zulu_4_00663,Ukuba ubaba use khona ngabuyajabula Ngabe UYANGIBONA ngabuyaziqhenya 🪦 https://t.co/uoUxbuMXXD,0,0,0,0,0,0
zulu_4_00664,@sneh_khuzzy Sengifunga wena ❤️😍 Ngiyajabula uma usaphila,0,0,0,0,0,1
zulu_4_00665,"Uthena uyabuya😂😂😂, Kujabule Mina Dlokovu 🙌🙏 https://t.co/93KCPnqOXq",0,0,0,0,0,1
zulu_4_00666,NgiyakuJabulela kuthi usuyangena Hawu… ngiyaSBWL mina nomkhaba 💔 https://t.co/OAqJC5AXRO,0,0,0,0,0,1
zulu_4_00667,IBanyana nejoka lokulwela eyesithathu,0,0,0,0,0,0
zulu_4_00668,IPirates ihambe kahle inqoba ekuhambeni,0,0,0,0,0,0
zulu_4_00669,Usinika iBrazil isicoco seNdebe yoMhlaba,0,0,0,0,0,0
zulu_4_00670,IStars ifuna ukuguqula irekhodi ngePirates,0,0,0,0,0,0
zulu_4_00671,Ithembisa lukhulu eyokuqala kaBenni,0,0,0,0,0,0
zulu_4_00672,Unqabe ukudalula iminyaka egubha elokuzalwa uTipcee,0,0,0,0,0,0
zulu_4_00673,"AmaZulu avumile ukuba ngiphumelele🙏Shenge,Ave ngiyithanda lengoma oh Nkosi....#jabulujule #Siyayijikalento2020 @ukhozi_fm @iamsbubuthelezi https://t.co/0Xj0OKAe9A",0,0,0,0,0,0
zulu_4_00674,Libheke ukubuya nendondo ele-netball,0,0,0,0,0,2
zulu_4_00675,#EMahlaseni Kwaze kwamandi ukubona abantu base 🇿🇦 bejabulile Dankie Mongameli wethu mnxn @ Durdoc Hospital https://t.co/UtHWoz9wXF,0,0,0,0,0,2
zulu_4_00676,Kugqame iLoxion Kulca kwiSA Fashion Week,0,0,0,0,0,0
zulu_4_00677,Ibhange landisa amathuba omsebenzi,0,0,0,0,0,0
zulu_4_00678,I-ANC ifuna siqhubeke isibonelelo sabangasebenzi,0,0,0,0,0,0
zulu_4_00679,Inkakha ibona uMcCarthy ezofeza iphupho likaZungu,0,0,0,0,0,0
zulu_4_00680,Kunconywe ijaji uZondo ngendawo entsha nezindleko,0,0,0,0,0,1
zulu_4_00681,Uhambe phambili kwelokudayisa emgwaqweni,0,0,0,0,0,0
zulu_4_00682,Sibonga wona lo omncane 🍺,0,0,0,0,0,0
zulu_4_00683,Injabulo kuThembisa oselingisa kwiSibaya,0,0,0,0,0,2
zulu_4_00684,Kuzomele anqobe ukuze ageze abaphathi bakhe igilo,0,0,0,0,0,0
zulu_4_00685,OwaseHammarsdale uzomela elakuleli kowamabhayisikili e-Egypt,0,0,0,0,0,0
zulu_4_00686,Imvunge ngegama elisha lebandla loNyazilwezulu,0,0,0,0,0,0
zulu_4_00687,Liphezulu izinga leRanger XL Sport futhi iphephile,0,0,0,0,0,0
zulu_4_00688,UVilakazi neqhinga  lokuthuthukisa ibhola kuleli,0,0,0,0,0,0
zulu_4_00689,Guys bajabulile abantu be glorious movement ku Facebook. Kuya le kuya le 🤣,0,0,0,0,0,2
zulu_4_00690,EyePSL izovula ngegiya eliphezulu,0,0,0,0,0,0
zulu_4_00691,AbeBucs bafuna ukugubha engu-80 ngesicoco seNedbank,0,0,0,0,0,0
zulu_4_00692,UNene uzosebenzisa iDiamond League ukuhlungela ama-Olympic,0,0,0,0,0,0
zulu_4_00693,Unebhizinisi elizosiza abanezinwele zemvelo,0,0,0,0,0,0
zulu_4_00694,U-Ellis udalula ikhubalo leBanyana Banyana yezimanga,0,0,0,0,0,0
zulu_4_00695,I-Adams College ithole uxhaso,0,0,0,0,0,0
zulu_4_00696,Owe-IFP uveza uhlangothi oluhle lukaMzolo,0,0,0,0,0,0
zulu_4_00697,@manando__ Ngijabulela ukuthi siyezwana. Ujumise nje kwamanye amalanga uthi qhafa. 😂,0,0,0,0,0,1
zulu_4_00698,UDJ Websta ujabulela ukungena kweyakhe kwi-Top 10,0,0,0,0,0,1
zulu_4_00699,@Mtubane Ngiyajabula ke mawuzintelela nje qhawe lakithi. 🤝😂,0,0,0,0,0,1
zulu_4_00700,Ubonga unina owamlindisa okuma-Idols SA,0,0,0,0,0,1
zulu_4_00701,Ithuba liphika eyokukokotela izinombolo zePowerBall,0,0,0,0,0,0
zulu_4_00702,UZikalala uncoma odokotela baseCuba,0,0,0,0,0,1
zulu_4_00703,UTau uyazigqaja ngokumela i-Afrika  ohlakeni lwamazwe,0,0,0,0,0,1
zulu_4_00704,UZola ushaya ibuya kuthelevishini,0,0,0,0,0,0
zulu_4_00705,UZikalala ugqugquzela ukufunda imisebenzi yamakhono entsheni,0,0,0,0,0,0
zulu_4_00706,UBarker uncoma ibhola elihle leStellenbosch FC,0,0,0,0,0,1
zulu_4_00707,IPirates izibuyisele embangweni wesicoco,0,0,0,0,0,0
zulu_4_00708,UBonang uzophatha uhlelo kuMiss SA,0,0,0,0,0,0
zulu_4_00709,ULoxion usegxile ezinhlelweni zakhe,0,0,0,0,0,0
zulu_4_00710,Kufezeke iphupho esebenza neH&M,0,0,0,0,0,2
zulu_4_00711,URamaphosa ufuna intsha ezokuba yisizinda esizokhiqiza impahla yakuleli,0,0,0,0,0,0
zulu_4_00712,I-ANC ifuna ukubuyisa isithunzi seTheku,0,0,0,0,0,0
zulu_4_00713,Osaziwayo baqhakambise ulimi lwebele,0,0,0,0,0,0
zulu_4_00714,Ulengela eweni umshado wabokholo,0,0,0,0,0,0
zulu_4_00715,Ithuba lokuhlomula ngemisiko   ka-Ayanda kubafundi bakaMatric,0,0,0,0,0,0
zulu_4_00716,AbeBucs nelinye ithambo lokugiya,0,0,0,0,0,0
zulu_4_00717,UKhune ujabulela ukubuyela kwiBafana,0,0,0,0,0,2
zulu_4_00718,INxusa laseChina licacisela ebezindaba ngengqungquthela yesi-19 yamaKhomanisi aseChina,0,0,0,0,0,0
zulu_4_00719,Bafuna iSJ Smithibizwe ngoBheka Phakathi,0,0,0,0,0,0
zulu_4_00720,Ubonga amaCrown owine izindondo ezimbili,0,0,0,0,0,0
zulu_4_00721,Sibuye kabi iSkwatta Kamp kwi-hip hop,0,0,0,0,0,0
zulu_4_00722,‘Kuzongijabulisa ukubona uTau eBernabeu’ - Pitso,0,0,0,0,0,1
zulu_4_00723,Ngijabule ngefomu yami: Memela,0,0,0,0,0,2
zulu_4_00724,Ujabule esethandana nowobulili bakhe,0,0,0,0,0,2
zulu_4_00725,Injabulo uTau ebuyela kwiBrighton & Hove,0,0,0,0,0,1
zulu_4_00726,OweChiefs nesifiso sokulandela izingwazi zaseKZN,0,0,0,0,0,0
zulu_4_00727,UNombe unesifiso sokufukula iSwallows,0,0,0,0,0,0
zulu_4_00728,Uzimisele ngokulwela abesifazane uma enqoba kowoKhozi FM,0,0,0,0,0,0
zulu_4_00729,Usuku lwesinqumo ecaleni lamaNazaretha,0,0,0,0,0,0
zulu_4_00730,'Bekuyisibusiso ukulingisa kwiSibaya',0,0,0,0,0,0
zulu_4_00731,Bahlose ukubuyisa udumo lweFort Hare,0,0,0,0,0,0
zulu_4_00732,"@Qokani Elawini, elawini, lapho sthola khoninjabulo 🎶 🎼",0,0,0,0,0,0
zulu_4_00733,UNgcobo uyibekile induku ebandla kwezemisakazo yomphakathi,0,0,0,0,0,0
zulu_4_00734,Awombhoxo nedili lemidlalo,0,0,0,0,0,0
zulu_4_00735,IMbokodo ye EFF izihambela yodwa nje ngobuhle. ❤️ https://t.co/2w3osxDaNo,0,0,0,0,0,0
zulu_4_00736,URamaphosa uncome intsha esebenzise isikhathi sikathaqa yasungula amabhizinisi,0,0,0,0,0,0
zulu_4_00737,Uyise kaSenzo Meyiwa ujabule ngokuvele ezinkundleni zokuxhumana,0,0,0,0,0,2
zulu_4_00738,Ubonga izeluleko zikaYeye uMokoena,0,0,0,0,0,0
zulu_4_00739,Ithemba lokubuya nendondo yegolide kumaCommonwealth,0,0,0,0,0,0
zulu_4_00740,UKekana ubalisa ngesikimu,0,0,0,0,0,0
zulu_4_00741,IBanyana nephupho leyoMhlaba,0,0,0,0,0,0
zulu_4_00742,Uzokhonjiswa kwiMoja Love umcimbi wamaSebenza Women Awards,0,0,0,0,0,0
zulu_4_00743,ISafa nezinhlelo ngazonyukela kwiGladAfrica,0,0,0,0,0,0
zulu_4_00744,Ayikaqali isizini entsha yohleloiLive Amp,0,0,0,0,0,0
zulu_4_00745,"@Noxy_Duma Please do come, ngizojabula kakhulu mkhaya😁",0,0,0,0,0,0
zulu_4_00746,USerero uzitholele ikhaya elisha eNetherlands,0,0,0,0,0,0
zulu_4_00747,OweZiqhaza usefuna ukubamba iqhaza ezimele emculweni,0,0,0,0,0,0
zulu_4_00748,'Sijabulile ngabafuna ukuhola i-ANC',0,0,0,0,0,1
zulu_4_00749,Limenyezelwe iqembu leBanyana,0,0,0,0,0,0
zulu_4_00750,Ufuna ukuthuthukisa abesifazane kwezesayensi,0,0,0,0,0,2
zulu_4_00751,IGagasi lifuna ukwenza inzuzo ngabalaleli,0,0,0,0,0,0
zulu_4_00752,Inhlansi yethemba ngomnotho kuleli,0,0,0,0,0,2
zulu_4_00753,AbaseNigeria bayivumile induku abathelwe yona,0,0,0,0,0,0
zulu_4_00754,Bafuna ibe yisidlo sikaKhisimusi iSuperSport,0,0,0,0,0,0
zulu_4_00755,URabada nejoka leNdebe yoMhlaba,0,0,0,0,0,0
zulu_4_00756,BUKA: Imbongi yeGcokama Elisha ixolise kuSolwazi 3Seconds ngokumdelela,0,0,0,0,0,0
zulu_4_00757,UDube-Ncube weluleka osomabhizinisi ngomnotho,0,0,0,0,0,0
zulu_4_00758,URamaphosa unxuse  izibusiso zamaNazaretha,0,0,0,0,0,0
zulu_4_00759,INkosi yabaThembu ifuna isigodlo sayo ukuze igeze isinyama sasejele,0,0,0,0,0,0
zulu_4_00760,UTenge nethemba lokuvikela ibhande,0,0,0,0,0,0
zulu_4_00761,@MangalaAbongile Yey! Mfo ngeke Zonke futhi🤣,0,0,0,0,0,0
zulu_4_00762,Ngikujabulele ukuphinda ngiqeqeshe: Riky Rick,0,0,0,0,0,1
zulu_4_00763,Ithemba odabeni lwamalayisensi,0,0,0,0,0,0
zulu_4_00764,USolinas uthembe ikhefu leFifa ukwelapha ubuthuntu beChiefs,0,0,0,0,0,0
zulu_4_00765,Iphupho lokudlala phesheya koweBaroka,0,0,0,0,0,0
zulu_4_00766,Indali yezinkomo iqale ngegiya eliphezulu,0,0,0,0,0,0
zulu_4_00767,Abokufika neqhaza ekubozeni kwelakuleli,0,0,0,0,0,0
zulu_4_00768,I-Sundowns inqobe yahlala esicongweni,0,0,0,0,0,0
zulu_4_00769,#Ukhetho2019: Injabulo iziboshwa zaseWestville zivota,0,0,0,0,0,2
zulu_4_00770,Umfoka Molo uyejabula la elele khona ushuni wakhe ungasoze waphela🤗 Ibambe kanjalo Mkhaya wami https://t.co/SkNVKTWKhn,0,0,0,0,0,0
zulu_4_00771,Izozicijela ukubhakuzisa inethi iBanyana,0,0,0,0,0,0
zulu_4_00772,@cnehshuga Ngiyabonga kakhulu ❤️ Nami ngikufisela usuku oluhle nokuthi izinhlelo zakho zihambe kahle.,0,0,0,0,0,1
zulu_4_00773,"@ukhozi_fm #Jabulujule #Ukhozifm61 @ladydwabantu Zamnandi izingoma mama, ikakhulazi le ka @Phindi_P ayive ingibusisa🙏ngiyisa kubobonke abathandiweyo kimi.",0,0,0,0,0,1
zulu_4_00774,UCredo Mutwa uchazwe njengenqolobane yolwazi,0,0,0,0,0,0
zulu_4_00775,Izelamani nesu lokuheha abalandeli,0,0,0,0,0,0
zulu_4_00776,Bacela anikwe ithuba e-Eskom,0,0,0,0,0,0
zulu_4_00777,Injabulo kwiDowns ngoRicardo,0,0,0,0,0,1
zulu_4_00778,Amaciko ethubeni lokuhlomula,0,0,0,0,0,0
zulu_4_00779,UBarker ubhonga emswaneni ngoSugar Ray,0,0,0,0,0,0
zulu_4_00780,UBusiswa ubonge uProfessor ngempumelelo yakhe,0,0,0,0,0,0
zulu_4_00781,‘Ngijabulile kufika  uMosimane’,0,0,0,0,0,2
zulu_4_00782,Uncome iHighlands Park elahla amaphuzu,0,0,0,0,0,0
zulu_4_00783,UMchunu uthipha indodana kweyebhande lomhlaba,0,0,0,0,0,0
zulu_4_00784,Ibhungu nephupho lokuqasha intsha efundile,0,0,0,0,0,0
zulu_4_00785,Inkampani entsha yamabhanoyi akwaSAA,0,0,0,0,0,0
zulu_4_00786,I-Volt Africa yeseka amabhizini asekhaya,0,0,0,0,0,0
zulu_4_00787,Bajabule noCele eThekwini ngokuphakwa kwamaphoyisa,0,0,0,0,0,3
zulu_4_00788,Bafeze iphupho begqoka amajazi abo,0,0,0,0,0,0
zulu_4_00789,Umfelokazi uhlawuliswe inkomo ekhumula inzilo,0,0,0,2,0,0
zulu_4_00790,Kuvela okuxoshe iBafana ehhotela lodumo,0,0,0,0,0,0
zulu_4_00791,Injini yeCity izolibhekisa phesheya,0,0,0,0,0,0
zulu_4_00792,UMicho uncome ukuzimisela kwezakhe,0,0,0,0,0,1
zulu_4_00793,Iyaqina eyokukhulelwa kukaDJ ingane yesibili,0,0,0,0,0,0
zulu_4_00794,Useyisilomo umshayeli wemoto yeDate My Family,0,0,0,0,0,0
zulu_4_00795,Inhlansi yethemba ngokubuya kukaTouch,0,0,0,0,0,0
zulu_4_00796,‘I-Afcon yigxathu elihle elibheke kweyoMhlaba’,0,0,0,0,0,0
zulu_4_00797,Uzalo seludale amathuba omsebenzi,0,0,0,0,0,0
zulu_4_00798,Uthembise amathuba omsebenzi uMboweni,0,0,0,0,0,0
zulu_4_00799,Umgadli wePirates ugeze igama lakhe benqoba koweCaf,0,0,0,0,0,0
zulu_4_00800,Ujabulela ukuthi bakethe yena 💔💔💔💔 #Uyajola99,0,0,0,0,0,0
zulu_4_00801,"@NociMzi Siyabonga, konke kube kuhle lapho olibangise khona 🥳",0,0,0,0,0,0
zulu_4_00802,UDe Sa angakujabulela ukuba yiphini likaBaxter kwiBafana,0,0,0,0,0,0
zulu_4_00803,Ulwela abesifazane ngeyamaqakelo owethelevishini,0,0,0,0,0,0
zulu_4_00804,"@PrinceShadow_SA Nkabi yam ngiyajabula ukt uCebisa ukwazile uyakugaya support, I hope awuzoyikhohlwa text yami ngimkhuthaza ukuthi akuphe indlebe last month or earlier this month 🙏🏽🙏🏽🗣... isifiso sami ukubona nisebenza now 2 one day",0,0,0,0,0,2
zulu_4_00805,Kufezeke iphupho kuFelix ngokulingisa kwiSono,0,0,0,0,0,2
zulu_4_00806,ULaSizwe ugubhe olwezithandani nesoka elisha,0,0,0,0,0,0
zulu_4_00807,Injabulo iligi yabesifazane ithola abaxhasi,0,0,0,0,0,3
zulu_4_00808,Elomculo livinjiwe eZimbabwe,0,0,0,0,0,0
zulu_4_00809,ISharks ethubeni lokubuyisa izinduku,0,0,0,0,0,0
zulu_4_00810,‘Siyobe sibonga abasesekayo ngokungena kweyoMhlaba’,0,0,0,0,0,0
zulu_4_00811,"awu yehheni webantu..mina ngijabulela ukuthi ngizobe ngonga i-makeup kule-lockdown, kukhona abazokwenza i-challenge yokuzipenda for 21 days 😫 ayisabizi yini i-makeup zingane zakwethu?",0,0,0,0,0,0
zulu_4_00812,IBanyana inentshisekelo yokwenza kahle eGhana,0,0,0,0,0,0
zulu_4_00813,Amanyuvesi ami ngomumo ngezicelo,0,0,0,0,0,0
zulu_4_00814,Uzosebenzisa i-United njengesango lokungena kwiBafana,0,0,0,0,0,0
zulu_4_00815,Injabulo iBlack Lions neRunning Water benyuka,0,0,0,0,0,2
zulu_4_00816,@Sethamdluli Lol ngyajabula Homeline uma sibona ngokfana 😁,0,0,0,0,0,1
zulu_4_00817,Kufezeke iphupho kuDavies engena kowamanqamu neBayern,0,0,0,0,0,2
zulu_4_00818,UTata ulufezile ugqatso lwakhe,0,0,0,0,0,0
zulu_4_00819,UTeko ohlelweni lokufukula intsha,0,0,0,0,0,2
zulu_4_00820,Samukelwe ngenjabulo isinqumo seNkantolo yoMthethosisekelo nge-Electoral Act,0,0,0,0,0,1
zulu_4_00821,Amaciko azoveza ilaka lawo kosopolitiki bakuleli,0,0,0,0,0,0
zulu_4_00822,Ujabule ebizelwa eqenjini lesizwe unozinti we-Arrows,0,0,0,0,0,1
zulu_4_00823,Injabulo uKwesta ebopha ifindo lomshado,0,0,0,0,0,3
zulu_4_00824,Ubathembisa injabulo abalandeli baMaZulu,0,0,0,0,0,1
zulu_4_00825,Nomndayi mina ngingayijabulela i sabbatical @Sthezozo Even if it's forced ngingayijabulela 🙏,0,0,0,0,0,0
zulu_4_00826,UPitso udikibele ngesicoco seligi,0,0,0,0,0,0
zulu_4_00827,Abewunga nebhizinisi elivuthayo e-Unisa,0,0,0,0,0,0
zulu_4_00828,Udinga amasu nosiko oliphusile ukuphumelelisa ibhizinisi,0,0,0,0,0,0
zulu_4_00829,Ithimba lekhethelo odlameni lwamatekisi,0,0,0,0,0,0
