text_id,text,Joy,Surprise,Sadness,Anger,Fear,Disgust
darija_2_00161,الحكومة ما بقاتش باغية تصرف عليهم.. الرئيس السابق ديال كوريا الجنوبية بغا يتخلى على الكلاب ديالو,0,0,2,0,0,0
darija_2_00162,لن نقبل بوزراء ليسوا برلمانيين كما لا نريد الفاسدين في حكومتنا المغربية,0,0,0,2,0,0
darija_2_00163,ريزو ديال الحريكَ والاتجار فالبشر طاح فيد البوليس فطانطان,0,0,0,0,3,0
darija_2_00164,@user Kayna chi haja had sata matatfhemch fiha ? Dima hala dergoumha 3la walou,0,0,0,0,0,0
darija_2_00165,ياك حتى مزوار كنت كتقول عليه كذاب ومن بعد تحالفتي معه ..ماشي بعيد تحالف حتى مع البام,0,0,0,0,0,0
darija_2_00166,عاشا معا وماتا معا. رسامة نمساوية رمات راسها فسكة الطران من بعد موت زوجها الرسام السوري,0,0,3,0,0,0
darija_2_00167,ها شحال عطات الوداد فمراد باتنة,0,0,0,0,0,0
darija_2_00168,تضامن واسع مع الزميل عمر راضي..رحاب: تضييق غير مقبول وعمر عبر على رأيو والمفروض يتابع بقانون النشر والصحافة,0,0,2,0,0,0
darija_2_00169,"#IbtissamTiskat mghribiya wa aftakher f toooop (Maroc, jordan, arab) waaaaaw http://t.co/2QviJcKw1b",2,0,0,0,0,0
darija_2_00170,مع الصراع الانتخابي: رئيسة مقاطعة حسان سحبات التفويض من مدير المصالح والموظفين كعاو عليها -وثائق,0,0,0,2,0,0
darija_2_00171,momkin ntleb mnk tliba 3afak,0,0,0,0,0,0
darija_2_00172,مصر توصلت بالڤاكسان الصيني سينوفارم فابور من الامارات..وها علاش المغرب باقي معلنش على الفاكسان,0,0,0,0,0,0
darija_2_00173,تحقيق مع رجال أعمال ومسؤولين كبار متورطين فالنصب على اكتر من 200 واحد فتطوان,0,0,0,0,0,0
darija_2_00174,awiili ra hadik laila hediwi lay3amerha dar ama haway hiya li mkalfa b fa9rat nojouum,0,0,0,0,0,0
darija_2_00175,تطورات جديدة في الاعتداء الوحشي على شاب فكلميم وطلب فدية من عائلته,0,0,0,0,3,0
darija_2_00176,أردوغان. غادي نوريو للخونة اش عقاب الخيانة,0,0,0,3,0,0
darija_2_00177,"بعد اقتحام قهاوي فكازا وشدو دراري ودريات حقاش حاطين كافي مهرسة او كحلة. منتدى الحداثة والديمقراطية: طلقو الدراري ولبنات وباركا من التشهير,",0,0,0,0,1,0
darija_2_00178,تعازينا الحارة الى عائلة الفقيد محسن فكري,0,0,3,0,0,0
darija_2_00179,كلام راااااائع',2,0,0,0,0,0
darija_2_00180,لائحتا “التغيير” و “الوفاء والمسؤولية” محيحين على إنتخابات المجلس الوطني للصحافة,0,0,0,0,0,0
darija_2_00181,حلاااااوة😍😍',2,0,0,0,0,0
darija_2_00182,المغربي عنصري اتجاه بني جلدته من شلح و عزي و عروبي، مابالك عن سلوكه اتجاه الافارقة الذين لهم ثقافة و دين مختلف.',0,0,0,0,0,0
darija_2_00183,واااااااااااو طووووووووب ولاااد بلادي الله يحفضكم سعد انت التواااضع بنفسه ',3,0,0,0,0,0
darija_2_00184,قضية حمزة مون بيبي.. إيمان باطمة كدافع على دنيا وابتسام: ذنب خواتاتي الوحيد أنهم كيدافعو على راسهم وأي واحد فبلاصتهم غادي يدير نفس الشيء وكثر -تدوينات,0,0,0,0,0,0
darija_2_00185,hhhhhhhhhhh fado souk ch7al fikom hadra mktsaloch mani tssalo 3lmoni,1,0,0,0,0,0
darija_2_00186,تبارك الله على سي حكيمي بالتوفيق',2,0,0,0,0,0
darija_2_00187,روسي قتل صاحبو حيت بغى يقتل مش,0,3,3,0,0,0
darija_2_00188,"“ال ناثيونال” : المغرب طرد ناشطين صبليونيين كانو باغين يتلاقاو مع الانفصالية سلطانة خيا,",0,1,0,0,0,0
darija_2_00189,فهاد الوقت با الدات مكاين غير بنكيران وعنصوت على العدالة والتنمية,0,0,0,0,0,0
darija_2_00190,سميرة سعيد تبوح ببعض أسرارها: ساعود للاستقرار بالمغرب واللي يقلقني فالفايس هما دوك التعاليق اللي كذكرني بعذاب القبر,0,0,0,0,0,0
darija_2_00191,nn serieux f had l intikhabat wla ghir kaykhrb9 mcha doni l9dim li kan zuin,0,0,1,0,0,0
darija_2_00192,ما لا يقوله الاسلاميون عن مثلهم الأعلى رجب طيب أردوغان: احترم حقوق المثليين و يجب حمايتهم قانونيا+ فيديو,0,0,0,0,0,0
darija_2_00193,والعماري سيرسلك تبيع الحشيش والقرقوبي,0,2,0,0,0,0
darija_2_00194,الرميد ينظم الحقوق حتى ديال الحيوانات: اصحاب الحمير وكوتشيات احذروا تنتظركم 1200 درهم غرامة وها علاش,0,3,0,0,0,0
darija_2_00195,5ti rah t3atlo bach italbo biha daba rah lassami wat7ato 7na talbna bibtissam mli 5rjat mn lacademy,0,0,0,0,0,0
darija_2_00196,كلشي كيقلب ومزال ملقاو والو، إمكانيات كبيرة للبحث عن الاطفال الخمسة المفقودين والنتيجة لا شيء لحد الساعة,0,0,3,0,0,0
darija_2_00197,وزير الداخلية الجديد...التراكتور ما حرث والو وحصاد ما جمع والو...نقطة رجع لسطر...,0,0,0,0,0,0
darija_2_00198,واش كازا غادة نحو الدخول لمرحلة وبائية خطيرة؟ مقرات مهنية تسدات بعد تسجيل حالات إصابة بالفيروس وسط العاملين بها,0,0,2,0,2,0
darija_2_00199,بسبب تضارب المصالح.. نبيل الدخش المستشار الجماعي قدم استقالتو من مجلس الرباط,0,0,0,0,0,0
darija_2_00200,لافير دموت حسن طاهيري.. المنتدى المغربي لحقوق الإنسان كيطالب بفتح تحقيق: تعرض للضرب والمضايقات وخاص تتعرف ملابسات الوفاة,0,0,2,0,0,0
darija_2_00201,chad lil tfkr f hyatk,0,0,0,0,0,0
darija_2_00202,بدلآ من خبر تافه يدل على أن العرب لا يفكرون الا بغرائزهم الجنسية',0,0,0,2,0,2
darija_2_00203,ها اش ربحات كورونا فيروس الصين. 100 دولة كتعامل مع اليوان ونموو كعملة دولية غادي مزيان,0,0,0,0,0,0
darija_2_00204,"روشيرشي من الأنتربول بقا سالت حتى عيا وطاح فالمغرب,",0,0,0,0,0,0
darija_2_00205,البام بمساعدة الداخلية والاستخبارات,0,0,0,0,0,0
darija_2_00206,الحكم بـ 20 سنة سجنا لأستاذة تسببت في وفاة خادمتها,0,0,2,0,0,0
darija_2_00207,ها جنسيات الربعة لي وقفاتهم البوليساريو فعملية تهريب المخدرات,0,2,0,0,2,0
darija_2_00208,الناس كتريني على راسها وتربح.. وبدر هاري عوال على آية الكرسي باش يربح الكومبا ضد أليستير أوفريم,0,0,0,0,0,0
darija_2_00209,ردو بالكم يا لمغاربة. هاد المضادات الحيوية خاصكم تبعدو منها نهائيا,0,0,0,0,0,0
darija_2_00210,بالفيديو: مشجع يفقد عقله بعد تسليط الكاميرا عليه,0,2,0,0,0,0
darija_2_00211,الله الله عليكم يا مخترعون. هناك فرق شاسع بين هده الكلمة و القنون هده ليست الا كلمة تعبير فقط. أما العنف فهو عنف حتى لو كان يمارس ضظ حيوان ',0,0,0,0,0,0
darija_2_00212,#SOOMPIAWARDS #TeamBTS wache ana bohdi li kansawat bayna bohdi,0,0,0,0,0,0
darija_2_00213,تتويج الجزائر بطلا لكأس أبطال إفريقيا لسنة 2019 بعد مباراة نهائية متعبة أمام السنغال,2,0,0,0,0,0
darija_2_00214,hadak li 3amel follow le btissam tle3 faux compte,0,0,0,0,0,0
darija_2_00215,سيدنا عطى توجيهات باش يتفتحو الجوامع اللي مسدودين بشكل تدريجي,2,0,0,0,0,0
darija_2_00216,شرطي أمريكي يطلق النار على أعزل حاول إزالة قبعته من رأسه (فيديو),0,3,0,0,0,0
darija_2_00217,حسبي الله ونعم الوكيل فيهم اللهم شل أيديهم وارجلهم واخرس السنتهم واجعلهم عبرة لمن لا يعتبر العملاء الخونة',0,0,0,0,0,0
darija_2_00218,لا تيأس يا كريم التازي! تعال نؤسس أنا وأنت حزبا جديدا. ومنك الدعم واللوجستيك . ومني أن أجمع لك اليساريين من كل الأنواع. وبثمن لا مثيل له في السوق,0,0,1,0,0,0
darija_2_00219,فتيات إضافيات في لائحة المدعيات بقضية المغربية روبي التي يتابع فيها الرئيس الإيطالي السابق برلسكوني,0,2,0,0,0,0
darija_2_00220,فجر وحكيمي ماسوقوش للصحافيين المغاربة,0,1,0,0,0,0
darija_2_00221,فضيحة ديال المخدرات ضربات بوليوود الهندية ونجوم كبار فقلب التحقيقات,0,0,0,0,2,0
darija_2_00222,طوشاك مقلق من لاعبي الوداد,0,0,2,0,0,0
darija_2_00223,شباط خلى حتى الحركة تخرج للعار. حزب العنصر: علال الفاسي راه كيتقلب في قبره جراء هجمات شباط,0,0,0,0,0,0
darija_2_00224,هذا مالو حتى هو؟.. رئيس وزراء اليونان بغا يعطي دروس للمغرب فأزمة المهاجرين وبغا يديرنا طريق باش ينتاقد أردوكَان,0,3,0,0,0,0
darija_2_00225,ابناء الحسيمة يشكرونكم على تضامنكم,2,0,0,0,0,0
darija_2_00226,عصابة إجرامية منضية خدمتها. شي كيسرق الطوموبيلات. شي كيزور الاوراق والكاشيات وشي كيرشي وكيبيع,0,0,0,0,2,0
darija_2_00227,@user ana ghanmchi n3ess tsabho 3la khir makrahtch lkn t3atlt hhh,1,0,0,0,0,0
darija_2_00228,قاضي الأحداث يستنطق تفصيل­يا قاصرين شاركوا في مواجهات الطلبة والأمن,0,0,2,0,0,0
darija_2_00229,mohim bnsbaaa nas li tzwjooo ftwitter 3answrlikom fabor,0,0,0,0,0,0
darija_2_00230,بلا بلا بلا .كون كان هو احسن حزب كون مخداش لبام 102 مقعد,0,0,0,2,0,0
darija_2_00231,واهيا لمعفر عفر بشوية: الشيخة ماشي واللي كيشك يقرا تاريخ الشيخة وعلى سبب التسمية و على مكانتها في المجتمع من مساسينيسا حتى اليوم,0,0,0,0,0,0
darija_2_00232,أدعي الله عز وجل ان لا يحرمك من رؤيته هو الملك الحق أما محمد السادس ليس الا بشر مثلك,0,0,0,0,0,0
darija_2_00233,L3am li ja tl9ana ghir kantle9aw lbnadem 3emmerna terna. Ya rebbi chi ghebara lcoombia http://t.co/uBlbB4b3zP,0,0,0,2,0,0
darija_2_00234,دار صفحة فايسبوكية ونشر فيها صور جنسية مفبركة لقاصرات,0,0,0,0,2,3
darija_2_00235,les supporters du zamalik 7taflou w nachttou w far7ou w mchaw yna3ssou w ntouma mazalin tatnb7ou 🤔,0,0,0,0,0,2
darija_2_00236,هدية غالية بزاف من الملك لأوباما,2,0,0,0,0,0
darija_2_00237,المغرب كيعيش مشكلة سياسية والحل خاصو يكون سياسي. انتخابات سابقة لاونها ولا تعيين ولاة وعمال ولا حتى تعديل دستوري غادي يحل المشكلة: خاص الداخلية تبعد على الانتخابات وصوت المواطن باش يتحتارم بلا قوالب,0,0,0,0,0,0
darija_2_00238,حنا لمغاربة كنتقاتلو غير على الهضرة!. مغربي قتل صاحبو المغربي بمقص وطورنوفيس بسباب التفاهة,0,0,2,2,0,0
darija_2_00239,مرا دارت راسها أميرة إماراتية وسرقات مجوهرات بـ1.6 مليون اورو فباريس,0,3,0,0,0,0
darija_2_00240,اقول لك نصيحة شخصيا ايها الفتى الحدادي، دع لقجع والمدرب والمنتخب مركزين في مجموعتهم المتجانسة القوية، ولا تشوش عليهم',0,0,0,0,0,0
darija_2_00241,حزب الاستقلال سيعود مع الوفا مستقبلا,0,0,0,0,0,0
darija_2_00242,wala ihamk ghir khalihoum mnhoum llah,0,0,0,1,0,0
darija_2_00243,بالفيديو. شاب طلع يدير سيلفي فوق تران عبط ميت,0,0,2,0,0,0
darija_2_00244,مجلس جهة العيون دار رقم أخضر ووجد ثلاثة ديال لاومبيلونصات رهن اشارة المواطنين,2,0,0,0,0,0
darija_2_00245,jib chi daif jdid bhal said nassiri oulla mohamed nassib likhrj bouzbal,0,0,0,0,0,0
darija_2_00246,dounia l3az lik bant blade diman wa9fa m3a wlad bladak ou tchaj3ihom 3akss chi hacharat wa9fi m3aha diman hit katbghik,2,0,0,0,0,0
darija_2_00247,@user 3afak imta radi y3lno 3la nata2ij f shorty,0,0,0,0,0,0
darija_2_00248,اعتقال جديد في صفوف أحد نشطاء الحراك البارزين بالحسيمة,0,0,2,0,0,0
darija_2_00249,التران فالمغرب كيقتل 100 دالناس فالعام والمنظمة الديمقراطية للشغل كتتهم المسؤولين بقتل هاد 100 كل عام، والترانات ديال المغرب كيتشراو قدام ماشي جداد,0,0,3,0,0,0
darija_2_00250,defined a khouya dakchi fel library li ma baynach 7it ma katbthach,0,0,0,0,0,0
darija_2_00251,@user kaydor f internet yallah ban lia mpartagé had sba7,0,0,0,0,0,0
darija_2_00252,@user khas lfans li ghadi imchi ibdaw iwajdo lsti9bal ibtissam fi hotel o fi li9a2 sa7afi,0,0,0,0,0,0
darija_2_00253,فزمان كورونا.. المغرب هو ثاني أفضل وجهة عند البلجيكيين,2,0,0,0,0,0
darija_2_00254,تفاصيل جديدة على كارثة تران بوقنادل : 7 قتلى و119 جريح منهم ضابط شرطة وأجنبي,0,0,3,0,0,0
darija_2_00255,حشومة وعيب عار راكم كتقتلوا كازا. علاش تمديد السدان مع التسعود لشهر ثاني واللي فيها كورونا فتراجع,0,0,2,0,0,0
darija_2_00256,khouya douzi momkin dkhel chaîne dyali tsanat ljadid,0,0,0,0,0,0
darija_2_00257,نصبو على خليجي باسم كولونيل مزيف وشركة وهمية وبغاو يبيعو ليه الحوت في البحر,0,3,0,0,0,2
darija_2_00258,شكون اللي خلى الاتحاد الدستوري اللي ما عمرو يحل فمو يحتج ويكول باللي وكيل لائحة سيدي قاسم غطاوه رخصة باش يولي معاهم؟ وعلاش هاد الحزب اللي ما فيه روح كيسكت باش كيديو ليه حتى قيادتو,0,0,0,2,0,0
darija_2_00259,نجاة بلقاسم فالو ذات الأصول المغربية ضمن الوفد الفرنسي بالمغرب,2,0,0,0,0,0
darija_2_00260,ها علاش أغلب الارهابيين ف أوروپا ريافة,0,0,0,0,2,0
darija_2_00261,حتى اجد الشغل و الكرامة و الحرية و...... حينها ا فكر في الصحراء.هدا الامر لا يهمني اطلاقا.و شكر',0,0,0,2,0,0
darija_2_00262,had khatia mo2amara massonia bach ykhrjo 3lya,0,0,0,2,0,0
darija_2_00263,ولينا فشوارع تكساس. عاجل متقاعد خوا القرطاس فأسرة فبركان وقتل الاب والام فحالة خطيرة,0,0,3,0,3,0
darija_2_00264,الجزائر بتواطؤ رئيس موريتانيا باغية الحرب مع المغرب. دفعات البوليساريو دير منطقة حدودية بالكركرات وكاليك باغية تراقب,0,0,0,0,2,0
darija_2_00265,هؤلاء المدعوون إلى عرس مولاي رشيد اليوم,2,0,0,0,0,0
darija_2_00266,باشوات الدار المريضة يتساءلون ..كيف سيطبق البوانتاج على عمل صحافي و فني.؟,0,1,0,0,0,0
darija_2_00267,هذه ليست مؤخرة كيم كاردشيان الخميسات!,0,0,0,0,0,2
darija_2_00268,تحياتي من نضيرة صديقة الفايسبوك  لك عفاف 😍﻿',2,0,0,0,0,0
darija_2_00269,للتاريخ. هكذا تحدث النجم الراحل نور شريف لـ”كود” عن معشوقته مراكش وعن الملك محمد السادس وإسلام تركيا وسلفيي مصر ورئيسها,0,0,0,0,0,0
darija_2_00270,أخرباش: كورونا خلفات بشكل حاد آثار على وسائل الإعلام وهادشي كيطرح مشاكل ديمقراطية,0,0,3,0,0,0
darija_2_00271,وثائق من المحكمة الأوروبية تدين الجمهورية الإيطالية وتلزمها بأداء غرامات كبيرة للإتحاد الأروربي ،حيث تعترف الجمهورية الإيطالية بخطر هذه النفايات على صحة الإنسان والبيئة ،وتدين المحكمة الأوروبية الجمهورية الإيطالية بعدم ٱلتزامها بشروط السلامة والصحة في معالجة هذه النفايات ،وهذه النفايات منذ وهي مخزنة في أماكن خاصة ولم يكن باٌستطاعة أي معمل إيطالي معالجتها ، لماذا اليوم نفايات إيطاليا بالمغرب بالضبط؟‼ بارطاجي يا مواطن وٱفضخ الخونة المفسدون،،',0,0,0,0,0,0
darija_2_00272,بالفيديو. إعتقال ثلاثة مغاربة وإسباني متهمين بالانتماء لداعش في إسبانيا,0,0,0,0,3,0
darija_2_00273,قضية الاتجار في الكمامات المزيفة باقة نايض فيها الصداع,0,0,0,2,0,0
darija_2_00274,"الوزير ميراوي مكانش واضح وصريح.. لبارح قال: انا مجيتيش نوقف مشاريع امزازي.. واليوم: خيارات هاد الوزير مافيدهاش ومصالحاش,",0,2,0,0,0,0
darija_2_00275,قبل راس العام.. اعتقال 25 متطرف كانو كيخططو لهجمات إرهابية فبلادنا,0,0,0,0,3,0
darija_2_00276,تنفرد بنشرها “كود”: سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” تصور النخبة الإصلاحية المغربية لمفهوم القومية وتماهيه مع المفهوم النازي للقومية. الحلقة 100,0,0,0,0,0,0
darija_2_00277,هده شروط قاسية سيما في حق لعبين اجتهدوا ودافعوا بكل استماتة عن القميص الوطني مثل حمزة منديل و النصيري و بوفال. ',0,0,1,1,0,0
darija_2_00278,"الكَيرا فأوكرانيا.. روسيا كتهدد باستخدام السلاح النووي و وزارة دفاعها : 14 ألف تقتلو و16 ألف تجرحو من الجيش الأوكراني,",0,0,2,0,0,0
darija_2_00279,شارل سان برو: رد الفعل الجزائري على تقرير البنك الدولي كيخفي حالة الإفلاس الشاملة,0,0,2,0,0,0
darija_2_00280,صورة الاسبوع. مغربي حكم عليه بالسجن 20 سنة قبل أيام ببلجيكا ويسخر من القضاء بصورة سيلفي في الشاطئ بطنجة وها قصتو.,0,3,0,0,0,0
darija_2_00281,سكوب: مجلس وزاري 18 في عهد حكومة بنكيران الاثنين وها علاش غادي يصادق,0,0,0,0,0,0
darija_2_00282,"@user oui bsa7 o aham haja makayn l7ssad binathom,hadakchi 3lach homa li mktas7in lyoutube",1,0,0,0,0,0
darija_2_00283,يالمذلولا الذل لي راكم عايشين فيه يكفيكم وزيادة اصبحتم أضحوكة العالم',0,0,0,2,0,3
darija_2_00284,مع نهاية 2016.. أحلام تعتذر وتطلب السماح,0,0,0,0,0,0
darija_2_00285,للأسف سوء التسير و سياسة القناة هما السببان الرئيسيان وراء ما يجري في القناة',0,0,2,0,0,0
darija_2_00286,الجزيرة تخلطو ليها لعرارم. لالة حسناء ولات لالة الحسن (صورة),0,2,0,0,0,0
darija_2_00287,bnadem toxic fhala 3ashe f cartel qwed mn l mexique,0,0,0,1,0,0
darija_2_00288,داكشي لي بقا نتا تولي رئيس حكومة ههههههه والله الى هزلت,0,0,0,0,0,0
darija_2_00289,المغاربة ولاو كيقتلو على أسباب تافهة.. واحد قتل جارو فوزان على والو,0,0,3,0,0,0
darija_2_00290,ها آش قال الصالحي على الطاوسي وموقع الرجاء,0,0,0,0,0,0
darija_2_00291,هاي الوضع الذي الت اليه الامه لما انعيش مع الغرباء في بلادهم ولا ماذا تتوقعين من شعب ليس له تاريخ سكانها الهنود الحمر راحوا وسكنوا فيها لمم اوروبا وعجبي',0,0,0,2,0,0
darija_2_00292,وانتم من ضمن الوسائل التي تسبب الضعف الفكري بمقالاتكم,0,0,0,0,0,0
darija_2_00293,@user @user @user Harb ta7rir ???? Hahahaha dawla lwahida li khrjat mnha fransa ble vote b3d manaktkom o 9tlat 5 mlyoun hhhh 7wala din mkom https://t.co/3SFxo6QY8j,0,0,0,2,0,2
darija_2_00294,@user @user achmn aghlabiya o dok nass likano hadrin machi mgharba ...nass monafi9in tl9ahom kitfarjo o9olo mabaghinoch ..,0,0,0,2,0,0
darija_2_00295,تحياتي لشعب الحسيمة و الله يرحم الشهيد,0,0,3,0,0,0
darija_2_00296,"الحرب على البزناسة متواصلة ففاس.. طاحو 3 بين “الجنانات” و”المسيرة” وحجز كميات كبيرة ديال السيليسيون والحشيش والكيف – تصاور,",0,0,0,0,0,0
darija_2_00297,حافظوا على عبد الواحد الراضي. سينتهي المغرب ذات زمان ويبقى الراضي دليلا على أننا كنا موجودين يوما,2,0,0,0,0,0
darija_2_00298,عفو ملكي عن معتقلي «حراك الريف» يلوح في الأفق. 60 طلب قدم لحد الآن وهذا ما كشفه مصدر من إدارة السجون,1,0,0,0,0,0
darija_2_00299,شوفو لحماق. الوليد بن طلال شرا عشرة كلمات مكتوبة بنصف مليون ريال وها علاش + صورة,0,3,0,0,0,0
darija_2_00300,الافضل في التاربخ اللعب بدون احدية وفي الايادي الهراوات',0,0,0,0,0,0
darija_2_00301,البوليساريو رفعات دعوى قضائية ضد صندوق الإستثمار النيوزلندي بسباب فوسفاط الصحرا,0,2,0,0,0,0
darija_2_00302,باراكا متعلفو فولادكم راه الغلض كيكلخ. دراسة: السمنة فسن مبكرة كتأثر على الذكاء وممزياناش للذاكرة,0,2,0,0,0,0
darija_2_00303,الفايسبوك طيح شبكة لتحريض القاصرات على الدعارة,0,0,0,0,2,0
darija_2_00304,ها رجل الاعمال اللي حصلوه كيتكرفس على ربيبتو وكيمارس عليها الجنس وهابشحال ضربوه,0,0,0,2,2,3
darija_2_00305,رحم الله الفنان العبقري الراحل عبـد الحــليم حافظ الذي قل نظيره في زمن الرداءة والتسيب المقصود والممنهج في وطننا لاكلمات لالحن يشفيان غليل ذوقنا اليتيم، فاقد الشيئ لايعطيه',0,0,2,0,0,0
darija_2_00306,ابتدائية بنسسليمان رفضات تمتيع الفرنساوي اللي قتل غنم الطفل الراعي بالسراح,0,0,0,0,0,0
darija_2_00307,انطلاق أشغال الصيانة فسطاد دونور,0,0,0,0,0,0
darija_2_00308,لشكر مرمد الاتحاد فالأرض.. بعدما رشح ولدو لحسن جاب بنتو لمؤسسة الفقيه التطواني وغالبا غايرشحها للانتخابات,0,0,0,1,0,0
darija_2_00309,كان رهن الحراسة النظرية: واحد فبنكرير دخل فغيبوبة ومات قبل ميوصل لصبيطار,0,0,3,0,0,0
darija_2_00310,و أسكنه فسيــــح جناتــــــــه، إن لله و إن إليــه راجعــون',0,0,3,0,0,0
darija_2_00311,إسرائيل لمواطنيها. غير تكيفو لحشيش والله مانشدوكوم,0,2,0,0,0,0
darija_2_00312,حفل زواج الكلب الكندي “روبي” في طنجة يخلق ضجة. العرس أحيته فرقة موسيقية محلية عريقة,0,3,0,0,0,0
darija_2_00313,النفاق السياسي بين شفيقا عين الشق البرلمانيان المتطاحنان ..لعداوة تابثة و الصواب يكون !,0,0,0,0,0,0
darija_2_00314,@user @user merci beaucoup akiiid bensawet o hiya li rah terbah https://t.co/4zhsem9Geu,1,0,0,0,0,0
darija_2_00315,نحن مع سي بنكيران دائما ليستمر الاصلاح .,1,0,0,0,0,0
darija_2_00316,برافو خطوة موفقة في علوم التكنلوجيا تضاف الي سجل المغرب البطل وستكون له مهام عديدة في استكشاف مايدور علي الارض وردع العدو الطامع',2,0,0,0,0,0
darija_2_00317,هذا الفيلم يقدم مرة أخرى الفارق بين الواقع المرير و القصة الخيالية أو المثالية',0,0,0,0,0,0
darija_2_00318,conane likid3ambety o abdsalam dar bareh hamla 9alek hejmo 3la had siyed bach ibtissam t9dar dir 3ando aflam,0,0,0,0,0,0
darija_2_00319,الادمان والعنف رجع آفة كتعاني منها المدارس المغربية + روبورطاج فيديو,0,0,2,3,0,0
darija_2_00320,إصابة تقنية مختبر فسبيطار الداخلة رون السلطات,0,0,0,0,2,0
darija_2_00321,بناية تابعة لوزارة الأوقاف ضربوها بالحجر.. واش الحادث عندو علاقة بمنع التراويح فرمضان؟,0,2,0,0,0,0
darija_2_00322,حزب “الأحرار” فاز برئاسة غرفة الصناعة التقليدية فـ كازا – تصاور,1,0,0,0,0,0
darija_2_00323,حسبنا الله ونعم الوكيل، أليسوا هؤلاء أولى بالتنمية أولا قبل الكوت ديفوار ؟ ',0,0,3,0,0,0
darija_2_00324,"بوكلاطة نائب الوكيل العام للملك ففاس: الفايق بحالو بحال أي محابسي وكيستافد من رعاية صحية فالحبس وها علاش اعتارضات النيابة العامة على ملتمس السراح,",0,0,0,0,0,0
darija_2_00325,هدف عالمي بكعب القدم في الملاعب الايطالية (فيديو),3,0,0,0,0,0
darija_2_00326,الله إطلق سراح خونا لفنان سعد لمجرد ،و لا ننس الله يرحم خونا محسن فكري  {إن الله و إن  إليه راجعون},0,0,3,0,0,0
darija_2_00327,سلطات العيون تُزيل لافتة ولد الرشيد غير القانونية‎,0,0,0,0,0,0
darija_2_00328,@user tu fais le malin ghir mli makikoun endek matjaoueb.,0,0,0,0,0,0
darija_2_00329,منصوري: 3 د المليون نسمة كتعيش هشاشة مجالية فـ281 جماعة أغلبها فالجبال,0,0,3,0,0,0
darija_2_00330,جورنالات بلادي1: تعليمات للداخلية ومؤسسات الدولة بمقاضاة المسؤولين السياسيين بسبب الانتخابات وفرق الأغلبية والمعارضة تطالب بتشكيل لجنة تقصي الحقائق حول استيراد النفايات الإيطالية,0,0,0,0,0,0
darija_2_00331,iwa hit mosalima kathdar 3la islam b 39al ama sahayina rah moskhin kaysabo fina bla may7aso,0,0,0,1,0,0
darija_2_00332,الدرك الملكي يحجز ازيد من 7 طن من التين المجفف ويعتقل صاحبه,0,2,0,0,0,0
darija_2_00333,السلطات المصرية كتفرق تذاكبر بلا فلوس لمشجعي الجزائر فنهائي الكان أمام السنغال والرئيس بنصالح حاضر للماتش,0,2,0,0,0,0
darija_2_00334,wa m3amne dwi risala wadha ghir libgha yfhmha 3awja,0,0,0,0,0,0
darija_2_00335,soltana mbrouk roujo3ik w inchallah fi ta9adom bn chance w khdemi f leval mzian je taime,2,0,0,0,0,0
darija_2_00336,@user wa hadi ma3roufaa koulchi 3endna a bsmiyaa hhhhh,1,0,0,0,0,0
darija_2_00337,مشروع تقنين الكيف مزال مرون البيجيدي.. شبيبة الحزب: مافهمناش علاش تدار المشروع فهاد الوقت و كنرفضو يدوز ف البرلمان قبل ما يكون عليه نقاش عمومي,0,0,0,0,0,0
darija_2_00338,مورينهو معجب بموهبة مغربية,2,0,0,0,0,0
darija_2_00339,"نظام العسكر فالدزاير : كندينو عمليات القصف اللي كتقوم بيها القوات المغربية ف”المنطقة العازلة”,",0,2,0,0,0,0
darija_2_00340,مدرب الجزائر متخوف من مواجهة أسود الأطلس,0,0,0,0,1,0
darija_2_00341,كلنا محسن فكري الي مات حنت تيبيع بالجملة حوت تاع الباونات توع الحوت,0,0,3,0,0,0
darija_2_00342,@user @user li mabghitich t3amrih kteb none,0,0,0,0,0,0
darija_2_00343,"كَارديان ديال الطوموبيلات فتطوان دار كارثة وصيفط دري صغير للصبيطار فحالة خطيرة,",0,0,0,0,2,0
darija_2_00344,ملكنا محمد السادس انسان متواضع و من  تواضع لله رفعه وحفظه .,2,0,0,0,0,0
darija_2_00345,pllz akhti malki 3la had hadra ma3rafti achnahiya dorofha,0,0,1,0,0,0
darija_2_00346,كيف ندعي أننا ندمج الأفارقة و مواطنون مشردون في وطنهم ',0,0,2,0,0,0
darija_2_00347,yal lkhedra ila smîtk mrra o mok mezzghrta 3liik aji lmghrib ya matshufi mn mn9i khyaro 💩,0,0,0,2,0,0
darija_2_00348,ها آش قال لقجع على اصطدام الأسود بالفيلة,0,0,0,0,0,0
darija_2_00349,جورنالات بلادي1. بنكيران منزعج بعد إحالة قضية “رشوة 70 مليونا” على قاضي التحقيق والقضاء سيوجه استدعاءات للتحقيق مع قياديين في البيجيدي والاستقلال والتجمع والحكومة تتجه إلى الزيادة في أسعار السكر ابتداء من يناير المقبل,0,0,0,0,0,0
darija_2_00350,"النظام الأساسي الجديد الموحد لأطر وزارة التربية الوطنية.. بنموسى: كنخدمو فهاد الإطار لاعتماد ميثاق أخلاقيات بهدف ربط المسؤولية بالمحاسبة فالقطاع,",0,0,0,0,0,0
