text_id,text,Disgust,Fear,Joy,Sadness,Surprise,Anger
pidgin_2_01004,lol this one na small na only the glass i go pick for ground because i go stone am for ground as e no high me i go pick am back for round,0,0,0,0,0,1
pidgin_2_01005,e no see money to buy cream again chai buhari don suffer dem ehn,0,0,0,1,1,0
pidgin_2_01006,na just once and that na after you don scatter like girls heart na him one just make u taste wetin u dey make them go through,1,0,0,0,0,0
pidgin_2_01007,and you that you are inside a car you bought with your money you sure say e no kill you like this you for dey trek or ride horse nastupid ass guy was never a fan and would never be i dont understand how people rant trash‍️ im so furious,2,0,0,0,0,0
pidgin_2_01008,says who if thats the case dem should carry cup dem don win,1,0,0,0,0,0
pidgin_2_01009,de gea don start again o suppose don be now,1,0,0,0,1,0
pidgin_2_01010,i don too drink doc i no dey sleep again na for toilet i dey always dey,1,0,0,2,0,0
pidgin_2_01011,abi na only me dey experience am since dis november guys wen dey disturb me don reduce ooso na so we go dey dis christmas sef,0,0,0,0,2,0
pidgin_2_01012,fake dudes be craving honest baewen dey aint honest,2,0,0,0,0,0
pidgin_2_01013,lol dem too dey form and las las nah dem dey marry,1,0,0,0,0,0
pidgin_2_01014,oboy if you no fit control yourself buy cream no go dey disgrace another person pikin,2,0,0,0,0,0
pidgin_2_01015,so that muna babe wasnt actually missing kidnapped heard she swindled some people of huge sum of money and has gone into hiding na format wey she dey always use and the brother who tweeted that missing person sos is on it with her wahala,1,0,0,0,2,0
pidgin_2_01016,na for house him go hear am i go beat craze comot hin body,2,0,0,0,0,2
pidgin_2_01017,oni iwo omo funsho yi lara gan oo naso dem vex you reach,0,0,0,0,2,0
pidgin_2_01018,for how much now cus na money i take buy data na haba baba,0,0,0,1,0,0
pidgin_2_01019,whenever im in the kitchen i always remember the day i went to visit my mum madam cooked finish carry food go lock in her room saying if you wan eat gon cook yourself or call that lady wey dey cook the one you dey chop for owerri to come cook for you omo,0,0,0,0,2,0
pidgin_2_01020,wetin make you dey shat e nor consign you‍️‍️,1,0,0,0,0,0
pidgin_2_01021,see na my phone don dey hot like fire because of facebook i nor dey facebook again am done with it,1,0,0,0,1,0
pidgin_2_01022,that time wey caragher dey play wetin he achieved,1,0,0,0,0,0
pidgin_2_01023,this hausa keke marwa rider just dey form need for speed anyhow and asweargad my soul be like say e wan ascend,0,3,0,0,0,0
pidgin_2_01024,we just dey start and you don already dey lose concentration you for jazz up ooo,2,0,0,0,2,0
pidgin_2_01025,all these lies government dey throw media go make sleep fear dem say fashola saw camera after lawma clean up and sanwoolu don check am,2,0,0,0,0,0
pidgin_2_01026,we don lose elections i wan move abeg,0,0,0,1,0,1
pidgin_2_01027,wetin ndi awka do una for this app bikonu na crime say we love enjoyment ‍,1,0,0,0,1,0
pidgin_2_01028,as i dey now ehn i just need anything even if na to k make i use buy my fish feed tomorrow or friday,0,0,0,2,0,0
pidgin_2_01029,those people hold my k oo say na my limit be dat anytime i broke like dis i dey remember am,0,0,0,2,0,0
pidgin_2_01030,abeg rest for the matta who dey chop dey continue dey chop see the simple question she cannot answer,1,0,0,0,0,0
pidgin_2_01031,my dear jos people make una remain silent oooo na only zoo una sabi talk about dem momcy and popcy money wey una giant cat press una lock up i dey watch from afar retnan daser you ma keep quiet oooo izzokay,2,0,0,0,0,1
pidgin_2_01032,water no dey last again for compound are these people bathing every second wash your hands don turn wahala for my compound oooo how do i wash this chicken now,1,0,0,0,0,1
pidgin_2_01033,burna said com make i give you gist only for him to ask his enemies whens the last time somebody did like dis so bc its since it only means baba don waka many odogwu,0,0,0,0,2,0
pidgin_2_01034,so my celing fan sliced my finger and i have to go dress it at a pharmacy but im so scared to leave my house na person wey dey alive wey fit treat finger,0,3,0,0,0,0
pidgin_2_01035,abeg where all these money dubblers come from na na so so mr flip cash or mrs flip cash dey follow me which kind nonsense be this na,2,0,0,0,2,0
pidgin_2_01036,she dey mad with her mumu gratitude wey she dey talk free her lol,1,0,0,0,0,0
pidgin_2_01037,i don tire for una intellectual,1,0,0,0,0,0
pidgin_2_01038,wetin dey work you,1,0,0,0,0,0
pidgin_2_01039,my own question for pregnant women before person pikin get belle for me be say why una dey scratch under abdomen till he black with craw craw and they spit for wall up and down or na me just see my neigbour like this,2,0,0,0,1,0
pidgin_2_01040,bruhhhhh e wan tear am piece,0,0,0,0,2,0
pidgin_2_01041,to dey on and off vpn all the na stress,1,0,0,1,0,0
pidgin_2_01042,habastill dey pity anon na,0,0,0,1,0,0
pidgin_2_01043,lmafoooooooooooooooooooooo used to collect k to assignments for my mates i dey nigeria dem dey abroad,0,0,0,1,1,0
pidgin_2_01044,na pop your molly smoke your igbothe country get as e deh go,1,0,0,0,1,0
pidgin_2_01045,na wetin i no like to dey hear be this o business is business,1,0,0,0,0,0
pidgin_2_01046,lady gladys my sisteri no envyall ooall d clbs wen u dey support locallyandinternationally dey play so so draw soupna wao,0,0,0,0,2,0
pidgin_2_01047,lewl so wetin we dey talk before dey smell,1,0,0,0,0,0
pidgin_2_01048,e shock me i swear,0,0,0,0,2,0
pidgin_2_01049,e never end in tears na why unah dey do like this,1,0,0,0,0,0
pidgin_2_01050,abeg no stress me if you wan give me give without condition atleast you don carry jollof pass me and i no vex sha no kill person pikin,1,0,0,1,0,1
pidgin_2_01051,just like that season that hazard won it for leicester city chelsea don tey dey spoil parade,0,0,0,0,0,0
pidgin_2_01052,caution no dey work me sef i don tire na me fuck up sha i for kuku move to my house leave this one for my papa,1,0,0,0,0,0
pidgin_2_01053,esther dey advise mercy make she no break up with ikeshe no no say na her coin cause fightmercy dey cry ooo inside life,0,0,0,0,2,0
pidgin_2_01054,so doctor said the back pain is cos of my driving up and down my nice driver travelled and since then i have been driving when will this patient and nice driver come back na please no vex incase i don offend you cant imagine trying to get another driver now ooo,0,2,0,1,0,0
pidgin_2_01055,bruh don brake e yansh,0,0,0,0,1,0
pidgin_2_01056,guy no dey bring this kind things come my timeline na,1,0,0,0,0,0
pidgin_2_01057,loooooooool rotfl its dis kain lie dat killed ananias and sapphira im not kissing till i marry,1,0,0,0,0,0
pidgin_2_01058,my brother even if dem dey make money these influencers dey lose their account for here small thing jack go change am for them but the thing is they already have followers and have made a name for themselves so rebuilding isnt so difficult so why person go wan commit suicide,1,0,0,0,1,0
pidgin_2_01059,na horse type una dey like mad people,1,0,0,0,0,0
pidgin_2_01060,giveaway na im you dey call party crash,1,0,0,0,1,0
pidgin_2_01061,this is me going on my own oo and this truck driver is shouting auntie na you get this bumbum ahh na you get this thing like this so and im not even seeing the bumbum hes talking about,1,0,0,0,2,0
pidgin_2_01062,lol na when we finish sch matter na lolz come make i beat ur age comot your body,1,0,0,0,0,0
pidgin_2_01063,my dear everybody dey vex na only cancel i cancel trip i used wrong location,0,0,0,1,1,0
pidgin_2_01064,una dey vex this night,0,0,0,0,2,0
pidgin_2_01065,this when never even matured things don dey sup jailbreak and dna testing don dey supeven dangote yansh sef ‍️,0,0,0,0,2,0
pidgin_2_01066,whats the difference but the money used in printing d souvenirs was stolenwe say person corrupt dey say na small,2,0,0,0,0,0
pidgin_2_01067,i go soon change this number again e dey only ring when person wan take dem no dey give na just take take take take mo need heavy pampering,1,0,0,0,0,0
pidgin_2_01068,who u dey even talk to sefu have the worst skills in clout chasingu cant even get any celebrity attention againna igbo people u dey attackna blessing nkechi dey ginger u now abimadam go restin ur next life pray to be married to an igbou will never chase clout,2,0,0,0,0,1
pidgin_2_01069,he con dey yarn the p like say he dey there when dey sign contract,0,0,0,0,2,0
pidgin_2_01070,biko how do people get suspended and locked out of their accounts on this app wetin gass occur make i know how i take dey waka here,0,2,0,0,0,0
pidgin_2_01071,una no tell me say na like this this ulcer thing dey be oh i just ate big plate of eba now now and e still be like say nothing don enter my belle heyyyy god wetin be this,0,2,0,0,1,0
pidgin_2_01072,wetin den use do head self wey i no use biko tell me not even a giveaway won since day break what is my offense,0,1,0,2,0,0
pidgin_2_01073,by far the worst world cup team i have seen since lost to wonder how this panama team qualified sef making the team look good,2,0,0,0,1,0
pidgin_2_01074,so wetin you dey find go club im sure youre a chorister,1,0,0,0,1,0
pidgin_2_01075,some pipu hypocrisies dey stink fine u dont like rosie bt she postd pics of herself in cegar brand wear instead of u at list b happy d patronageuna stil dey spill billes bout her in d wears oloun some pipu hearts na hatred fulam notin u can do please em,2,0,0,0,0,1
pidgin_3_00001,sleep please come back nah who begged me to wake up which kain wahala de be this,0,0,0,1,0,0
pidgin_3_00002,na just rubbish talks rt wetin balotelli de do for lfc radar me sef tire o,2,0,0,0,1,0
pidgin_3_00003,can you do a split in the middle too yes you una dey fine who una go tear em yansh‍️,2,0,0,0,0,0
pidgin_3_00004,babes go ask to go hike after una don hike finish dem go dy complain like say na you force them,2,0,0,0,0,0
pidgin_3_00005,thats exactly how yall say it the thing dey vex me i look nice ehennnn add other things to the you look nice eg baby oku nwa di okay youre looking gorgeous ahhhh ahnnn see babe etc,0,0,0,1,0,2
pidgin_3_00006,why you carry him go up like this person wey dey up now use him own hand run himself down now you dey raise am high biko na otecefa him be or otecedis gan sef,2,0,0,0,0,0
pidgin_3_00008,you c this video clip eeh na only the beat make sense and i know say na from china cus you to beg the rest na wobbish,2,0,0,0,0,0
pidgin_3_00009,you don dey smoke auchi igbo abi,2,0,0,0,0,0
pidgin_3_00010,if i just touch my phone percent don cut comot e no fit better for infinix,0,0,0,0,0,1
pidgin_3_00011,werin dey buss my head na the way the guy no even dey stressed and he don collect like k chop him profit printer no dey pick call mans dey smoke cigar they sip him henny unphased me wey hin dey tell dey get mini panic attack,0,2,0,0,0,0
pidgin_3_00012,is not showing now una wan fuckup abi now that its taking place here in naija una no keep to time,1,0,0,0,0,1
pidgin_3_00013,lmao relationship twitter see wetin una don cause,0,0,0,0,1,0
pidgin_3_00014,chei oesophagus killing nigerian girlsmke dem dey run as dem see camera na,0,0,0,0,2,0
pidgin_3_00015,una go still die leave am who una dey deceive,2,0,0,0,0,0
pidgin_3_00016,apparently yall dont get it some grooms can actually afford to surprise their bride with her fav buh it doesnt cross their mind thats what that tweet was bout not this yrs reasoning una dey bring,1,0,0,0,1,0
pidgin_3_00017,all this our babalawo just useless if na to do ritual now boom dem don see head awon werey,2,0,0,0,0,1
pidgin_3_00018,yinmu you no see the storm of fixtures wey dey wait una una go hear wehn,1,0,0,0,0,0
pidgin_3_00019,make this people rest nau shuu how una wan take surprise the world wen una never ft surprise us abeg obongowo chill,2,0,0,0,0,1
pidgin_3_00020,they should stop abeg na me dey suffer am,2,1,0,0,0,0
pidgin_3_00021,person way chop ordinary slap e rush go dubai,2,0,0,0,2,0
pidgin_3_00022,pti agofure park dey collect to asaba something of i later deyll sey na business abi na exploitation,1,0,0,0,1,0
pidgin_3_00023,to patronize online vendors dey tire me aswear i want to buy product of naira god is good is telling me delivery is how much be wetin i wan buy gangan‍️,2,0,0,0,0,0
pidgin_3_00024,sarri don spoil my night na ogogoro i go de on,1,0,0,2,0,0
pidgin_3_00025,that is why it is so hard to join most protest in this country cos you are not sure if the leaders are not after their personal gains na wetin dem don turn us to be this for this country,2,1,0,0,0,0
pidgin_3_00026,stop shifting simple answer with facts u dey beat around bush dey curse dey parais that how empty your head is just answer with facts,2,0,0,0,0,1
pidgin_3_00027,the matter tire me sef seeing the same annoying thing every time,2,0,0,0,0,1
pidgin_3_00028,some of our religious leaders nor dey hear word even word of god dem nor dey hear maybe later shall they will organise healing services for their members wen nor die cox their immune strong nonsense and religious ignorance,3,0,0,0,0,1
pidgin_3_00029,i guess has a word for naysayers speaking outside the confines of the benin moatshe said una dey craze,1,0,0,0,0,1
pidgin_3_00030,who be dis wan,1,0,0,0,1,0
pidgin_3_00031,them no fit block any sim in two weeksthem don mental gan e go affect them tooawon werey oshi,2,0,0,0,0,1
pidgin_3_00032,i told one i wanted to know more about her she said her sub go soon finish like girl im not even toasting you dem think sey na everybody won toast them,2,0,0,0,2,0
pidgin_3_00033,you dey hope for bs and you no dey happy we wey no see b hope for nkor,2,0,0,1,1,0
pidgin_3_00035,guy abeg na,0,0,0,0,0,0
pidgin_3_00036,ag no sabi dance sha dey do like earthworm dey pour salt,2,0,0,0,0,0
pidgin_3_00037,lagos na wa oo this wahala has been long,2,0,0,0,0,0
pidgin_3_00038,omo women dey suprise me o how one mumu joke like stingy boys association go dey make una chest tight and tbh yall know its a joke if boys stingy hunger no go kill una nau or is that the case because itll explain the pains about it,1,0,0,0,2,0
pidgin_3_00039,e never marry finish e dey look for another one haba,2,0,0,0,1,0
pidgin_3_00040,salary wey dey finish before e enter ‍️,0,0,0,2,0,0
pidgin_3_00041,abegii make dem run tests sharply make we no go dey hear another case of weda na zoonotic disease or not,0,2,0,0,0,0
pidgin_3_00042,stop intimidating us na we know you are fine dont let me tell u again na una dey make these babes dey turn us down,1,0,0,0,0,0
pidgin_3_00043,smh you still dey do e dey pain u,2,0,0,0,0,0
pidgin_3_00044,e go be like say na kerosene i dey drink,2,0,0,0,0,0
pidgin_3_00045,boss abeg help me na e don tey i dey retweet but nothing don fall for my side,0,0,0,2,0,0
pidgin_3_00046,please na somebody should give me gist na abg chaii im so lost i just dey read half half story,0,0,0,2,0,0
pidgin_3_00047,make this month do finish abeg i don tire,1,0,0,1,0,0
pidgin_3_00048,smh some igbo youths wey dey always claim say dem wise,1,0,0,0,1,0
pidgin_3_00049,people wey dey watch back of tv,2,0,0,0,0,0
pidgin_3_00050,i cant believe thats the same oshio baba my late dad jump gutters for in this benin city i got so much in love with that former labor congress nlc in wetin dem do to our one man one ️ vote leader wetin happen to our only comradethe famous action gov,2,0,0,0,2,0
pidgin_3_00051,ehnnn you said wetin you no get respect,2,0,0,0,1,1
pidgin_3_00052,e be like say una dey rub olive oil commot for sun take pictures n call it sun kissedcos ur shoulder dry sha ooo,2,0,0,0,1,0
pidgin_3_00053,dem dey look the guy less less now nah no wahala nah condition make crayfish bend,1,0,0,0,0,1
pidgin_3_00054,in this life money is the root of all evilbut you see povertypoverty its the entire fking forest see how grown men and women dey mumu their family name all for k ontop song wey dey cause ear cancer,2,0,0,0,0,0
pidgin_3_00055,gej mumu aboki wey dey claim igbo,2,0,0,0,0,0
pidgin_3_00056,but e no go better for arsenal sha only them spoilt my beautifully cooked odds something k for don dey ready to sit for my acct now,0,0,0,2,0,2
pidgin_3_00057,peter wetin concern you for fire wey you no wan make govt resti hope you didnt take photograph ohrember unibens pictures oh,1,0,0,0,0,1
pidgin_3_00058,ineva see dem but e be like say igo agree with u makeup and snapchat don kill our own finish,2,0,0,0,0,0
pidgin_3_00059,its trust not truss but im sure i will let him go dick no dey fall for lunch dates unless he is a hegoat and im sure i dont intend to marry one,2,1,0,0,0,0
pidgin_3_00060,come make dem check that klaus guy oh this one him cheek dey red,0,0,0,0,0,0
pidgin_3_00061,una go chase us comot o common tail na k,1,1,0,0,0,0
pidgin_3_00062,all d chairman make he dey call him self since na for mouth make he nor try me ooh nor send oh na d cc he dey bet so,1,0,0,0,0,1
pidgin_3_00063,everybody don wan start twitter hangout like this at the hangoutsingle ones like us go dey hang around as for twitter for android we go hang ourselves,1,0,0,1,1,0
pidgin_3_00064,omo i no fit pass for road again make oba cum for our rescue oo e pain me say dem use water stains my clothes coz i no get moni,1,0,0,2,0,1
pidgin_3_00065,please i want to sub na since morning service temporarily unavailable na hotspot person on for me so please na i want to sub and work the hotspot wont be on forever na whats happening,0,0,0,2,0,0
pidgin_3_00066,i get two weddings tomorrow materials don land buh was super lazy to sew now im tryna dodge em and idk how one na my tenant the other guy na childhood friend from church plus i get burial condolence same tomorrow i just want to be a toddler again god,0,2,0,2,0,0
pidgin_3_00067,all this plenty question on top wetin na,1,0,0,0,0,0
pidgin_3_00068,i cant find my money wetin una do na me nd una tomorrow morning,2,0,0,0,0,2
pidgin_3_00069,the way some of you breathe off drama on here like say dem born una for na national theatre stage,2,0,0,0,0,0
pidgin_3_00070,na you dey reason wetin he nor talk he mentioned a guy and two ladies but na tiwa e disrespectsame tiwa wey e dey kiss an grope for public,2,0,0,0,2,0
pidgin_3_00071,look wetin dey free about the promo dem be like mtn,1,0,0,0,0,0
pidgin_3_00072,i beg wetin dey vex vee i dont understand is she the only one up for eviction,2,0,0,0,1,0
pidgin_3_00073,lol person don owe me money but e dey pop don p for club,1,0,0,0,2,0
pidgin_3_00074,wetin even dey wring with your head wey you rest abeg,0,0,0,0,1,0
pidgin_3_00075,lol i tire for the guy him dey vex me i dey pity cocoice walahi,2,0,0,1,0,2
pidgin_3_00076,nawaoo u guys oo c as i jus grab my fone tink say una dey call beta airtimeinfact i dey tnk una,1,0,0,0,0,0
pidgin_3_00077,i think i get you now you guys have started rd semester of preclinics omo una welldone io bhet marathon shotgun for two weeks is not good na abi how did they even break your course for multiple lecturers sef i can feel your pain now,0,0,0,1,1,0
pidgin_3_00078,rie nsi dia with all due respect anam fa ebunye unu premium + babes unu ana awum n ala this una pringu life never tire una,2,0,0,0,0,0
pidgin_3_00079,i dey quick dey vex for that nonsense,2,0,0,0,0,0
pidgin_3_00080,na true you talk baba but the thing be say if you stay indoor hunger go kill person u go outside corona go kill person either way na die na god go help person for this great dilemmacoz as take dey real na so dey real me self dey feel am now,0,2,0,2,0,0
pidgin_3_00081,shior yeye dey smell for una yansh drama go soon start just wait n see mr davidos boy,3,0,0,0,0,0
pidgin_3_00082,i swear erica is in no way attracted to laycon she just says things like im attracted to u mentally it cos it makes him feel better and have small hope im a woman and i know this antics e just dey pain me for the guy cos he don loose focus,2,0,0,1,0,1
pidgin_3_00083,wetin do una for breast sef una too dey hold am for this bird app why ‍️,2,0,0,0,1,1
pidgin_3_00084,rain pls is enough i dont wash my blanket for threedays now e no fi dry am tired of taking it in and out like a patient,0,0,0,2,0,0
pidgin_3_00085,fat abi thick people please no vex buh how do you people do it like breath stay comfortable with tight clothes clothe i made in december today i no fit use am enter bike e dey choke,0,0,0,0,2,0
pidgin_3_00086,you sabi dat werey boy,2,0,0,0,1,0
pidgin_3_00087,this one wey years old kid don dey use twitter like this nawa o ‍️,0,0,0,0,2,0
pidgin_3_00088,hail the twitter coroner just now una don comot body go do autopsy wonderful,1,0,0,0,2,0
pidgin_3_00089,we all know say na lie baba dey lie sha,1,0,0,0,0,1
pidgin_3_00090,guy dem vlad say the pikin nor literally fit read book say e papa talk am for the video im wondering where he said it abi this statement why the hell did you come back with results like you cant read equate to you cant literally read a book,1,0,0,0,1,1
pidgin_3_00091,de tin emanate from verified handle na we go fes rake ontop dat one fes,1,0,0,0,0,1
pidgin_3_00092,as hin fine reach hin noh fit toast even girls wey noh reach hin level his ego sef,2,0,0,0,1,0
pidgin_3_00093,the rice wey i cook this morning no follow at all be like something dem wan give bingo,3,0,0,2,0,0
pidgin_3_00094,all of una air if na influncers do this merch now i go dey see when can i order make una just help me retweet for biko na beg i de beg,1,0,0,1,0,0
pidgin_3_00095,you waited for a day before making this statement this thing nr dey pain you as e dey pain us see if you want to avenge them you guys should address the reason for their deaths otherwise this country nr go contain all of us o,2,0,0,0,0,3
pidgin_3_00096,akpos my own na watchn a futbal game wt a guy fr big tv and he wil be askn u who dey win wey he fit c d scoreboard clearly,2,0,0,0,0,1
pidgin_3_00097,guy i shock too in this generation ur acc na wetin dem dey use grade the love dem no send you,2,0,0,0,2,0
pidgin_3_00098,you no get money for hand and you still no go get good talk for mouth na which kind person you wan con be️,2,0,0,0,0,1
pidgin_3_00099,somebody cannot even plan surprise for this one again small play i go don dey ka boroboro bi eye ibaka wan ti get mi,2,0,0,0,0,0
pidgin_3_00100,ion do again abeg betja dey stress me fpl dey stress me owu dey blow me buhari na my president oh please,0,0,0,2,0,1
pidgin_3_00101,na omo i dey shout since and na wa oo,1,0,0,1,1,0
pidgin_3_00102,na wa for this season oh wetin dey happen,1,0,0,0,0,0
pidgin_3_00103,make boobi dey one side eee inside bra looking nice comot bra e go come be like fried egg,2,0,0,0,1,0
pidgin_3_00104,im telling this fine ass baby girl they just beat arsenal she replied me normal na then went further to say you suppose don dey used to your mumu team na then rounded it up with sorry boo,0,0,0,2,1,2
pidgin_3_00105,see na wetin dem like be that if na hospital now dem go price am like kote,2,0,0,0,0,0
pidgin_3_00106,your papa dey crazebut thats not important rn una dey behave anyhow for this app,2,0,0,0,1,2
pidgin_3_00107,onitsha people how una take dey breath for that city busy dusty noisy and too much people everywhere hot ‍️ light sef no dey ‍️ left nkpor by pm got to my house in the village everywhere cold fresh air plus nepa dey ️ una dey suffer for that city o,3,0,0,0,2,0
pidgin_3_00108,call your friend for me babe say i was the one you were looking at sharply she don comot food from her friend mouth in this life nobody be your guy,2,0,0,0,2,0
pidgin_3_00109,this life is so funny sef you will work hard and buy cloths and shoes and rain will start dictating when to wear them for you because you see rain to wear white na war to wear suede na wahala shoe wey i take my money buy,0,0,0,2,0,0
pidgin_3_00110,dis is unfair of urcompany goingtowks nw ive bin complaining abt d subscriptioni did wch did nt reflect on mydecoder nd im givin u an ultimatum else u willbsurprised my next reactnim makin dis publicly nw ive chatted u privately showing evidence of payment,2,0,0,2,0,1
pidgin_3_00111,lil wayne don vex me im actually not excited again,1,0,0,0,0,2
pidgin_3_00112,dis is unfair of ur company going to wks nw ive bin complaining abt d subscriptioni did wch did nt reflect on mydecoder nd im givin u an ultimatumelse u will surprise my next reactnim makin dis publicly nw ive chatted u privately showing evidence of payment,2,0,0,2,0,0
pidgin_3_00113,e be like u sef dey mad,2,0,0,0,0,1
pidgin_3_00114,sweater god e don dey be like my supervisor disturbing me for project,0,0,0,2,0,1
pidgin_3_00115,chews loudly because i cant stand snoring its one of my greatest fear in marriage marry wife finish she con dey snore omo na to return the wife,3,2,0,0,0,0
pidgin_3_00116,if by tomorrow i cannot make transactions with my account ill be done with yall and thats on period i know the money wey dey there na small thing butmake e work well napeople cannot even help my lifewhats this one na,0,0,0,2,0,2
pidgin_3_00117,like where i wan dey see k monthly where i dey work,1,0,0,2,0,0
pidgin_3_00118,person wey i wan shoot shot to don egbonzone me again ooo,0,0,0,2,1,0
pidgin_3_00119,you see those ones wey dey change paper to money i no dey believe say dem dey exist until d day dem run me pure street since last year sept i still dey think about my k till today na k these bastards use to cover d perfectly cut cartons wey be like real money ot of life,0,0,0,2,0,2
pidgin_3_00120,na the witchcraft part omo e just dawn on me say true dem don turn black witches o,0,1,0,0,2,0
pidgin_3_00121,this ramadan im reporting plenty people to god una don too do me strong thing,0,0,0,2,0,1
pidgin_3_00122,you see why sticking to what youre familiar with is the best when making food choices just had the trashiest creamy chicken sauce with basmati rice and i dont know how to feel well maybe not trashy its just not something im used to i no dey chop pass rice and stew,2,0,0,1,0,0
pidgin_3_00123,please i find it difficult to understand this space ehnneveryday every new morning different thingsee ehnn i know say luno own na savings una help me do see if una touch wálai i go cry my tired i seriously exhausted,2,1,0,2,0,0
pidgin_3_00124,abeg please wetin dey happen i havent eaten since morning because of you people and im not owing oooo,0,0,0,1,0,1
pidgin_3_00125,futo babes ‍️ you sha not misbehave with dem cause dem dey burst bottle,1,2,0,0,0,0
pidgin_3_00126,she ws floggin me dat very day d beatin ws so much dat i try fight back nd dis man came rm nowhere omg i almost die dat daydat my head wey no correct full of koko nd my mom was there watching dat ws d last day she floggin me always sha obt i see hell return dat day,0,1,0,2,0,0
pidgin_3_00127,guy i told this man my surname e shout e say taaa you get money na say my papa even grandpa made money alaye im jobless you wan make i dey buy beer every day gon meet my grandpa,2,0,0,1,0,0
pidgin_3_00128,i subscribe gb una no go allow am last now again una dey use una network they test my patience atleast lemme enjoy the network now even if i wont enjoy my data,0,0,0,1,0,2
pidgin_3_00129,a letter to my ex dear miss amaka you been tell me say ikechukwu na your brother all those years only for you to invite me come wedding come see you dey marry the same ikechukwu my chest still dey pain me till today for my leg and my abdomen region,0,0,0,3,0,2
pidgin_3_00130,no light heat come dey againand our forever tenantmosquitoes dey also do their job which kind wahala be this,2,0,0,3,0,0
pidgin_3_00131,make pple d dey very careful wit diz end of month oo month don end month don end ehhenn who tell u say month end nah pay day some pple month nah dayz abeg make una take am easy wit pple oo diz monin i hear wife dey corey wit husband ontop breakfast money,2,0,0,0,0,0
pidgin_3_00132,boss bless me tonight abeg even if na any amount hungry wan finish me for where ahde,0,1,0,2,0,0
pidgin_3_00133,where una dey see this money to chop four eggs eh this noodles looks terrible tho,2,0,0,0,2,0
pidgin_3_00134,if i dey play ball i dey avoid these kind people i no dey bother my sef to go mack them theyll just use you and shine,2,0,0,0,0,0
pidgin_3_00135,be like i came to church very early o sermon no wan end and my stomach don dey para,1,0,0,1,0,0
pidgin_3_00136,wahala be like bicycle ooooo kuje rain don commot person roof breeze carry roof hit person windshield spoil d person gate breeze lift roof again to spoil another person house god abeg they still dey commot money for this house,0,2,0,2,0,0
pidgin_3_00137,im in tears guys see how my customer is rocking her bag she made me so happy with this picture e choke abi e no choke lagos nigeria,0,0,3,0,0,0
pidgin_3_00138,im in tears guys see how my customer rocked her bag she made me so happy with this picture e choke abi e no choke ikeja,0,0,3,0,0,0
pidgin_3_00139,this work of is going to cost me more hours to complete and im not giving up not now or never ️ so many legends dey but im just trying to be another one please kindly retweet for a bother na,0,0,0,0,0,0
pidgin_3_00140,done turn rich friend oooooo abeg where una dey see this money,0,0,0,0,3,0
pidgin_3_00141,where una dey find this love abeg if you help me see,0,0,0,0,2,0
pidgin_3_00143,stop tell me i forget you pls that have to stop remember when you dey suffer i know come help you and u know call me enjoyment come ur side my phone no ring oh now d table don turn i don become ur enemy life,0,0,0,1,0,0
pidgin_3_00144,if you go to that party behind metheyll not give you rice chop and if them give you rice meat know go dey on top ami hate rubbish‍️now im just home alone looking like person wey lost her way to naija abeg who get party for there area lemme turn up please,1,0,0,2,0,0
pidgin_3_00145,dis boys av dual citizenshipno properties nor businesses in nigeria bt ar makin d loudest noises and ar causin problem in d country dey can leave d country anytime dey set it ablaze wt d help of sentimental apologists dey av turned some of our youths zombies wt no brains,2,0,0,0,0,2
pidgin_3_00146,am ur biggest fan person blow me for mouth coz of you we dey argue u and olamide who get vibes pass i argue they tell dem sey na get vibes pass before u no wetin dey happen wey don dey argue i no know wen i call the boy bastard out of anger the guy blow me,0,0,0,2,0,1
pidgin_3_00147,how far after the online bashing na this way una go una dey hawk our jersey like this cc,2,0,0,0,0,0
pidgin_3_00148,this modric goal was one real madrid goal i didnt celebrate dem just ruin handicap wey everything don set,0,0,0,2,0,0
pidgin_3_00149,the kind body heating wey dis geh gimme for bus now ehn unto say i look like snow white shey na my fault,1,0,0,2,0,0
pidgin_3_00150,one hour before you enter abuja you for don dey see good roads na where the madness of all the drivers on the road they start be that come and see speeding all im hearing is voom voom voom left and right,2,2,0,0,0,0
pidgin_3_00151,na so i call them for house say i don reach school ooo them come give me another bad news say i forget my meat as i dey pack my stuff meat wey i do walaha fry yesterday afternoon as i dey now ehn i no fit think because this cold sef don enter my brain,0,0,0,3,0,0
pidgin_3_00152,in this life bros fear women same best friend dey here dey chop her friend man buh my babe friends dey do strong head,1,0,0,0,1,0
pidgin_3_00153,na wetin de pain me for justice be that the crime don kill one person,2,1,0,1,0,0
pidgin_3_00154,i just no wan curse people doing this face and account thing why you dey give pesin hbp like this,1,0,0,0,0,2
pidgin_3_00155,na all this kind play dey make my future husband dey run im single lets be guided please,1,1,0,0,0,0
pidgin_3_00156,small change i lock somewhere for detty december e be like every go dey dia problem done plenty pass money make i face am head o,0,1,0,2,1,0
pidgin_3_00157,oh wow me wey dey look out for you na me fuck up please give sọpe back the account,2,0,0,1,0,0
pidgin_3_00158,fresh kehabi opportunity to fornicateactivity dey wey baba go do wey go make baba forget about meim not playing rough play naira,1,1,0,1,0,0
pidgin_3_00159,that imeko video get as e be for my body sha small time dem go dey rubbish cele,2,0,0,0,0,0
pidgin_3_00160,now now wey i renew my sub netflix don sharply collect gb i no dey do again abeg this sub must follow me enter next year ijn,1,0,0,2,0,0
