text_id,text,Anger,Joy,Disgust,Sadness,Surprise,Fear
igbo_A2_01335,@IOladiplenty Ishi mebie gi ebe ahu. O di ka afo a na asa gi na onu? Gbafuo biko!,2,0,0,0,0,0
igbo_A2_01336,@CynthiaOlaedo4 Another #IgboYahooBoys?🤷🏾‍♂️ Ndị ara https://t.co/IQ0j8vas45,0,0,2,0,0,0
igbo_A2_01337,@AlhajiMichie @zubyIII @CakeMaestro042 @Ujamidaize @goshhii_ @Gochicc That one knw zodiac too😌 Skills o ji araputa umu nwaanyi😌 Akwuna nwoke https://t.co/bqowr4zdct,0,0,2,0,0,0
igbo_A2_01338,"A sị gị oringo gbuo gị, kele Chukwu, kama ị ga atọ na nga na Malaysia.... 🌚",2,0,0,0,0,0
igbo_A2_01339,@AfamDeluxo Taa nsi gi,0,0,2,0,0,0
igbo_A2_01340,Ka3na ga aragbu kwa Ọzọ ma the boy nye ya chance 😂,0,0,2,0,0,0
igbo_A2_01341,@ebukakanary1 @MobilePunch @UchePOkoye Ezigbo ife ifele. Tufiakwa!,0,0,3,0,0,0
igbo_A2_01342,bitch emetụla ego m aka. Achọghị m nsogbu,2,0,0,0,0,0
igbo_A2_01343,@Spororon @aproko_doctor Otu gbawakwa nne gi dia,2,0,0,0,0,0
igbo_A2_01344,Unu abụọ rie nsị https://t.co/HbT6B5QnUq,2,0,2,0,0,0
igbo_A2_01345,@uchesame Onye isi mmebi,2,0,0,0,0,0
igbo_A2_01346,@adammaonyii1 Amosu ne'ye ya nsogbu..😡,2,0,0,0,0,0
igbo_A2_01347,@AfamDeluxo Lol. Ndi ara juru ebe niile.,0,0,2,0,0,0
igbo_A2_01348,Abakpa ntị ike https://t.co/N0M5Er9953,2,0,0,0,0,0
igbo_A2_01349,Umu nwoke ajooka...tufiakwa!!!! https://t.co/T6H9jtAnzn,0,0,3,0,0,0
igbo_A2_01350,@henri_ozil @promisehov Opuoma won. Definitely he won na obodo ndi mmuo 😂😂😂😂😂,0,0,0,0,0,0
igbo_A2_01351,"Bikonu, ndi igbo ibe m. Taa bu ubochi uka. Unu emekwana taa. Hapu ya echi. Enyi gi nwoke maobu nwanyi biagodi n'ulo gi, si ya n'unu agaghi eme. Hapu amu gi na ara gi n'ime akwa gi. Ju ekwensu na onwunwa ya niile. Mana echi ruo, ragbuzienu onwe unu.#IgboTwitter Don't translate😂 https://t.co/uUEfSst5kU",0,0,2,0,0,0
igbo_A2_01352,"@NwanyiNkwobi @SwtNkechi @UchePOkoye @thatuniqueniga2 @chin_enye @obasitwins @yougeeooo @OgbajiIfeanyi @chaigzy @casenora1 @oblomart God made you fresh...🥴🥴🥴 O nya ka iga eji choro igbazi oto, n'okporo highway n'ime mall🙄",0,0,2,0,0,0
igbo_A2_01353,@xxthuglovingxxx @tawah89 Bia onye ofe mmanu a! I kpo ya papi ozo.. m doorie gi amu😒,0,0,2,0,0,0
igbo_A2_01354,@CHIKADIBIANNEWI Ezigbo ndị uchu,0,0,2,0,0,0
igbo_A2_01355,"@Fairly_Usedd @life_of_mrey Gaba, aga ebelu gi amụ very soon",0,0,2,0,0,0
igbo_A2_01356,@UgwunnaEjikem Inapukwanu Ezigbo ara. Ewu,0,0,2,0,0,0
igbo_A2_01357,@AdeniyiJuwon_ @oppsforelites @EricaNlewedim Ndi Ara are here!,0,0,2,0,0,0
igbo_A2_01358,@Nerdy_Dopey @Soniboo Onye kwanu na cho clean ihea... mmeko nwoke na nwa agboghobia aburo ife ezigbo omume... O nghasa na mpito...fa abuo a la nye onwe fa nzuzu...,0,0,2,0,0,0
igbo_A2_01359,Ndi ara no mind them https://t.co/fEb2dcDRVV,0,0,2,0,0,0
igbo_A2_01360,"@jocular_solo @aproko_doctor @SavvyRinu @alexlobaloba @Itz_Konani @Biisi96 @CACCOT1 @oti_pr @__Mbah @Alex_Houseof308 Nke gi ka ina-akokwa. Onwe ndi ji ahun ha ere ahia ha na internet. Igositu ndi mmadu ahu, otoo ha gwogwo. Ha ebido chowa gi makwa ahia ikposara. Onwe ndi naeme udia, mere ka m jiri kwo etu ahun. Imeela maka ndumodu gi. Daalu!",0,1,0,0,0,0
igbo_A2_01361,@Tokwonna Ndị na apụ ara!,0,0,2,0,0,0
igbo_A2_01362,@Buchyogba @thecableng Nna Ike gwuru this country.,0,0,0,2,0,0
igbo_A2_01363,Them say na bandit. Ndi uchu. https://t.co/LE6qp5HF0V https://t.co/WbzRVk1JkG,0,0,2,0,0,0
igbo_A2_01364,Ndị ọnu ọjọ 😁😁 https://t.co/3pQ6GhztWW,2,0,0,0,0,0
igbo_A2_01365,@akunnachux Ezigbote onye apari!,0,0,2,0,0,0
igbo_A2_01366,@SenatorEbydon Nsogbu adiro. Nwa otu,0,0,0,0,0,0
igbo_A2_01367,Negodu onye nne na nna muru...chineke kere! Tufia! https://t.co/lxTSrPtiYi,0,0,3,0,0,0
igbo_A2_01368,@Anowax @HonNonny @okeugo_ @Ludarking0 @Cassbeatz Highest na afo osisa go be una score 😂😂,0,0,0,0,0,0
igbo_A2_01369,Enyiaaaa nee gi ọnụ mechie. https://t.co/A5jGB5HSZS,3,0,0,0,0,0
igbo_A2_01370,Hope Uzodinma = mmiri nsị,0,0,2,0,0,0
igbo_A2_01371,Akuko ndi mgbu https://t.co/swMTxAYnKA,0,0,2,0,0,0
igbo_A2_01372,Mechie onu osiso Ogbunigwe dika gi https://t.co/LiD9VN2C6e,3,0,0,0,0,0
igbo_A2_01373,Onukwube. Onu uwa. https://t.co/92t9qfo9sR,0,0,1,0,0,0
igbo_A2_01374,@Mr_JayMartins @IgboDinma @cfmemories @Asusu_Igbo @voiceoftheEast @coolfinesse @Coal_City @Igbopeople @nenehajiah @ConnectEnugu @nwadiorammaa @click042 Ike gwụrụ. Ọ dizia ka ha kaa gị maara Bekee asụ😏,0,0,0,2,0,0
igbo_A2_01375,@JauntyUnachukwu @el_shinkafi @UgwunnaEjikem Ndị ara abụọ,0,0,2,0,0,0
igbo_A2_01376,@Ojemba99 Ihe gburu onye oshi gbuokwa gị!!!!,2,0,0,0,0,0
igbo_A2_01377,"@OdogwuAchina Taaah, mechie onu dia. Orugho my friend https://t.co/55i0M38cPs",3,0,0,0,0,0
igbo_A2_01378,Samson bu nwoke gbara ajị n'obi Ụmụ nwanyị e le cha anya fuo ya ajị Anyị ga fu kwa ụmụ nwanyị ajị Ugbua bu kwa oge i fuo ajị Fuo ha ajị fuo ha ajị Na abalị ka m ga bịa bụrụ Adanne gị ekwela ka bingo chuo m oso @Ezemmuo_Nkanu @OlisaOsega #IgboTwitterCommunity https://t.co/T2LF5qbX7b,2,0,0,0,0,0
igbo_A2_01379,"@mzroe_19 Ihe nke a, ami la ndi mmadu apari.",0,0,0,1,0,0
igbo_A2_01380,“Iberibe n’enye ndi ala morale” ~ @phynofino https://t.co/TQXRSJFIpw,0,0,2,0,0,0
igbo_A2_01381,"@FBanks7 It's entering the case of ìhè ọjọọ gba afọ, ọ bụrụ omenala",0,0,2,0,0,0
igbo_A2_01382,Ala gbagbo kwa Ma gi Ma Rochas ahu. Ndi ara https://t.co/3j8gsR6wts,2,0,2,0,0,0
igbo_A2_01383,@kayseeee_ @ogbuefitoks Ndị nzuzu ga-abụ ndị nzuzu.,0,0,2,0,0,0
igbo_A2_01384,Ndị ụ̀chụ̀ everywhere......tueh https://t.co/jAIkoxpiV6,0,0,3,0,0,0
igbo_A2_01385,@PickTwo_ @De_Lordess @adedoyinbetiku @phweshious_ @joviberry05 @Jayn247 @GoodnightHumans @preetyani Zuzuru gi gba fu nga https://t.co/WCS4YgldhY,2,0,2,0,0,0
igbo_A2_01386,@Kene_Nnewi Fix anya gi dia Onwa.. Akwuna nkwo nnewi,0,0,3,0,0,0
igbo_A2_01387,@HonNonny @steadyrockjoy Agu riekwa anu gi,2,0,0,0,0,0
igbo_A2_01388,@Mrmanhere_ Chi m ooo. Onye mgbu a na asu igbo o,0,0,2,0,2,0
igbo_A2_01389,kpo ya Afa. Nnukwu Amu https://t.co/JIEu4YS8O5,0,0,3,0,0,0
igbo_A2_01390,"@_okeoghene_ @Mosopefoluwa_ Na Olodo na, no blame am",2,0,0,0,0,0
igbo_A2_01391,"Iberibe na-enye Onye Ara morale. Chaiiii, ogini ka ndi Imo mere nwoke a??? https://t.co/Bz8T6Edquy",0,0,2,2,0,0
igbo_A2_01392,Egwu ndi Mgbu https://t.co/RlX8YgCGSe,0,0,2,0,0,0
igbo_A2_01393,"@Fairly_Usedd 😂😂Isi mgbaka dị n'ụdị n'udi, kpachalu anya gị oo",3,0,0,0,0,0
igbo_A2_01394,Na now day break. Ndi ara... https://t.co/XFaKMOUN6A,0,0,2,0,0,0
igbo_A2_01395,@MealdredO O di necessary biko... Ndi uchu,0,0,2,0,0,0
igbo_A2_01396,Nkita riforu gi nsi. Wtf https://t.co/ZTOOCD3Mlx,0,0,2,0,0,0
igbo_A2_01397,@ChidiZeus nü gbo kwe onwe gi😂😂😂,2,0,0,0,0,0
igbo_A2_01398,@Akjesus @iam_sofiapinky Egbe eluigwe gbagbukwaa gi there... Mpama,2,0,2,0,0,0
igbo_A2_01399,"@AdannaPapa @kingsleynovich Bia, Eze ndi ncha 🙄",0,0,2,0,0,0
igbo_A2_01400,@AfamDeluxo Eziokwu ehn. Mchew,0,0,0,0,0,0
igbo_A2_01401,@sanwellz The matter legit tayaaa me mehhn 😪.. Ndi nzuzu upandan,0,0,2,0,0,0
igbo_A2_01402,Onye Ngaga bu oji onu. 🤣💯,0,0,0,0,0,0
igbo_A2_01403,@ke_aier Kene baby asa nwere ukwu nti kedu..???,0,1,0,0,0,0
igbo_A2_01404,"Oga Doubting Thomas, mgbe e ji ekwu ana e teka",1,0,0,0,0,0
igbo_A2_01405,Love and light gbakwa oku,3,0,0,0,0,0
igbo_A2_01406,@IvanOkelu @chykesoft1 @Chief_Cyril @_Ebubechukwu_ @ChukwuebukaEmj @okijagirl @ukchukx Lmao. Onye ojoo.,0,0,2,0,0,0
igbo_A2_01407,"@waxzyy_ @nazcorey_ No mind them, ndi ara",0,0,2,0,0,0
igbo_A2_01408,"Ngwa, Ndi boys. Bido nu nzuzu na comments 😪😪😪 https://t.co/D9d7g555TR",0,0,2,0,0,0
igbo_A2_01409,@Ass_umptaE Chineke na-agọzi ufoudu umu nwanyị with mara mma! Bia na-ebu ukwu na ike gọzie ha,0,0,0,0,0,0
igbo_A2_01410,@OlisaOsega Okwu gi kwu oto ka amu!,0,0,2,0,0,0
igbo_A2_01411,afam nooooo men are scum o ndị mgbu,0,0,2,0,0,0
igbo_A2_01412,Virgin ndị mmụọ 🤣🤣🤣🤣🤣 https://t.co/ali7OUbQ3l,0,0,1,0,0,0
igbo_A2_01413,@folklawz Folk onye nku 🙌🏼,0,0,0,0,0,0
igbo_A2_01414,@Jamessucre2 @DJSailentMasta @enugudisco Ndị oso chi egbu,0,0,2,0,0,0
igbo_A2_01415,@Ebere_Ayoka @AfamDeluxo Ụmụnwanyị mba ise na-ala ajọ Dị 😂🤣😂🤣😂🤣😂🤣😂 #JustJoking ọ 🏃,0,0,2,0,0,0
igbo_A2_01416,@mzz_titi Rie nsi. Rie ezigbo nsi. Nwelu nsi laachaba. Onye mgbu 😑,0,0,2,0,0,0
igbo_A2_01417,@Urcchy Ezi oyi umu akwuna whethdral road,0,0,3,0,0,0
igbo_A2_01418,@mzz_titi @Nobsdaslushhkid ndi na ta anu mmadu,0,0,2,0,0,0
igbo_A2_01419,"@evraaikay40 @UgwunnaEjikem Evra, Okwa e ma na aru adiro gi? 😆",1,0,0,0,0,0
igbo_A2_01420,@user 😄😄😂 anyi no na nsogbu!,0,0,0,0,0,2
igbo_A2_01421,Because ụmụ ụwa dị iminimious. https://t.co/23CV0i0Xpa,0,0,0,0,0,1
igbo_A2_01422,Hard man hard man Obele ife nah irusisibe anya mmili.. Obulu na fa agbawa go gi Obi https://t.co/g1vm2P5mev,0,0,0,0,0,0
igbo_A2_01423,Onye igbo tokwalu ato n'obodo a anyi no n'ime ya! Chukwu zobakwa anyi ma gozibe anyi 🙏. https://t.co/yvhEbdx24o,0,0,0,2,0,2
igbo_A2_01424,"@Ada_Ojilibeka @_DammmyB_ @BUBLAGOS @offor2000 @jidealexoni @RegalKimi @Tee_Sleek @Apex_Zy @SalmanDuke @Sally_officia @AuwalMustapha2 Nsogbu adiro. Ka anyị nye fa lue echi, ọbụrụ na fa akpọrọ ka m jee malu ma onwe ife melu nụ.",0,0,0,0,0,0
igbo_A2_01425,"@AfamDeluxo Olisa bi n'igwe ma ogodo ya ana akwu n'ani, biko kwadebe mu na Nwanne'm. Oyiyor k'anyi nokwa. Umu azi eme jiri anyi gba boolu🙏",0,0,0,2,0,0
igbo_A2_01426,@AdannaPapa @iamAdacyprain @CynthiaOlaedo4 @chris_chuka Ọnye ụjọ ọgwụ ka ịbụ 😁,0,0,0,0,0,2
igbo_A2_01427,@Duzie_ @Engr_pii O dị egwu oo,0,0,0,0,0,3
igbo_A2_01428,@Kene_Nnewi @Martinect2803 Afo ga asa gbukwa ya.. I'm just being concerned.,0,0,0,0,0,2
igbo_A2_01429,@MalachyOdo1 N'dia ga piawa gi isi one day.,0,0,0,0,0,2
igbo_A2_01430,@_Ebubechukwu_ Umu ngwucha uwa😒 https://t.co/K5GEFOJ27J,0,0,0,2,0,0
igbo_A2_01431,@iam_switchme_ Ajuo mmuo di n'uwa.,0,0,2,0,0,0
igbo_A2_01432,@toach4shizzles Chineke ekwe kwala ihe ojo!,0,0,0,0,0,3
igbo_A2_01433,"Lmafoooooooooooooooooooooo 🤣 🤣 🤣 🤣 Ifeanyi biko kwa, rapu mu aka oh! Okwa ofu nwa ka mu bu Ike adiro mu oh 🤣😂😂😂 https://t.co/vZCu0kG4Eo",0,0,0,0,0,2
igbo_A2_01434,@ijazzzbabyboy Chineke zoba umu ya.,0,0,0,0,0,2
igbo_A2_01435,@Wizebaba @maziibe_ Nekwe gi nekwe oku mmuo. All liars go to hell Oooo. Keep lying https://t.co/O8EIBzcFvf,0,0,0,0,0,2
igbo_A2_01436,Ọ bụzi ka ife nlachasi si adi??? Nsogbu dịkwa https://t.co/okZ3odZF6B,0,0,0,0,0,3
igbo_A2_01437,Chukwu ekwena ihe ojoo. https://t.co/PnA8igFSJY,0,0,0,0,0,3
igbo_A2_01438,Ndi hausa alaputa go anyone na Enugu,0,0,0,0,0,1
igbo_A2_01439,mba biko stay with ndi nsogbu twitter,0,0,1,0,0,0
igbo_A2_01440,@iam_realjayson At a time ndị oga na-adị kwa loyal,0,0,0,0,0,0
igbo_A2_01441,Ukwe nkasi obi... Che echi che ndu gi Bere onwe gi akwa 🎶🎶🎶 https://t.co/pqbtO8SYUN https://t.co/Esl1dk9H2k,0,0,0,2,0,0
igbo_A2_01442,chukwu ekwewala ihe ojo gba afo,0,0,0,0,0,2
igbo_A2_01443,@Poshfelly @ThatNiggaChris_ nsogbu di ohh,0,0,0,0,0,3
igbo_A2_01444,"@Adaaobi_ 20th kwa ? 😂😂 Nwanyi oma nwayo kwa, ikwurodi 10th ilugo na 20th",0,0,0,0,0,0
igbo_A2_01445,@Naija_PR 1) No facilities 2) Odikwa risky,0,0,0,0,0,2
igbo_A2_01446,I ga araputakwa mmadu o https://t.co/Qxr4YTlpCJ,0,0,0,0,0,2
igbo_A2_01447,nsogbu di ohh,0,0,0,0,0,3
igbo_A2_01448,@OgbajiIfeanyi @ebuukanary1 @Cakelicious4 Echi ga-adị egwu,0,0,0,0,0,3
igbo_A2_01449,"17 deaths in one day. Jesus Also, 52 cases in FCT. Chineke napu kwa ekwensu ike https://t.co/ppguoOCaqL",0,0,0,0,0,2
igbo_A2_01450,"@OsitaAmakeze @UN @IYIL2019 @UNESCO @igbolectures @mbidoigbo @EmekaAmakeze @OBICARE @bonario89 @amarachimex @nwanyi_ocha Nsogbu dịkwa, ọsọ a bụ nke onye maara nwanne ya, ya kpọrọ wee na-agba niihina agwọ nọ n'akịrịka.",0,0,0,0,0,3
igbo_A2_01451,@AfamDeluxo Nsogbu dịkwa nu,0,0,0,0,0,3
igbo_A2_01452,@HonNonny Virgin Maria nyelu gi aka,0,0,0,0,0,0
igbo_A2_01453,This harmattan ga egbu mmadu o,0,0,0,0,0,3
igbo_A2_01454,@feathersproject @EmekaEmezue Ikegwu madness jam madness nsogbu di,0,0,0,0,0,1
igbo_A2_01455,"@FBanks7 These days, it's more like it. Anubata ofu ekwensu, o jide onye obuna tisaa. Tufiakwa!!!",0,0,3,2,0,0
igbo_A2_01456,"@fazfunkie @NwanyiNkwobi Nna ehh, Ike gwuru💔.",0,0,0,3,0,0
igbo_A2_01457,Nwoke sakwara ezigbo aru!! Nne Uche gi di na ya 😻😻😻 https://t.co/Nq5a2rlAL7,0,0,0,0,0,0
igbo_A2_01458,Chukwu zoputa umu gi https://t.co/gfm2jfXniB,0,0,0,0,0,2
igbo_A2_01459,"@mschykaa Onye chukwu nazo, nazo onwe ya",0,0,0,0,0,0
igbo_A2_01460,@viktorasiegbu @akaebube ezigbo ike nwannem.... Chukwu ga azo anyi 🙏🙏,0,0,0,0,0,0
igbo_A2_01461,Nkem di iche bukwa ajo afa,0,0,0,0,0,0
igbo_A2_01462,"#WorkChopIB #FaajiFriday @HakeemOyato1 @folakemimighty WDP ""Ihe Neme"" - @official2baba",0,0,0,2,0,0
igbo_A2_01463,Mmadụ abụ Chukwu... SMH.. https://t.co/n47SrZHQsV,0,0,0,0,0,0
igbo_A2_01464,@AfamDeluxo Hehehehehehe egwu dikwa oooo. That 5 kpaii got me thinking🤔🤔🤔🤔,0,0,0,0,0,3
igbo_A2_01465,@IkukuomaC @FabrizioRomano Nsogbu digodi next season for Arsenal😂,0,0,0,0,0,2
igbo_A2_01466,"@Ike_Obiora @AkwariCharles Igbo di nma, onye echezona nwanne ya",0,0,0,0,0,0
igbo_A2_01467,"Asa ọbula n gafere, m si ya Hi, nne Kee way... Ndị a ga sunye kwa m na nsogbu. Ahhh https://t.co/Fkm7zAM5ef",0,0,0,0,0,2
igbo_A2_01468,Onye amuma si anyi gba-ra umu nwanyi oso.,0,0,0,0,0,2
igbo_A2_01469,@Dlaureate Chukwu mere gi ebere nne,0,0,0,2,0,0
igbo_A2_01470,@alhajitekno Nwa nne chukwu so gi na azu... Gaba niru.. Fire 🔥 on,0,1,0,0,0,0
igbo_A2_01471,Nsogbu e nwego problem...,0,0,0,0,0,2
igbo_A2_01472,@StesiaEdmund MBA ooooh Owebedi ihe unufu,2,0,0,0,0,0
igbo_A2_01473,Kenechukwu Ndi a ga eri gi N ndu ooh https://t.co/zU9QcC4KOq,0,0,0,0,0,3
igbo_A2_01474,Mmadu a tokwa n'aka umu nwanya.😂 https://t.co/wDkZ7GgAC3,0,0,0,0,0,2
igbo_A2_01475,"@munashalom Ha.. Munachi m so. Biko, ọkwa gị na Chukwu so o. Biko kwa, ejila maka onye ọ bụla mee ihe i kwesịghị ime. Obi si e gị ike nwanyị ọma..biko.",0,0,0,0,0,0
igbo_A2_01476,@IgboDinma @nwanyi_ocha.. Nke ugbua bụ onye arachaghi ọnụ ya ụgụrụ arachaa ya,0,0,0,0,0,0
igbo_A2_01477,@user @user Mu na gi alu ezigbo ogu soon men aside. 🥊🥋🔪🍾,2,0,0,0,0,0
igbo_A2_01478,@chukwumaatom @ezydaniel O nwere ndi ma toro n'ala Igbo mana ha dara asuu Igbo! Kedu zi ndi ya su zi?,0,0,0,1,0,0
igbo_A2_01479,@Quin_didi Chukwu napulwa ekwensu ike.,0,0,0,0,0,3
igbo_A2_01480,"Ma ọnwụ egbughị nwoke, otu ụbọchị ozute ihe ọma Chi ya kwadooro ya.",0,0,0,0,0,0
igbo_A2_01481,@Urcchy Lol..onye ujo Akwukwo,0,0,0,0,0,1
igbo_A2_01482,Nsogbu dikwa🤣🤣🤣 Hope adirozikwa ebe I no. https://t.co/YqucU45gxI,0,0,0,0,0,0
igbo_A2_01483,@Ada_Ojilibeka Chukwu zoba kwa anyị. I've nkea gwụrụ ike.,0,0,0,0,0,2
igbo_A2_01484,@von_Bismack Onye nwe anyị nọnyere gị...,0,0,0,0,0,0
igbo_A2_01485,@FBanks7 It shouldn't biko. Unu etinye zi na mmadụ ụjọ na arụ jor😕😕,0,0,0,0,0,2
igbo_A2_01486,@Talion_D_Ranger @bittaleaf @yemialadee Nsogbu dị kwa.... Ife corona na cause... 😩😩,0,0,0,0,0,3
igbo_A2_01487,@classichrixs @Preciouz_gift @phunkey__ @AmberNofisat @akaebube @aalizzwell01 @Chi__ama__ka @AdesuaEtomiW @LadyGrasha @Emini_Sir_Kay Ụjọ anaghị atụ m E nwere m olileanya n'ebe Chukwu nọ Daalụ nwanne,0,0,0,0,0,1
igbo_A2_01488,@user Nna iji iwe o,1,0,0,0,0,0
igbo_A2_01489,@AmBestmanBuka @7KENNETHNewman @AMADICHIMA @Mykee_A @DrJoeAbah Ndị ọla ni iyi na ndị ọla n'ike a karịa nnam...... Chukwu zo ba 😕,0,0,0,0,0,0
igbo_A2_01490,@user @user 😂😂😂😂😂 Ihe ana azo zi bu la the engine ghara inwuru oku Smoke si ebe niile na-aputa kitaa Ariri egbuo my guy🤣🤣🤣🤣🤣,0,0,0,0,0,3
igbo_A2_01491,@Fairly_Usedd Eke ọkụkọ ya alapụta kwa nụ gị nna anyị!,0,0,0,0,0,2
igbo_A2_01492,@EmekaAmakeze Nsogbù dikwa o!🙆‍♀️🤣,0,0,0,0,0,3
igbo_A2_01493,@TheVyrus Onwebe ihe hafuru.,1,0,0,0,0,0
igbo_A2_01494,@user Nsogbu dikwa oh😂🤣,0,0,0,0,0,3
igbo_A2_01495,@WalkerSavvy8 Nsogbu agaiaha adi?,0,0,0,0,0,1
igbo_A2_01496,Egwu Obiligbo dikwa ogologo https://t.co/q91ajpRfWP,0,0,0,0,0,0
igbo_A2_01497,Chai. Ogwusigo. Ike gwuru. https://t.co/Mn3SUUBT0l,0,0,0,3,0,0
igbo_A2_01498,"This is silent war.may God help us o the result no go good oo, (adage)ebulu ozu onye ozo odi ka ebu ukwu nku . https://t.co/t183DKyrOf",0,0,0,3,0,0
igbo_A2_01499,@Ezemmuo_Nkanu @chandni_lish Ano’m ebe ahu o! Ozugbo🏃‍♀️🏃‍♀️🏃‍♀️,0,0,0,0,0,0
igbo_A2_01500,Table tennis OZO DAY AT BRILA FM #RewindWithOzo Ozoemena Chukwu https://t.co/Z1e0lI2D9W,0,0,0,0,0,0
igbo_A2_01501,@user *in your mum voice* ekwensu ekwela ihe ojo..e ghaghi banye ihe ga egbu ghi,0,0,0,0,0,2
igbo_A2_01502,@liodelrei Standing solidly with you dearie. Ekwensu nalụ Chineke ike biko,0,0,0,0,0,0
igbo_A2_01503,@user @user Nna nekwa nu m nekwa nsogbu o🤣,0,0,0,2,0,0
igbo_A2_01504,"@UgoMcgobiz @MissOnwurah Ugoo, Ezigbo mmadu.. Ibolo nkiti gbagbuo dike! 👊",0,2,0,0,0,0
igbo_A2_01505,@AfamDeluxo Adịghị agbata amụ ọsọ. Nwanne ndia bu amụ atụ egwu..,0,0,2,0,0,0
igbo_A2_01506,@chaigzy @CDazlyn @ChinenyeNoy @AfamDeluxo @NkyEzenwa @ChisomOfficial @Chukwunonyerem9 @TheProfessaw @ESC_Nobleman @Ubanized Nwayo nwayo sir mmadu emegide ifea gbuo onwe ya,0,0,0,0,0,2
igbo_A2_01507,@OsitaAmakeze Chimoo! Okwa ma o di ndu hu nwa duriva ya 😂,0,0,0,0,0,3
igbo_A2_01508,"@BlaqBonez @omlola_ Haba have haba, chukwuemeka, traps Ana adi gi mma too?",0,0,0,0,0,0
igbo_A2_01509,@barakolee Okwa iwu nke Chukwu ka m na-aguputalu unu maka ndi chefuugo ya.,0,0,0,0,0,0
igbo_A2_01510,Unu egbula m! https://t.co/LV5PfhHeOl,0,0,0,2,0,2
igbo_A2_01511,Nna ehnnn....... Egwu dịkwa https://t.co/g6vhuiCFjQ,0,0,0,0,0,3
igbo_A2_01512,Nsogbu dikwa today. Will Ozo choose Nengi or DORATHY.,0,0,0,0,0,3
igbo_A2_01513,chuks lekwa gi lee oria ota garri,0,0,0,0,0,2
igbo_A2_01514,"@surboi 70 new cases. Lekwa lagos, lekwa onwu ike!",0,0,0,0,0,3
igbo_A2_01515,Mmadu atogokwa n’ obodo a @OgbajiIfeanyi @UchePOkoye @Munashalom @Anambra_girl https://t.co/ALeQcuam0T,0,0,0,0,0,3
igbo_A2_01516,Kedi ife ne ye gi nzogbu?,0,0,0,2,0,0
igbo_A2_01517,@AdannaPapa @fazfunkie Iwe gi dere juuu. Nwaa choro onye ga egbu ya.,2,0,0,0,0,2
igbo_A2_01518,@S_mattahorn @Kene_Nnewi 😳😳 Location ga egbu kwa mmadu... Kam gbanyuo ya biko,0,0,0,0,0,3
igbo_A2_01519,Ndewo ndi Lagos a natagho m. Kedu onye ga-enye mu nri,0,0,0,0,0,0
igbo_A2_01520,@Ujamidaize @purekosy Hehehehe the thing dị nnọọ egwu,0,0,0,0,1,2
igbo_A2_01521,"Guy, E gae gbum mmadu 😀😀😀😀😀😀 https://t.co/9UvE8WpV6J",0,0,0,0,0,2
igbo_A2_01522,E jila mmanya nwubu onwe gi. https://t.co/4EZpyJxxmh,0,0,0,1,0,0
igbo_A2_01523,@user Don't oo Maka ndu gi😂😂😂😂😂😂,0,0,0,0,0,2
igbo_A2_01524,@AdannaPapa @Ada_Ojilibeka Jesus!... Obodo Eliza di Egwu o They will maime him... 🙆🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️,0,0,0,0,0,3
igbo_A2_01525,Heat oooooo... Chineke ụsụụ niile nke ndị agha.. Gbadata bịa nyere ụmụ gị aka biko nwoke ọma... 😭😭,0,0,0,3,0,0
igbo_A2_01526,"@oziudo Maka Chineke, deleting it now. Before m tinye onwem na nsogbu nga'm n'eme onye oma .",0,0,0,0,0,2
igbo_A2_01527,@e_okeys 😂😂😂😂.. Nsogbu a dịro. Husband go soon show. Ka mụ na kwado welu na eche ya.,0,0,0,0,0,0
igbo_A2_01528,"Onye nwere nti, biko nuru olu nwanne... Chukwu gozie gi nwanne mmadu. Oga adiri umu nwoke anyi na mma. https://t.co/grkEiavP3u",0,0,0,0,0,0
igbo_A2_01529,@HonNonny @Martinect2803 Me too.. That side na atu m ezigbo egwu.,0,0,0,0,0,3
igbo_A2_01530,@its_bugatti @NkyEzenwa @aproko_doctor @BudweiserNG You... o di egwu https://t.co/52NMMh7LzF,0,0,0,0,0,3
igbo_A2_01531,Even #BigBrother don tire. Nsogbu sister girl nke'a dikwa too much. #BBNaija,0,0,0,0,0,0
igbo_A2_01532,Ihe nkea gwuru ike. Scared i am. https://t.co/ZeuWrR8VXz,0,0,0,2,0,0
igbo_A2_01533,Mmadu chukwu kereke agahi eme m ihia https://t.co/gZZHysMXe4,0,0,0,0,0,0
igbo_A2_01534,@pee_deevah Aga asu gi ka akpu,0,0,0,0,0,0
igbo_A2_01535,"@DieuEmeka Nna, ọkwa anya ụfụ? Maka ọbụ onye Igbo.",0,0,0,2,0,0
igbo_A2_01536,#ESpice W. @velmodouble #NP Nnukwu Mmawu @emeczy,0,0,0,0,0,0
igbo_A2_01537,@user Nna ehh... Ife nkea di egwu,0,0,0,0,0,3
igbo_A2_01538,@889BrilaFM aligommanwu bikonu gwara mu ndi Chelsea na mourinho ga emenyu ha egwu na anya.biko kelele mu wilson njoku.#osha,0,0,0,0,0,2
igbo_A2_01539,@Fairly_Usedd 🙄🙄🙄🙄 nkịta ga achụ gị ọsọ with that kai kai.,2,0,0,0,0,0
igbo_A2_01540,@instablog9ja Alu! Wahala! Yawa! Nsogbu,0,0,0,0,0,2
